;min #n classes+groups;max #n classes+groups;min #n groups;max #n groups;avg #n groups;avg #c groups;min #c groups;max #c groups;Class entropy (C);Imbalance Degree (C);Density (C);Fishers DR (C);Class Overlap (C);Sum Error LP (C);NL LC (C);Border Points (C);Inter/Intra Class Dist (C);NN Error (C);Hyperspheres (C);Class entropy (G);Imbalance Degree (G);Density (G);Fishers DR (G);Class Overlap (G);Sum Error LP (G);NL LC (G);Border Points (G);Inter/Intra Class Dist (G);NN Error (G);Hyperspheres (G);CHI;INT;PB;SIL;VDB;Dunn Index;Gini (C);Gini (G);Acc (X);Acc (G);Acc (G - X);n;c;gs;group_imbalance;cls_imbalance;n_features;avg #n classes+groups
0,0;1;67;2;387;36,96296296296296;2,2222222222222223;1;10;0,9011267178369096;0,0579079655329523;0,9553530330470368;0.0811796197477982;0,0018776413779268094;0,01049597459062645;0,07159892049840569;0,5230460921843687;0.49298659753950164;0,3827655310621241;0,009433962264150936;0,954434002924965;0,11764705882352945;1,0;0,14184226702800015;4,084654404066964e-11;0,0;0,0;0,4166666666666667;0,4808951504611483;0,125;0,05263157894736842;89,810894825639;5,6079984686736655;-0,14122965193365147;-0,10724462659386456;10,078648174653598;1,2530295985430158e-06;0,3671342685370742;0,0;0,5366666666666666;0,55;0,013333333333333421;1000;10;0,5;very_imbalanced;very_balanced;50;16,633333333333333
0,0;1;78;2;387;36,96296296296296;2,2222222222222223;1;10;0,8896641554267966;0,06434397580671569;0,9559017734566424;0.07678299150702507;0,002456687415896989;0,010980207918001807;0,06944121504368404;0,5260521042084169;0.4925781708454424;0,3817635270541082;0,013333333333333324;1,0;0,0;1,0;0,12479078518904978;6,211965746730888e-11;0,0;0,0;0,3333333333333333;0,4790368668166494;0,16666666666666666;0,04999999999999999;71,80386100812719;5,4002268440550605;-0,1061181856717942;-0,1459925898178671;10,147532528451837;1,1877055773014077e-06;0,3917835671342685;0,0;0,5666666666666667;0,63;0,06333333333333335;1000;10;0,5;very_imbalanced;balanced;50;16,633333333333333
0,0;1;115;2;387;36,96296296296296;2,2222222222222223;1;10;0,8614103646651192;0,08093851106234229;0,9499621107812416;0.07269770642577716;0,002369082177186184;0,012314860926313505;0,06928862439337519;0,4939879759519038;0.4903490746750173;0,3406813627254509;0,0043290043290043255;0,99498482818597;0,01379310344827578;1,0;0,1179239918668054;3,1707873545227286e-11;0,0;0,0;0,375;0,4779615728411058;0,16666666666666666;0,14285714285714285;58,037342397431786;5,2163072959361365;-0,09162146180539978;-0,1322126398474975;8,084327659155234;1,1136112675447323e-06;0,4358717434869739;0,0;0,5633333333333334;0,5766666666666667;0,013333333333333308;1000;10;0,5;very_imbalanced;medium;50;16,633333333333333
0,0;1;302;2;387;36,96296296296296;2,2222222222222223;1;10;0,6983927098176482;0,17402243736931305;0,8720851934561199;0.06600724605785492;0,000126674658638671;0,005783266231852926;0,0225327057057519;0,29458917835671344;0.4699645553913925;0,187374749498998;0,00595238095238095;0,5435644431995964;0,72;1,0;0,09105514077997462;2,3978542697053652e-26;0,0;0,0;0,2083333333333333;0,4630949898086529;0,125;0,04347826086956521;97,14254555986649;5,5338541382108914;-0,30005083353361217;0,025306301186072584;5,4896340995102095;4,6094233520962715e-07;0,6148296593186372;0,0;0,7766666666666666;0,7966666666666666;0,02000000000000001;1000;10;0,5;very_imbalanced;imbalanced;50;16,633333333333333
0,0;1;368;2;387;36,96296296296296;2,2222222222222223;1;10;0,6036509520211727;0,2404843686819225;0,822738757354227;0.07183170437836756;2,325003064355585e-05;0,0015112390252546859;0,011614857413339638;0,15531062124248496;0.4438914105829968;0,09619238476953908;0,008403361344537813;0,4138168503036338;0,819672131147541;1,0;0,07075789551793699;7,849455680740787e-41;0,0;0,0;0,16666666666666666;0,4476836419472854;0,08333333333333333;0,041666666666666664;146,41904498052895;6,023958901594031;-0,41415028297246825;0,08398195494989683;5,285202781496794;4,453729364861449e-07;0,6811623246492986;0,0;0,92;0,9366666666666666;0,01666666666666661;1000;10;0,5;very_imbalanced;very_imbalanced;50;16,633333333333333
0,0;1;67;2;387;36,96296296296296;2,2222222222222223;1;10;0,9011267178369096;0,0579079655329523;0,9403621686703396;0.07947131453774521;0,0030096116909485143;0,00987687106188757;0,0766680174656563;0,5561122244488977;0.4919299871842861;0,4118236472945892;0,003787878787878789;0,954434002924965;0,11764705882352945;1,0;0,14184226702799982;4,084654404066947e-11;0,0;0,0;0,4166666666666667;0,4808951504611483;0,125;0,05263157894736842;96,68926699562242;7,847086268942973;-0,14423755085240025;-0,1227750056039225;10,905379187204332;8,47455207512729e-07;0,3671342685370742;0,0;0,5766666666666667;0,62;0,043333333333333335;1000;10;0,75;very_imbalanced;very_balanced;50;16,633333333333333
0,0;1;78;2;387;36,96296296296296;2,2222222222222223;1;10;0,8896641554267966;0,06434397580671569;0,9420405505092432;0.07480331828638481;0,0037193446820919344;0,010782130013011608;0,07930232339130228;0,5671342685370742;0.49191868403610906;0,4178356713426853;0,0029239766081871343;1,0;0,0;1,0;0,12479078518905015;6,211965746730894e-11;0,0;0,0;0,3333333333333333;0,4790368668166494;0,16666666666666666;0,04999999999999999;76,7928509443401;7,505594882752367;-0,10899131928246976;-0,16968900633733522;11,574088405905778;8,049880387577884e-07;0,3917835671342685;0,0;0,5666666666666667;0,5766666666666667;0,010000000000000007;1000;10;0,75;very_imbalanced;balanced;50;16,633333333333333
0,0;1;115;2;387;36,96296296296296;2,2222222222222223;1;10;0,8614103646651192;0,08093851106234229;0,9371461076616624;0.06980265009483692;0,0035839500951975467;0,012035836518231674;0,07616361930417899;0,5270541082164328;0.48954172473948643;0,3697394789579158;0,002873563218390805;0,99498482818597;0,01379310344827578;1,0;0,11792399186680533;3,1707873545227253e-11;0,0;0,0;0,375;0,4779615728411058;0,16666666666666666;0,14285714285714285;61,60533557011325;7,2491315084564505;-0,09499425551962634;-0,1506714193193994;9,096466912839762;7,542008315283866e-07;0,4358717434869739;0,0;0,5133333333333333;0,5333333333333333;0,02000000000000001;1000;10;0,75;very_imbalanced;medium;50;16,633333333333333
0,0;1;302;2;387;36,96296296296296;2,2222222222222223;1;10;0,6983927098176482;0,17402243736931305;0,8557837842183866;0.058383384679979035;0,00029040861700736504;0,0057390438062656784;0,032612623756884125;0,3226452905811623;0.46700834229308386;0,20340681362725446;0,003448275862068964;0,5435644431995964;0,72;1,0;0,0910551407799738;2,397854269705328e-26;0,0;0,0;0,2083333333333333;0,4630949898086529;0,125;0,04347826086956521;105,18544893854346;7,707689463996668;-0,3077304889183291;0,03964734646344517;6,2794617935537556;3,128716893444988e-07;0,6148296593186372;0,0;0,8;0,8166666666666667;0,01666666666666661;1000;10;0,75;very_imbalanced;imbalanced;50;16,633333333333333
0,0;1;368;2;387;36,96296296296296;2,2222222222222223;1;10;0,6036509520211727;0,2404843686819225;0,8028273196342535;0.05854075360056918;8,036159305564321e-05;0,0012551371405799378;0,011032903313460692;0,1593186372745491;0.43647997404740485;0,09619238476953908;0,0046296296296296285;0,4138168503036338;0,819672131147541;1,0;0,07075789551793744;7,849455680737477e-41;0,0;0,0;0,16666666666666666;0,4476836419472853;0,08333333333333333;0,041666666666666664;161,71343919978634;8,414539412971473;-0,4241142131036561;0,11654267925008925;5,2962462214458865;3,021311926299077e-07;0,6811623246492986;0,0;0,93;0,9333333333333332;0,0033333333333333;1000;10;0,75;very_imbalanced;very_imbalanced;50;16,633333333333333
0,0;1;67;2;387;36,96296296296296;2,2222222222222223;1;10;0,9011267178369096;0,0579079655329523;0,9362878213799716;0.07885613689564255;0,004148333366167657;0,010659322045606115;0,08883555917498409;0,5831663326653307;0.4920643297561178;0,4218436873747495;0,0029239766081871343;0,954434002924965;0,11764705882352945;1,0;0,1418422670280001;4,0846544040669545e-11;0,0;0,0;0,4166666666666667;0,4808951504611483;0,125;0,05263157894736842;99,33307632924186;10,128190747663284;-0,14533671371223453;-0,1331553549655753;11,561689750330784;6,395003069959686e-07;0,3671342685370742;0,0;0,5533333333333333;0,5766666666666667;0,023333333333333317;1000;10;1,0;very_imbalanced;very_balanced;50;16,633333333333333
0,0;1;78;2;387;36,96296296296296;2,2222222222222223;1;10;0,8896641554267966;0,06434397580671569;0,9383682108449596;0.07399872273729223;0,004936166471795536;0,011272730599003331;0,0948561168752366;0,591182364729459;0.49248922851177046;0,4218436873747495;0,0026881720430107533;1,0;0,0;1,0;0,12479078518904987;6,211965746730902e-11;0,0;0,04166666666666663;0,3333333333333333;0,4790368668166494;0,16666666666666666;0,04999999999999999;78,71435342278798;9,65430661695983;-0,11014096537445536;-0,18468748933645165;12,943378212639391;6,080756673971956e-07;0,3917835671342685;0,0;0,52;0,56;0,040000000000000036;1000;10;1,0;very_imbalanced;balanced;50;16,633333333333333
0,0;1;115;2;387;36,96296296296296;2,2222222222222223;1;10;0,8614103646651192;0,08093851106234229;0,9336325610096824;0.06846989617479884;0,0047583659229918146;0,0119860851855858;0,08472062176817027;0,5470941883767535;0.4899409017331748;0,3817635270541082;0,0024213075060532693;0,99498482818597;0,01379310344827578;1,0;0,11792399186680505;3,1707873545227305e-11;0,0;0,0;0,375;0,4779615728411059;0,16666666666666666;0,14285714285714285;62,937287875561196;9,330176622200836;-0,09661921569199618;-0,1624473496282975;10,122456591061773;5,695505277238646e-07;0,4358717434869739;0,0;0,5566666666666666;0,5966666666666667;0,040000000000000036;1000;10;1,0;very_imbalanced;medium;50;16,633333333333333
0,0;1;302;2;387;36,96296296296296;2,2222222222222223;1;10;0,6983927098176482;0,17402243736931305;0,8514360717422809;0.05521982074009805;0,0005017402482566421;0,005944614467752114;0,03820088141658791;0,32064128256513025;0.4654289063110688;0,19539078156312625;0,0024813895781637717;0,5435644431995964;0,72;1,0;0,09105514077997463;2,3978542697053e-26;0,0;0,0;0,2083333333333333;0,4630949898086529;0,125;0,04347826086956521;108,3251542400226;9,948677640643707;-0,3122412773868951;0,04802812939224755;7,069962324247849;2,3651429116801623e-07;0,6148296593186372;0,0;0,8333333333333334;0,81;-0,023333333333333317;1000;10;1,0;very_imbalanced;imbalanced;50;16,633333333333333
0,0;1;368;2;387;36,96296296296296;2,2222222222222223;1;10;0,6036509520211727;0,2404843686819225;0,7977620235455867;0.05306125119250836;0,00017760108757786238;0,0011749482801019645;0,020988418453190848;0,14829659318637275;0.43184817144965965;0,0841683366733467;0,00353356890459364;0,4138168503036338;0,819672131147541;1,0;0,07075789551793711;7,849455680737143e-41;0,0;0,0;0,16666666666666666;0,4476836419472854;0,08333333333333333;0,041666666666666664;167,85781052639808;10,88188107920624;-0,4302099220751893;0,14363279954085595;5,294593474400827;2,283550092098406e-07;0,6811623246492986;0,0;0,9266666666666666;0,9266666666666666;0,0;1000;10;1,0;very_imbalanced;very_imbalanced;50;16,633333333333333
0,0;1;42;2;397;41,458333333333336;3,25;1;18;0,9783602000667952;0,0076724315094047766;0,9999090017491886;0.07374642890933449;0,029878997359547955;0,008690679133341286;0,07653811703937839;0,8341708542713567;0.4956593687589621;0,6884422110552764;0,03571428571428571;0,9656361333706096;0,0902527075812275;1,0;0,11900994751210114;2,473207433958773e-11;0,0;0,0;0,3043478260869565;0,4814775556571265;0,13043478260869565;0,07142857142857141;2,3367153813533483;2,144878597246192;-0,011076321475204508;-0,08638591068986802;7,816945767595513;0,0;0,18618090452261293;0,0;0,24414715719063546;0,4147157190635452;0,1705685618729097;1000;20;0,0;very_imbalanced;very_balanced;50;12,756410256410255
0,0;1;50;2;397;41,458333333333336;3,25;1;18;0,9717482018298976;0,009611278198927709;0,9999090017491886;0.07215565585917426;0,0279627948217494;0,008821662739907223;0,07556505208694506;0,8341708542713567;0.49376129240461464;0,6743718592964824;0,25;0,9986359641585719;0,0037735849056602655;1,0;0,1209546971332687;2,95949186005352e-11;0,0;0,0;0,2608695652173913;0,4827988034598515;0,13043478260869565;0,05;2,410718722081862;2,1423424420873203;-0,015428017507082526;-0,09250617519641813;7,724895255998655;0,0;0,22236180904522607;0,0;0,2709030100334448;0,4214046822742475;0,1505016722408027;1000;20;0,0;very_imbalanced;balanced;50;12,756410256410255
0,0;1;95;2;397;41,458333333333336;3,25;1;18;0,9332708949662444;0,031042177200224837;0,9998968686490805;0.06347707235554034;0,04519399780300026;0,009094525773972566;0,06120719312082636;0,8130653266331658;0.4941786486418347;0,6442211055276382;0,05263157894736842;0,9876925088958032;0,03345724907063208;1,0;0,15570153205360612;8,946678883128637e-11;0,0;0,0;0,39130434782608703;0,484387951343153;0,21739130434782608;0,0909090909090909;2,3742619394582536;2,160919788215067;-0,034189018549069944;-0,09981056405954464;7,3513951900893115;0,0;0,3280904522613064;0,0;0,2709030100334448;0,4782608695652174;0,2073578595317726;1000;20;0,0;very_imbalanced;medium;50;12,756410256410255
0,0;1;296;2;397;41,458333333333336;3,25;1;18;0,7177402461065691;0,18715466164562344;0,9997209386975116;0.09834708307159053;0,0585210845970936;0,0034782561528633035;0,017959703805743802;0,6341708542713568;0.4802611166627927;0,4402010050251256;0,10000000000000002;0,5586293734521992;0,7066014669926651;1,0;0,07210289940384453;0,0;0,0;0,0;0,2608695652173913;0,4694731488074597;0,13043478260869565;0,0625;2,6502913210335333;2,328065724079224;-0,2039086805420237;-0,07004256826238144;5,744289810655;0,0;0,6549246231155779;0,0;0,5351170568561873;0,7625418060200669;0,2274247491638797;1000;20;0,0;very_imbalanced;imbalanced;50;12,756410256410255
0,0;1;362;2;397;41,458333333333336;3,25;1;18;0,6358359612718354;0,2524039336538566;0,9996744284804304;0.15934859880689708;0,0792943134536191;0,003265124349621843;0,013113215861365948;0,5869346733668341;0.4744850692002209;0,3809045226130653;0,2;0,4262286569981448;0,8112359550561797;1,0;0,0710566375934046;0,0;0,0;0,0;0,21739130434782608;0,4680292162978061;0,13043478260869565;0,045454545454545435;2,555298871925576;2,4273050473483075;-0,267477270469724;-0,06625625565104269;5,694286322992424;0,0;0,7278894472361809;0,0;0,5551839464882943;0,903010033444816;0,3478260869565217;1000;20;0,0;very_imbalanced;very_imbalanced;50;12,756410256410255
0,0;1;42;2;397;41,458333333333336;3,25;1;18;0,9783602000667952;0,0076724315094047766;0,9973893612933884;0.050044257390493535;8,113212922553414e-05;0,004158109066260752;0,05467490333336432;0,6924623115577889;0.5013757752492176;0,5447236180904522;0,008264462809917356;0,9656361333706096;0,0902527075812275;1,0;0,11900994751210114;2,4732074339587785e-11;0,0;0,0;0,3043478260869565;0,4814775556571264;0,13043478260869565;0,07142857142857141;35,309381796198075;3,86551993749454;-0,08629943979145284;-0,18220571080092893;9,107105629923574;1,498381985744961e-05;0,18618090452261293;0,0;0,33444816053511706;0,3979933110367893;0,06354515050167225;1000;20;0,25;very_imbalanced;very_balanced;50;12,756410256410255
0,0;1;50;2;397;41,458333333333336;3,25;1;18;0,9717482018298976;0,009611278198927709;0,997142654924522;0.04933881815935914;8,099763721106265e-05;0,004267318521105732;0,04997999824310172;0,6974874371859296;0.5014700184475971;0,5326633165829145;0,01666666666666667;0,9986359641585719;0,0037735849056602655;1,0;0,12095469713326865;2,9594918600535115e-11;0,0;0,0;0,2608695652173913;0,4827988034598515;0,13043478260869565;0,05;34,30304288660849;3,7930435799335878;-0,08847180911230855;-0,18915866191713707;8,402291180843559;1,3815927129521426e-05;0,22236180904522607;0,0;0,3311036789297659;0,3712374581939799;0,04013377926421402;1000;20;0,25;very_imbalanced;balanced;50;12,756410256410255
0,0;1;95;2;397;41,458333333333336;3,25;1;18;0,9332708949662444;0,031042177200224837;0,9953793110421322;0.04449582471731703;4,6273768214768846e-05;0,004942064970445246;0,051091448893187716;0,6522613065326633;0.5000708487409675;0,5045226130653266;0,015384615384615384;0,9876925088958032;0,03345724907063208;1,0;0,1557015320536061;8,94667888312861e-11;0,0;0,0;0,39130434782608703;0,484387951343153;0,21739130434782608;0,0909090909090909;24,241294973100338;3,69243483193636;-0,041633887106487716;-0,230124983137404;7,553897782847095;7,986575581155687e-06;0,3280904522613064;0,0;0,431438127090301;0,5016722408026756;0,07023411371237459;1000;20;0,25;very_imbalanced;medium;50;12,756410256410255
0,0;1;296;2;397;41,458333333333336;3,25;1;18;0,7177402461065691;0,18715466164562344;0,973800592499722;0.06024082108911979;2,052791217948563e-05;0,0010785484165158922;0,01361882323537754;0,4673366834170855;0.48243919797121154;0,2934673366834171;0,010869565217391308;0,5586293734521992;0,7066014669926651;1,0;0,07210289940384433;0,0;0,0;0,0;0,2608695652173913;0,4694731488074597;0,13043478260869565;0,0625;27,320708213073047;3,7703062395879465;-0,1735561186972657;-0,19477381975097172;5,487743814593413;2,176736827726272e-06;0,6549246231155779;0,0;0,6655518394648829;0,7959866220735786;0,13043478260869568;1000;20;0,25;very_imbalanced;imbalanced;50;12,756410256410255
0,0;1;362;2;397;41,458333333333336;3,25;1;18;0,6358359612718354;0,2524039336538566;0,9633115274561944;0.09567869440083268;6,323449995171837e-05;0,00026675076422256566;0,010406526769727873;0,34974874371859305;0.4692668844421908;0,20301507537688449;0,03225806451612903;0,4262286569981448;0,8112359550561797;1,0;0,07105663759340478;0,0;0,0;0,0;0,21739130434782608;0,4680292162978061;0,13043478260869565;0,045454545454545435;34,469753473097384;3,9722351357876953;-0,2654533013108961;-0,15289852376919855;4,354562865169387;1,687249624837431e-06;0,7278894472361809;0,0;0,7926421404682275;0,8729096989966555;0,08026755852842804;1000;20;0,25;very_imbalanced;very_imbalanced;50;12,756410256410255
0,0;1;42;2;397;41,458333333333336;3,25;1;18;0,9783602000667952;0,0076724315094047766;0,9779440461866676;0.04658921812926462;0,00024548335993630565;0,005234335311139257;0,0619668106199329;0,6673366834170854;0.5026102741130369;0,5336683417085427;0,004347826086956523;0,9656361333706096;0,0902527075812275;1,0;0,1190099475121009;2,47320743395878e-11;0,0;0,0;0,3043478260869565;0,4814775556571264;0,13043478260869565;0,07142857142857141;49,09469696991528;6,446818503867438;-0,09179433735170683;-0,2684661430544072;12,366977568219767;8,400699803512525e-06;0,18618090452261293;0,0;0,33444816053511706;0,39130434782608703;0,056856187290969924;1000;20;0,5;very_imbalanced;very_balanced;50;12,756410256410255
0,0;1;50;2;397;41,458333333333336;3,25;1;18;0,9717482018298976;0,009611278198927709;0,9772888587808256;0.04610655988003102;0,00022743402375092347;0,005230630769767526;0,061043496887746976;0,6703517587939698;0.5034408387965991;0,5417085427135678;0,005347593582887702;0,9986359641585719;0,0037735849056602655;1,0;0,12095469713326895;2,95949186005352e-11;0,0;0,0;0,2608695652173913;0,4827988034598515;0,13043478260869565;0,05;47,567003742182216;6,324952444808089;-0,0944446204603204;-0,2748330382328925;10,152025946659306;7,715845716942412e-06;0,22236180904522607;0,0;0,4013377926421405;0,4214046822742475;0,02006688963210701;1000;20;0,5;very_imbalanced;balanced;50;12,756410256410255
0,0;1;95;2;397;41,458333333333336;3,25;1;18;0,9332708949662444;0,031042177200224837;0,9715418136962478;0.04017360195162832;0,00015995005839715933;0,005680923770945022;0,06209164184504015;0,6100502512562814;0.5007969679923596;0,4824120603015075;0,008196721311475412;0,9876925088958032;0,03345724907063208;1,0;0,15570153205360646;8,946678883128619e-11;0,0;0,0;0,39130434782608703;0,4843879513431529;0,21739130434782608;0,0909090909090909;32,184243106954696;6,053880991441214;-0,04560718571672218;-0,3239269006212407;9,008655229264956;4,4758155210299895e-06;0,3280904522613064;0,0;0,4080267558528428;0,4548494983277592;0,04682274247491637;1000;20;0,5;very_imbalanced;medium;50;12,756410256410255
0,0;1;296;2;397;41,458333333333336;3,25;1;18;0,7177402461065691;0,18715466164562344;0,8862804970526678;0.04859760313603717;2,4233391494193204e-05;0,0009002780022874889;0,02609822888090544;0,3768844221105528;0.4790434315075715;0,2381909547738693;0,007246376811594205;0,5586293734521992;0,7066014669926651;1,0;0,07210289940384458;0,0;0,0;0,0;0,2608695652173913;0,4694731488074597;0,13043478260869565;0,0625;36,33368574212597;6,0818943631812905;-0,17344965718535996;-0,2832557962847725;6,087255388329668;1,2139639282553482e-06;0,6549246231155779;0,0;0,7391304347826086;0,7959866220735786;0,05685618729096997;1000;20;0,5;very_imbalanced;imbalanced;50;12,756410256410255
