R_e,A@e,Method,gini,p value,Run,SPH Executed,info loss,SPH A@1,RF+B A@1,CPI A@1,Avg Acc SPH+CPI
2,0.19,Tailored Approach,0.3,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.03666666666666667,0.368
3,0.24333333333333335,Tailored Approach,0.3,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.03666666666666667,0.368
4,0.2866666666666667,Tailored Approach,0.3,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.03666666666666667,0.368
5,0.36,Tailored Approach,0.3,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.03666666666666667,0.368
6,0.4166666666666667,Tailored Approach,0.3,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.03666666666666667,0.368
7,0.47,Tailored Approach,0.3,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.03666666666666667,0.368
8,0.5066666666666667,Tailored Approach,0.3,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.03666666666666667,0.368
9,0.5333333333333333,Tailored Approach,0.3,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.03666666666666667,0.368
10,0.56,Tailored Approach,0.3,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.03666666666666667,0.368
1,0.04,CPI,0.3,0.9,,,,,,,
2,0.07333333333333333,CPI,0.3,0.9,,,,,,,
3,0.11333333333333333,CPI,0.3,0.9,,,,,,,
4,0.13,CPI,0.3,0.9,,,,,,,
5,0.16333333333333333,CPI,0.3,0.9,,,,,,,
6,0.17333333333333334,CPI,0.3,0.9,,,,,,,
7,0.23,CPI,0.3,0.9,,,,,,,
8,0.25666666666666665,CPI,0.3,0.9,,,,,,,
9,0.3,CPI,0.3,0.9,,,,,,,
10,0.34,CPI,0.3,0.9,,,,,,,
1,0.11333333333333333,Tailored Approach,0.3,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.04,0.368
2,0.19,Tailored Approach,0.3,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.04,0.368
3,0.24333333333333335,Tailored Approach,0.3,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.04,0.368
4,0.2866666666666667,Tailored Approach,0.3,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.04,0.368
5,0.36,Tailored Approach,0.3,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.04,0.368
6,0.4166666666666667,Tailored Approach,0.3,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.04,0.368
7,0.47,Tailored Approach,0.3,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.04,0.368
8,0.5066666666666667,Tailored Approach,0.3,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.04,0.368
9,0.5333333333333333,Tailored Approach,0.3,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.04,0.368
10,0.56,Tailored Approach,0.3,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.04,0.368
1,0.07666666666666666,CPI,0.35,0.7,1.0,22.0,,,,,
2,0.13333333333333333,CPI,0.35,0.7,1.0,22.0,,,,,
3,0.18666666666666668,CPI,0.35,0.7,1.0,22.0,,,,,
4,0.22666666666666666,CPI,0.35,0.7,1.0,22.0,,,,,
5,0.29333333333333333,CPI,0.35,0.7,1.0,22.0,,,,,
6,0.3333333333333333,CPI,0.35,0.7,1.0,22.0,,,,,
7,0.38,CPI,0.35,0.7,1.0,22.0,,,,,
8,0.4166666666666667,CPI,0.35,0.7,1.0,22.0,,,,,
9,0.48333333333333334,CPI,0.35,0.7,1.0,22.0,,,,,
10,0.5133333333333333,CPI,0.35,0.7,1.0,22.0,,,,,
1,0.11333333333333333,Tailored Approach,0.35,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
2,0.19,Tailored Approach,0.35,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
3,0.24333333333333335,Tailored Approach,0.35,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
4,0.2866666666666667,Tailored Approach,0.35,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
5,0.36,Tailored Approach,0.35,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
6,0.4166666666666667,Tailored Approach,0.35,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
7,0.47,Tailored Approach,0.35,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
8,0.5066666666666667,Tailored Approach,0.35,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
9,0.5333333333333333,Tailored Approach,0.35,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
10,0.56,Tailored Approach,0.35,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
1,0.07666666666666666,CPI,0.35,0.8,1.0,22.0,,,,,
2,0.13333333333333333,CPI,0.35,0.8,1.0,22.0,,,,,
3,0.18666666666666668,CPI,0.35,0.8,1.0,22.0,,,,,
4,0.22666666666666666,CPI,0.35,0.8,1.0,22.0,,,,,
5,0.29333333333333333,CPI,0.35,0.8,1.0,22.0,,,,,
6,0.3333333333333333,CPI,0.35,0.8,1.0,22.0,,,,,
7,0.38,CPI,0.35,0.8,1.0,22.0,,,,,
8,0.4166666666666667,CPI,0.35,0.8,1.0,22.0,,,,,
9,0.48333333333333334,CPI,0.35,0.8,1.0,22.0,,,,,
10,0.5133333333333333,CPI,0.35,0.8,1.0,22.0,,,,,
1,0.11333333333333333,Tailored Approach,0.35,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
2,0.19,Tailored Approach,0.35,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
3,0.24333333333333335,Tailored Approach,0.35,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
4,0.2866666666666667,Tailored Approach,0.35,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
5,0.36,Tailored Approach,0.35,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
6,0.4166666666666667,Tailored Approach,0.35,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
7,0.47,Tailored Approach,0.35,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
8,0.5066666666666667,Tailored Approach,0.35,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
9,0.5333333333333333,Tailored Approach,0.35,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
10,0.56,Tailored Approach,0.35,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
1,0.07666666666666666,CPI,0.35,0.9,1.0,22.0,,,,,
2,0.13333333333333333,CPI,0.35,0.9,1.0,22.0,,,,,
3,0.18666666666666668,CPI,0.35,0.9,1.0,22.0,,,,,
4,0.22666666666666666,CPI,0.35,0.9,1.0,22.0,,,,,
5,0.29333333333333333,CPI,0.35,0.9,1.0,22.0,,,,,
6,0.3333333333333333,CPI,0.35,0.9,1.0,22.0,,,,,
7,0.38,CPI,0.35,0.9,1.0,22.0,,,,,
8,0.4166666666666667,CPI,0.35,0.9,1.0,22.0,,,,,
9,0.48333333333333334,CPI,0.35,0.9,1.0,22.0,,,,,
10,0.5133333333333333,CPI,0.35,0.9,1.0,22.0,,,,,
1,0.11333333333333333,Tailored Approach,0.35,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
2,0.19,Tailored Approach,0.35,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
3,0.24333333333333335,Tailored Approach,0.35,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
4,0.2866666666666667,Tailored Approach,0.35,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
5,0.36,Tailored Approach,0.35,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
6,0.4166666666666667,Tailored Approach,0.35,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
7,0.47,Tailored Approach,0.35,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
8,0.5066666666666667,Tailored Approach,0.35,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
9,0.5333333333333333,Tailored Approach,0.35,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
10,0.56,Tailored Approach,0.35,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
1,0.07666666666666666,CPI,0.4,0.7,1.0,22.0,,,,,
2,0.13333333333333333,CPI,0.4,0.7,1.0,22.0,,,,,
3,0.18666666666666668,CPI,0.4,0.7,1.0,22.0,,,,,
4,0.22666666666666666,CPI,0.4,0.7,1.0,22.0,,,,,
5,0.29333333333333333,CPI,0.4,0.7,1.0,22.0,,,,,
6,0.3333333333333333,CPI,0.4,0.7,1.0,22.0,,,,,
7,0.38,CPI,0.4,0.7,1.0,22.0,,,,,
8,0.4166666666666667,CPI,0.4,0.7,1.0,22.0,,,,,
9,0.48333333333333334,CPI,0.4,0.7,1.0,22.0,,,,,
10,0.5133333333333333,CPI,0.4,0.7,1.0,22.0,,,,,
1,0.11333333333333333,Tailored Approach,0.4,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
2,0.19,Tailored Approach,0.4,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
3,0.24333333333333335,Tailored Approach,0.4,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
4,0.2866666666666667,Tailored Approach,0.4,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
5,0.36,Tailored Approach,0.4,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
6,0.4166666666666667,Tailored Approach,0.4,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
7,0.47,Tailored Approach,0.4,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
8,0.5066666666666667,Tailored Approach,0.4,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
9,0.5333333333333333,Tailored Approach,0.4,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
10,0.56,Tailored Approach,0.4,0.7,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
1,0.07666666666666666,CPI,0.4,0.8,1.0,22.0,,,,,
2,0.13333333333333333,CPI,0.4,0.8,1.0,22.0,,,,,
3,0.18666666666666668,CPI,0.4,0.8,1.0,22.0,,,,,
4,0.22666666666666666,CPI,0.4,0.8,1.0,22.0,,,,,
5,0.29333333333333333,CPI,0.4,0.8,1.0,22.0,,,,,
6,0.3333333333333333,CPI,0.4,0.8,1.0,22.0,,,,,
7,0.38,CPI,0.4,0.8,1.0,22.0,,,,,
8,0.4166666666666667,CPI,0.4,0.8,1.0,22.0,,,,,
9,0.48333333333333334,CPI,0.4,0.8,1.0,22.0,,,,,
10,0.5133333333333333,CPI,0.4,0.8,1.0,22.0,,,,,
1,0.11333333333333333,Tailored Approach,0.4,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
2,0.19,Tailored Approach,0.4,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
3,0.24333333333333335,Tailored Approach,0.4,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
4,0.2866666666666667,Tailored Approach,0.4,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
5,0.36,Tailored Approach,0.4,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
6,0.4166666666666667,Tailored Approach,0.4,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
7,0.47,Tailored Approach,0.4,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
8,0.5066666666666667,Tailored Approach,0.4,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
9,0.5333333333333333,Tailored Approach,0.4,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
10,0.56,Tailored Approach,0.4,0.8,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
1,0.07666666666666666,CPI,0.4,0.9,1.0,22.0,,,,,
2,0.13333333333333333,CPI,0.4,0.9,1.0,22.0,,,,,
3,0.18666666666666668,CPI,0.4,0.9,1.0,22.0,,,,,
4,0.22666666666666666,CPI,0.4,0.9,1.0,22.0,,,,,
5,0.29333333333333333,CPI,0.4,0.9,1.0,22.0,,,,,
6,0.3333333333333333,CPI,0.4,0.9,1.0,22.0,,,,,
7,0.38,CPI,0.4,0.9,1.0,22.0,,,,,
8,0.4166666666666667,CPI,0.4,0.9,1.0,22.0,,,,,
9,0.48333333333333334,CPI,0.4,0.9,1.0,22.0,,,,,
10,0.5133333333333333,CPI,0.4,0.9,1.0,22.0,,,,,
1,0.11333333333333333,Tailored Approach,0.4,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
2,0.19,Tailored Approach,0.4,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
3,0.24333333333333335,Tailored Approach,0.4,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
4,0.2866666666666667,Tailored Approach,0.4,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
5,0.36,Tailored Approach,0.4,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
6,0.4166666666666667,Tailored Approach,0.4,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
7,0.47,Tailored Approach,0.4,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
8,0.5066666666666667,Tailored Approach,0.4,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
9,0.5333333333333333,Tailored Approach,0.4,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
10,0.56,Tailored Approach,0.4,0.9,1.0,22.0,0.1,0.11333333333333333,0.07666666666666666,0.07666666666666666,0.368
