,index,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,target,noisy target,group,level-0,level-1,marker
511,26,0.699001344653147,1.0474072529918625,,0.9188894175177221,,1.2863442909821239,0.4476807755406165,0.42912017211877596,1.8277745515067139,0.10446269643872906,1.7021866513563322,0.674901905019776,0.6024483503790034,0.5708025096111365,1.3514722294549424,1.0,0.5638653260901173,1.4428584008438827,,0.5285542955643902,,1.6067205421072646,0.5197665325556428,0.6173178850516247,0.421506368228699,0.4239092236536283,,0.06422069187837075,1.9492974906905784,1.361330634919859,0.5281328948001276,0.5457689832642455,,0.5484417320663231,0.34285659793042444,,1.843045931349517,0.9985676996991073,0.6585699788117727,,0.6587327396504575,,,0.5323809692716843,,0.6816194984975706,0.2348549515685992,0.5551334056070655,1.3034896092242796,0.2342067900328341,,0.4456351698798676,,0.9171242090351951,,1.5084279767429256,0.31874663648714996,0.5721616992948164,1.0,0.5611999828826381,0.5635540519019199,0.29496321777151524,,0.5918120090134684,0.6892592087557312,,,0.7043191980428122,0.5480359582812143,0.5836647114105353,,0.099855853193176,0.6165242550619268,0.6723687309648769,,1.5304054458534861,0.26492188611127876,0.4118820194764192,0.3770303435715866,,,2.780980737191623,0.4145498894925321,,0.42088500131748363,0.05775991253711968,0.5516469071359086,0.7662940325686831,0.6125972927402762,0.5425269039507714,0.6550380534146256,0.539463714235924,1.3456237511008797,0.7771659077417578,0.34426723381119234,0.4730739551105368,0.7712453261395845,,0.9886632789067535,0.975771883510748,42,42,mde-OM3-4,Engine,mde,
331,29,,0.47113703768149834,0.5447790851910905,0.9693053045285032,,1.3946420175410696,,0.44673259440213947,,0.43999016048870027,,0.4112238902204871,0.8192812347346421,0.5280132047002819,1.644156129687253,0.690479362842779,0.3997614542278726,1.8636682856973907,1.6384454679851148,0.5245119001345244,,,0.6348719657400299,0.4606931586265797,0.4085257602814807,,0.681659408178638,0.21061304084311844,0.9103120942891665,1.3091249375857181,0.5756956712600395,0.3595419069844501,,0.6872383240913581,0.6646887011850373,,1.1850641529006838,0.5936257232078749,0.45173352577895176,0.5127560211047025,0.5684361025901831,,0.6442701975856167,0.39479663916356195,0.0672726574059734,0.4468296931736394,0.9505148287607116,0.6154134397677772,0.7719400065857391,0.6328112636908855,0.36170286075047164,0.6957789691317102,,0.7361462021791383,0.24309208327432985,1.708888763322193,0.7322247397254981,0.7809528207876432,0.5516579957803681,,,0.7471549831665767,,,0.29671573405957075,0.3364972772917594,,0.6948209262725719,0.8407649868134859,0.4059438569015333,,0.8687733632618954,0.19614416601701673,,0.36092319899906067,0.30073494891754093,0.5831292014524865,0.6109348126110372,0.3917776328769926,1.369880504823279,,1.5302367167947968,0.8142538926114835,,0.8561139776161221,,0.8620566455559022,0.3133308271439678,0.8348836148844571,0.4249236323155145,,0.5000819913570141,1.728656891413142,0.7532549498019291,0.2670866405882896,0.12734849936515197,0.47880552344372446,0.8085905742108174,0.5807413579289609,,44,44,mde-OM1-3,Engine,mde,
56,9,0.8158432627458866,,0.44192018982895054,0.3098341990870535,,0.6392435878410321,,,0.6449115074850086,0.0,0.15508170224225712,,,0.7536972386981525,0.7041172750619613,1.0,0.5935446783846456,0.0,0.2793794975958031,,0.9849582925101803,1.210268251333132,0.9189391728164251,0.8728295824570075,0.7690246337569521,0.015936286351419922,,0.8032512664750853,0.6974260903547598,0.7062606445577659,0.8283561049006662,0.3059766898057056,0.7108171650230195,0.0,,0.529954733183233,2.0,,0.10643749626087169,0.38342200781310853,0.6280092201542116,0.8909698962307565,0.6597489861491309,0.4642998084554685,0.8532947819640487,,0.4748644139598988,0.6752672127015222,0.3714841855689638,,0.3125082140875439,0.4637103366653979,0.35609851703375905,0.470905821013435,,1.9541621652151107,0.6200627117992956,,0.28709391287143876,,0.7993412689829369,,0.5865266660048314,0.29289695160163537,,1.0,0.7767439202619917,0.22070366967441568,0.626846188729953,0.0,0.11151385824331765,0.8046469803729355,0.28573201239402174,,,0.5087458005372577,,0.8190565666402,0.41866477056489315,0.4595548324093453,0.3127502395399201,0.3095744311473267,0.36460480099346826,0.5043320017371506,,0.6023153803629329,0.6834168082968739,0.6357478678423046,0.6221621425997101,0.4865035886296547,0.22606238729305578,,0.7860164346123576,0.7155443413715652,0.17140575017810744,0.7359393264784261,0.4168869555451319,0.8964217733025849,0.0,0.3289310379322541,16,16,hde-OM1-4,Engine,hde,
704,10,0.0,1.8340969293096707,0.0,0.8142098255615338,,1.067879669697292,0.3207080362279714,1.1171049635807166,1.2769650030013224,0.16835267750448465,1.2116137282530548,,1.1987896938564058,0.5721260190246205,1.322907867487357,0.32743759493661406,0.0,1.286264967035005,,0.2529255676929174,,1.5817039907514365,0.735077883484521,0.035794472543897574,0.5036876011895826,0.0,,,,1.6240308556774234,,0.1646258272442967,,0.5710979821737275,0.5226027020018814,,1.651809124403429,0.2103791642385543,0.43352559549408903,0.4731994083866392,0.4052657963747856,,,0.705563578948683,,2.0,0.8002972069379527,0.5535042674066909,1.0,0.68254369156682,,0.34105241833160754,0.0,2.0,,2.0,0.052511513758087346,0.5225981808135871,0.37421352842645905,0.27732433999608763,0.6833396460384972,1.0,,,,,,0.5301943080896203,0.0,0.5767593305585347,0.20262414949401106,0.7358713791320624,0.3047356209636437,0.4278023459013506,,1.2415693210455354,0.32820217571871657,0.0,0.10862730651071792,,0.27259067147214905,2.8442956146477023,0.804090338921256,,1.0,0.683213018562713,0.4206705315156486,1.9987317903617337,0.7018199496698839,,1.0,0.0,1.621822237399686,0.9342975355243662,0.0,0.19524461941577653,0.7047911684057988,1.9501503847773245,0.2683531893124717,0.5382647115932335,65,65,mde-OM3-10,Engine,mde,
942,201,,,0.47232227527912857,0.30346073319863004,,1.5087792347094324,0.2970837780246101,1.6486803264692313,1.4875179287296079,0.5272453708724799,1.5751739125375286,0.48377089807682205,1.276280186635398,0.37229771342093115,1.3819571805805855,,0.44662394239636766,1.7531872802950144,,0.551484581569418,,1.5142349414222185,0.6905177885018002,0.3568013674169218,0.5225008698036044,0.3893097653818327,,0.6754311542244756,2.3482527800766047,1.1000095485284516,,0.4800452093366154,,0.3762632568484649,0.7495774607349506,,1.3706875191553791,0.4429558753128814,0.3588216330815935,0.6496059026344121,0.4699321520448666,,,0.3420110348510917,,1.6172227357437814,0.3338363189992143,0.3976077905615774,1.323174999722494,0.7019297734328218,,0.4575993424033734,0.631640137232975,,0.6288888686490001,1.1767101875325672,,0.18770858826806863,0.5046523241194547,0.28417981740744575,,0.5270637468881864,,0.35305365968426833,0.7192561182600591,,,,0.5256981607092763,0.6479809522141373,0.44932729234995206,0.4832421740980194,0.6130933229172932,0.6768963337719415,,1.5808811809729417,0.6925257912426939,0.6543047645198454,0.6246448027466599,2.519951691786818,0.7356346247388996,3.5719699141865795,0.5200088682139768,,0.5588428503236662,0.29876567176241,0.35221361443960586,1.8698393633140509,0.49196607043528207,0.5893762632280858,0.6956445836138636,0.34514629388009144,1.474959497615203,0.5946248442347123,,0.7134134665015566,0.4844769593602785,,0.6020926138008894,0.7408055739740785,46,46,mde-OM3-13,Engine,mde,
1003,262,,1.4607708885263089,0.5516383062552501,0.32735693484670675,,1.2710126693668713,0.27017642117805796,1.1181897179496905,,0.7272876494748611,1.8435308257948082,0.6746254053867835,1.6363677223563227,0.6149848230768687,1.7333360452986013,,0.4932283075055646,1.7929514397430215,,0.35573025733048147,,1.739155726725386,0.4783148871722634,0.5586308339125423,0.2647416675184505,0.5013406336025069,,0.6832214906591714,2.5921558619985126,1.3072418214754145,,0.6379133219274409,,0.15755792245966585,0.5204612141699972,,1.258817979154258,0.463836757635971,0.23376734663865012,0.5270641563858318,0.49095209814585533,,,0.36573563782058355,,1.678722956493585,0.6168520449148049,0.56082855148765,1.330860486187624,0.37864951818482345,,0.4804803890328276,0.528059511191758,1.7443467886361392,0.6709815073905235,1.5608560220977745,,0.41593284282077503,0.3410300754048681,0.5919232317118434,0.4796303019734837,0.6622056590562826,,0.5068887355976063,0.6986693442884299,,,0.4082156049227821,0.6679266117695176,0.12888399025690123,0.4225382996586885,0.42626288645509636,0.2296164506815887,0.839611131372554,,1.5081269599367468,0.7180788607782486,0.6036224644637049,,2.452874116057198,0.21032039229273528,3.744828674785805,0.8095115698746197,,0.38222294916085303,0.16927332536607803,0.7358663148202926,1.7126210738677243,0.4696443761627762,0.5418665899869413,0.5137355606565591,0.5730824617067316,1.4528324900131917,0.9163398158931988,,0.5367585699344103,0.872401736800874,1.6959886092104908,0.30078436447907236,0.654081026954814,47,47,mde-OM3-13,Engine,mde,
792,51,,1.3925835360115852,0.2287745748824195,0.6819228216437202,,1.7433354444978868,0.5386558408520101,1.2103508079396126,1.4906176470107413,,1.322753180849657,0.6868240318396049,2.0,0.6883576365712107,1.54143775441398,,0.4395634041842696,1.6072068019622838,,0.3958132910808574,,1.3624536587789262,0.8595244042291409,0.45825389771255304,0.6468448850163361,0.5074155469963507,,0.5310874031040953,2.4430127791132197,1.5796346077415913,,0.6279798225905284,,0.42844508142417,0.5676741996301375,,1.2986868172952388,0.6582001392107809,0.49701243690612934,0.16920076991932376,0.6068655058343191,,,0.6103256115540376,,1.3052162153422409,0.5826117609900802,0.3455688780991386,1.7768487065317933,0.8111833350945243,,0.5845929654814863,0.5762205484415763,1.4708768377592676,0.5880589662987249,1.6160355892455895,,0.4207475274623577,0.4095906045190067,0.5613596021186121,0.870025066191823,0.5889208203232427,,0.4615978532300299,0.39500048896540535,,,0.47209201993798033,0.1968063237692125,0.23818464770800135,0.3858128757586003,0.5402641275257408,0.3467945425914515,0.15230278043665205,,1.55667053940403,0.43004017758820456,0.5661912433078979,0.34655880260965904,2.476856774380345,0.4412045135172055,3.4410235196787653,0.6328873056752667,,0.32370364977449523,0.4986105982200501,0.5455405266675449,1.333867980753259,0.833922337664988,0.3856785998147237,0.45668168205017934,0.392774948416132,1.3979671746309674,0.3572940733788948,,0.4349874621853771,0.7874719683220565,1.6011542802802592,0.4754269366480223,0.4401673889767034,46,46,mde-OM3-13,Engine,mde,
512,27,0.6513888134691486,1.4661510158458992,0.8591263175884947,0.6555622211427036,,1.5214468666602514,0.3306547910395623,0.7052341918785697,1.2665497731615358,0.7432902060444688,1.5877896857258949,0.19595476810095025,,0.43192374384292603,1.5386969321999604,0.2696771854194776,0.4536586960062793,1.6317661514550603,,0.5556266297033279,,1.5229719937646373,0.2268232069230731,0.7921133187753977,0.1756145829978198,,,0.2721989778617755,1.647869701803924,1.2207627882766865,0.6168440506543527,0.7460895714434251,,0.1837884057714202,0.639224156607012,,1.6784332649611855,0.45627469988606056,0.9000762509647247,,0.3593757624767757,,,0.6780782315653597,,0.20035614220130898,0.03376713148097634,0.1777774922352563,1.1812892975431835,0.31619215933534744,,0.9402644409037076,,0.7185655449389016,0.49411187016301966,1.5073484439877807,0.4793150798970485,0.6848884334132599,0.4795641433019562,0.23413397199512756,,0.45991007545929025,,0.9525883263480247,0.893277029385382,,,0.6543904775822337,0.8951439923736922,0.8796071184480337,,,0.8495565653647464,0.5450592773882049,,1.3604089034501574,0.47157096936233267,0.5210709273555376,0.06254628506316787,,0.6438912408286823,2.833926726509059,0.3268052664697763,,0.33093462734283857,,0.6298887794585868,0.616330447120088,0.5461662576624698,0.12942772202700806,,0.47707003351537147,1.6540836175010754,0.5083698529346046,0.7772672035434354,0.06899820286931312,1.0,,0.8679092924579994,0.8257208114989286,39,39,mde-OM3-4,Engine,mde,
52,5,0.6486878618146246,,0.6605573175779954,0.07226195923822201,,0.6909684180628859,,,,0.791400907636347,1.0,,0.8986624811301771,0.4238091030889628,0.5169834398685625,0.8518243075050911,0.5123460171404678,0.34162374629164177,0.7627059098381189,,0.8728617780279125,1.601209206934469,0.0,0.6712848956112619,0.31612820708902284,0.949521725918288,,0.8810668676462319,1.0,0.3106720850551998,1.0,0.7907626704920957,0.49803850664752203,0.05211455270314577,,1.0,1.8109796938244878,,0.3673885511180228,0.12174730804818157,0.5177093139853035,0.7780642437802348,0.38321623433691715,0.3986124228465095,0.7011562064591019,,0.9944825839219997,0.2653678547422248,0.23884734693501117,,0.6927320996701386,1.0,0.22486643201882534,0.0,,1.0,1.0,,0.40431420240249233,,0.443579860784621,,0.6214158771375232,0.4296350227334027,,0.12491888635024875,0.5980240980963147,0.4385514827717359,0.48042740616369106,0.0693659874894808,0.22604622861587695,0.48872947502565856,0.4799761551215102,,0.41341965001665676,0.41516930799888374,,0.3164732045727712,0.18639856280297334,0.4312995136062242,0.36440619671716185,0.24943724532385927,0.5043439046019996,0.41383489467677675,,0.06533573319987673,0.7329170873906276,0.577634555006225,0.5235939939395451,0.09389391737086349,0.41430668934078774,,0.5076225650588893,1.0,,0.6584071167539054,1.0,0.302762169001453,0.4423900379831569,0.0,16,16,hde-OM1-4,Engine,hde,
378,76,,0.4426964033350401,0.6327035702550186,0.44913903855239984,,,,0.6584987115550364,1.1070676960516055,0.5968486136310038,1.3968465275798254,0.5529524631902324,0.6769332362018822,0.24713070581229446,1.6398305381657856,,0.42498819945477184,1.294727391637678,1.492080079668255,0.9766170222227206,,,0.38174872973239155,0.2948587783663998,0.9066449756877604,,0.5321715725174856,0.5779857570974551,0.8499552180116322,1.4312349817217491,,0.4694556128070018,,0.15114798825613732,0.49072269870790197,,1.5599159368348072,0.3321898764149657,0.1854001988529003,0.2789054435730729,0.5110923119323879,,0.5386811688897652,0.5031076439901091,0.0,0.7879900856863584,0.7564915755609267,0.4221717165871363,,0.6778699285743282,0.4723529501303998,0.5505183006489999,,0.07348673112468684,0.1549455611055733,1.890963144815485,,0.5843874120294292,0.25547529948753067,,,0.5847016797548725,,,0.5894798447150028,0.5717774577150361,,0.8307729555211841,0.3886240270339007,0.5678863163855183,,0.3370622122667662,0.6883446143572226,,0.42924827729658577,,0.1716579944140787,0.7835976636127977,0.5803384983457157,1.4449602203557907,,1.806060263003153,0.20113514605554048,,0.5314116319199361,,0.42652466777289183,0.3523609959851999,0.6478343595190083,0.3022894290774945,0.48169004293470197,0.11326700913253594,1.3077866889532337,0.19708418876267314,0.7923559740703974,,0.11316601864313386,0.5662973264610413,0.5883099944583015,0.5050311647507076,39,39,mde-OM1-3,Engine,mde,
532,47,0.46062409520022507,1.2380319888634728,0.28133956125134096,0.25516619046784095,,1.7891280893272206,0.15557553962106713,0.9757600325723035,2.0,0.318646115071119,1.5060807298425978,0.5724595109395632,0.4112265915197582,0.6674469508114514,1.2400570544862681,0.5212158310706805,0.5939790771074316,1.4155563109914602,,0.3056745782296389,,1.5961279901229621,0.4185148625377522,0.40822714709304175,0.41650180886548477,0.5752872881978481,,0.3158315994157307,1.50014062553519,1.3297638788368393,0.17254232079872128,0.5925889159175531,,0.5905457042869112,0.6802698064363414,,1.1146487630360826,0.2293238865117,0.748549997858085,,0.45062311993778087,,,0.7656527296432747,,0.6012308916478954,0.5734547194796948,0.6828798206853202,1.2427548454825386,0.4956220192618616,,0.7602519719470829,,0.2662683500385838,0.8353918294233449,1.500547810550418,0.7368923637835585,,0.7494367748381625,0.09462286345552125,0.8346309111067265,0.5762946648314133,,0.4931126548863437,0.37904234705934475,,,0.6708381450709153,0.10959345446306164,0.2846605142381168,,0.4732232647456345,0.3617220261037907,,,1.5441148340744297,,0.7811275578431948,0.3423645464206083,,0.681570311755733,2.341504085706713,0.5012724672594904,,0.7432736296995959,,0.27704930375662057,0.16620811419638012,0.4633913185576328,0.6204353164640998,0.4060151105163515,0.6358864587072821,2.0,0.7073244073075722,1.0,0.578564924816363,0.37753108081888676,,0.0,0.550214041847092,49,49,mde-OM3-4,Engine,mde,
976,235,,1.9029665536780156,0.6767947630559425,0.3575580423735462,,1.6850978378195411,,1.4162547198516853,,0.3826844993702221,1.700063375100644,0.5661641363267186,1.727254006826797,0.31690183177127074,1.7726744475087004,,0.268345397465824,1.5489957720592562,,0.1888182748002383,,1.396748075697093,0.6303137645763475,,0.3209907149774227,0.651027041217111,,0.46520370333284267,2.6625814644964585,1.5927792642760732,,0.29094291835990677,,0.3095556436348532,0.20639323865150164,,1.5676359421723118,0.49890707000871143,0.5656896630040815,0.40406754190083705,0.9224525891813375,,,0.5099579425772159,,1.7566213529880048,0.13092813010281884,,1.509771469013173,0.625671853878752,,0.4703059530472112,0.49350948500400216,1.497398979873838,0.37653646501230387,1.3042171922901455,,0.8565007803544663,0.45542059381335614,0.692543063123898,0.47839250873325223,0.15726769216370293,,0.4670891945196229,0.5877259305172973,,,0.643544254882611,0.6314239485796997,0.4220116291425814,0.5297437620056866,0.7380871271049794,0.39659124500489423,0.273313554206712,,1.5900309292978316,0.7717515286085985,0.7419736558711111,0.5985944077957919,2.18499274827747,0.3343071051619813,3.6999336129697684,0.6255357105844713,,0.5948452426671305,0.5436711925562866,0.3852365131821933,1.4576577414771277,0.3064804556276661,0.07151827034534151,0.3379433657564514,0.3486662209521559,1.6469103340650608,0.6549711218998377,,1.0,,1.7744936317825237,0.6381953617670757,0.0018286182342236083,48,48,mde-OM3-13,Engine,mde,
393,10,,0.4322923216906826,0.4347970209684862,0.7365376216665594,,1.5345666660841584,,0.4542192295128889,1.6623516869175634,0.6869112578673361,1.6061303484914906,0.7647131983130608,0.0,0.530654045357962,1.5656852598134854,0.022211251995036974,0.16710456663816886,1.430461352956899,,0.3676905868150815,,1.2040586388240433,0.23915551646116937,0.5575302429369227,0.37306660379656453,0.375619440650851,0.7757280790447486,0.27781368249703187,0.6326026437132438,1.593131190065861,0.6021619849839946,0.13871879405026594,,0.025240060869292452,0.32460120385069563,,1.4418846605767197,0.9640509607386095,0.475833270531547,0.17344218766284644,0.4410901843963821,,0.6541700672374683,0.5406501736987164,0.4560965027322705,0.13488856596595541,0.5078873425499696,0.7728852115964403,1.4698202495659158,0.34907661959771885,0.8422768460239397,,,0.29302164435110634,0.5772018635054439,1.7811510948978122,0.8108745035649938,,0.5939904681650278,0.5151845545490292,,0.7134659808577715,,0.5588441692201292,0.3028033386160932,0.2214284248938153,,,0.6271264505375724,0.18250234884823271,0.6008930179319125,0.5331291661544534,0.3118969385258096,,0.4843389546503607,0.1786890475547947,0.25593366714693816,0.6650382237969689,0.7085001034967118,,,,0.6750780591302369,,0.6939233131021924,,0.7967493775264021,0.6004363526280034,,0.23201419230879847,0.34931093757290227,,1.6411796293379064,0.8632880683003225,0.3537531798763873,0.18540538431258619,0.5475391971563026,0.5486322235827902,0.2876493908080891,0.5422940201287488,62,62,mde-OM1-4,Engine,mde,
265,30,0.3533908229843239,,0.17523328005327599,1.0,,1.9378932533844277,0.8434691075753589,0.5971102195169612,1.3475938665478109,0.47507540443411533,1.4392594215351395,0.06513208882019544,0.3529334107836077,0.20521635707367644,,0.549405062746964,0.4154190126374455,0.41605302481463574,1.7505869905896878,,0.03230789734705873,1.8648747109345458,,,,0.8638324279082651,,0.19574352121178495,1.0,1.0259359067173772,0.5156101106615374,0.7205724585917108,0.723992588214087,0.6386905096819353,0.836862880244867,,1.228347165506956,0.9637690303567903,0.6641700267828688,0.4889091378765326,0.5505584936174736,,0.157923981530293,0.06030824735378957,0.8358297839227898,,0.7036050995174384,0.9032304155579047,0.34889451652919934,,0.0,0.20846911012078734,0.05420526227954051,0.4410442612873045,,1.4018679027655487,0.5925406171201568,,0.2806765385431812,,,,0.666146552076274,0.4449120230307288,,0.3483943856736167,0.6368605407114675,0.6345012218497479,0.09672801849949025,0.6941177110984763,0.463983860145054,0.19217376438882575,,,0.18739852443995822,,0.7046584609659432,0.709911398488971,0.056438077585882256,,0.4324952429347884,1.543218700052316,0.3979051763066066,0.4235212503188046,0.17699193979234917,0.5714090575341324,,,0.0,0.5580595500962021,0.3320129986600085,,1.2274166543773488,0.5022643938799335,,0.5813523835557106,0.3428916796050843,0.7176862017238103,0.29118425212872134,0.5581127400145728,43,43,hde-OM3-3,Engine,hde,
77,15,0.7556624273666293,,0.8262232794722532,0.0962586374092044,,0.6209765197513588,0.3088756112291356,,0.7276011441639032,0.21576349787375002,0.7955565634717475,,0.27813362909814854,,,,0.34015443138057316,0.5192383806210666,1.899124620416575,,0.7218419560897139,1.791518885145087,0.20366281620375437,0.32682349766330304,,0.3447586092027942,,1.0,0.2732484027045327,0.4537465394872423,0.9236886266889074,0.33351106952287685,0.8347845949575492,0.45137169693077134,,0.0,1.197402576988492,0.19928215457760914,0.9233050056089365,0.0,0.3353277220417288,0.8260262234418949,0.36000512068300905,0.502107670950503,0.5484271274251727,0.6494604760667575,0.7389476460711142,0.15157607980017448,0.5847440319686614,,0.7437323549959377,0.7281836761614945,0.19154611547471073,0.45230693059348137,,1.8845960665602952,0.7800956852804972,,0.4977403794052097,,,,0.44685525193119496,0.0,0.5106425712185602,0.46980603231773294,0.6848029518094946,0.5794264759361968,0.4946732861212653,0.4469936872039725,0.5913538942300972,0.38736122197282413,0.38352209760165207,,0.7143011680324286,0.8581120994100762,0.6811933842312852,0.7027118169722607,0.4543225442435216,0.31910073224686225,0.6015256670065817,,0.5491648209598258,0.0,,0.6348271997067826,0.9485872122819137,0.8255594141045351,0.6830555870142007,0.49642142575664605,0.2786873193352528,0.960091761240192,0.2867562206652547,0.42332800454595915,0.06789638768132016,0.7422246463475491,0.43045488424070494,0.0,,1.0,20,20,hde-OM1-5,Engine,hde,
818,77,,1.7330189246535992,0.04501511672880695,0.6996473348784367,,1.5946650251013013,0.45790013969320253,1.5094445213322651,1.3721668512861294,0.42207643410646856,1.6469914672740145,0.09809701420079112,1.6288337014035792,0.369048665027883,1.8416669448859373,,0.2833383948637416,1.602830306185137,,1.0,,1.0705333567972273,0.4852476568738914,0.16128088832539497,0.8238184799346739,0.6575211367964249,,0.2816593675083286,,1.5223863043182901,,0.18921340985125107,,0.469566320233277,0.28765947188456603,,1.4013081368505402,0.47387844164243215,0.48312040910296666,0.7177020526974158,0.4517734172646292,,,0.18724404069045386,,1.3587852459144847,0.47580780064932165,0.47089672737255606,1.4579348028426526,0.23611568453210904,,0.5828623588632329,0.9155238039842272,,0.2924580777389375,1.4073102225551537,,1.0,0.2751741819882399,0.41516384295381836,0.556468184601425,0.18921572733838005,,0.18010060698833427,0.6764609926749194,,,0.6948075155400095,0.42277775764109427,0.6364972450647876,0.6424126517805591,0.7035661649796765,0.8433892249898879,0.5316162917835568,,1.441953129419805,0.5486792141842725,0.46462708131834723,0.3736300153010658,2.71407589629324,0.5861100109423024,3.6668067563988638,,,0.4843790186125461,0.4564494381783458,0.5269359350806526,1.3641810595502857,0.39255664078632235,0.5289269995612395,0.5425019358200937,0.10086953619688717,1.3146103277526902,0.0,,0.5842979073202499,0.34292511060524267,1.5287961730427937,0.5987187974171911,0.5402647234871575,50,50,mde-OM3-13,Engine,mde,
437,54,,,0.6611825759599054,0.44872240467532154,,1.0,,0.7580095245928778,1.3590931665059731,0.5300512512172019,1.1308672175880008,0.7681796956899631,0.48851349213318646,0.20618213427467033,1.6247063308003549,0.45346762749037367,0.7854074575310066,1.6272713592806092,1.656101164522301,0.4278953121171298,,1.3603336049389927,0.41200096043776857,0.26514401464145976,0.5212112710380369,0.4526104830921272,0.6781056511837554,,0.22185207123881312,1.643598890398298,0.460649688027067,0.45285899620144143,,0.44305350391028114,0.737091193306208,,1.5201158696541173,0.13170958259079663,0.33740059240659603,0.9954691736168217,0.8490776432043675,,0.8565852582308481,0.7267474785605765,0.3555765393271895,0.4338261029522775,0.9451832696523885,0.6124387160255733,1.9211874286073662,0.5258486191201429,0.26382964648281576,,,0.645643549735834,0.04177939175200374,,0.32189681453105357,,0.5745456684655483,0.26720015504938166,,0.6648206298366615,,0.5513841143333763,0.5772209913753144,0.46853353048487784,,0.5059441686709351,0.7664048650277,0.6611972456443866,0.7698404115124179,0.5900832328208734,0.5535101834630933,,0.9184387686962814,0.016751058174140687,0.2776304423439362,0.6261657128262175,0.3695458296327106,,,,0.6687489486947651,,0.2975007154065772,,0.6018462706880525,0.13851420688565172,,,0.7432099276454973,0.2412612305325066,1.7177322118892968,0.6809819447464093,0.3593859152535645,0.4016942404836289,0.8394395446882581,0.7533834266660977,0.5710197205190864,0.31788832728390803,58,58,mde-OM1-4,Engine,mde,
362,60,,0.3457262818968635,0.8514623715484824,0.2653241836253951,,1.6178509493495852,,0.3406606040121562,1.3729213893636723,0.8243077060710914,1.3042837335806048,0.23666185580550247,0.5996132796694769,1.0,1.3220288891119567,0.5230151152932835,0.5331164416823312,1.260060354751604,1.1884955228317493,0.2542275064856875,,,0.4659367742055764,0.6584056290587611,0.6424558663077629,,0.5421667304148159,0.8366091537363716,0.5207743851360803,1.2685398730232613,0.6740651234147931,0.46053605357111826,,0.5012775071333665,0.1745178427081694,,1.3616284102989493,0.5911132470553749,0.6354144581718963,0.49316146134405364,0.7470387442449596,,0.6136108940820789,0.26542913466356866,0.4962197012658576,0.21883309264150105,0.13591764316608965,0.8708731970941899,0.30175599447548834,0.7515818270619982,0.7721511452713179,0.4516725438521168,,0.6393432356645214,0.46637545467316116,,0.5595950412822508,0.3613761912758124,0.6633803780326998,,,0.78316636410816,,,0.19186595117338376,0.414730331037323,,0.7252355596604341,0.45881421543556,0.49161775243066197,,0.5901887762760452,,,0.583772937810661,0.7048292372242312,0.4368467190852528,0.43670288557581377,0.5820975838906833,,,1.4122903188551321,0.47954342248482873,,0.48153333336057386,,0.6743024414589309,0.44450953119010894,0.35074845437965807,0.4499614502230937,0.10321376909261079,0.35260751465800627,1.4120141863123703,0.556969877224406,0.6367013448068061,0.5809788252890726,0.32319927957867256,0.6767605077815589,0.9329232137844378,0.6074448241186445,37,37,mde-OM1-3,Engine,mde,
811,70,,1.4715231898271766,0.304777256628397,0.22449112474024382,,1.4198201698348258,0.3225004579104492,1.516284240374591,1.5641979260943164,0.3715349167003649,1.5472828601492585,0.5879673711897064,1.690038643853053,0.16758034457688506,1.4177573352827628,,0.5394883643368704,1.5619064982172572,,0.7331305992657701,,1.5828063564506916,0.944005888271448,0.47020451219065384,0.3665050051503217,0.7423746691544536,,0.7080218123757572,2.3989861404641726,1.3453422179788985,,0.49807477589174226,,0.23873863640240764,0.6260639463381185,,1.7825658459983353,0.23486575762817707,0.6109561627305339,0.4150882731075873,0.688105226314498,,,0.19312106850016716,,1.5209328030433746,0.6121314373325683,0.1564265817751695,1.6148240428396603,,,,0.6493554041039776,1.4826542020375866,0.4116673682915312,1.3163200567366966,,,0.5088059039026508,0.6353689903055494,0.333131840804393,0.825320003257735,,0.3518503833324537,0.4951285702093269,,,0.4836360044526851,0.16128274017013638,0.3474667825822775,0.3234987222543548,0.5817712070801708,0.716465055986761,0.4911599383574462,,,0.7952183423711319,0.6877588207586385,0.6972419933066598,2.4746016286613,0.9234464575477048,3.453004119819952,0.6514457825637661,,0.659421064291122,0.5903336375689948,0.5198305413376083,1.6215747414835304,0.5039514198723696,0.4519009929469612,0.22034067659044343,0.816723236221834,1.7570471437616657,0.39420721814417137,,0.7764746850209107,,1.5941155810008727,,0.5764196006369275,46,46,mde-OM3-13,Engine,mde,
