,index,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,target,noisy target,group,level-0,level-1,level-2,marker
42,32,0.6181390418762811,,0.331611781433787,0.46891162160087474,,1.0,0.14673603994973122,,0.8932813734388615,0.47102700190684393,0.6476458839167876,,0.8503161997003573,0.47822138329205915,0.6629189539449496,0.7813012546714524,0.33212895946439636,0.24100130837242165,0.19429371425665243,,0.3926218398731912,1.6045771516957767,0.2635346115908938,0.0,0.5448883765980393,,,0.0,0.5180709456906353,0.3433767982364977,0.5632531656016586,0.4140176371475392,0.331592358648331,0.19677425589825293,,,0.4769772468092116,0.7961514771978431,0.3098916877076919,0.3108699014095317,0.47986851745140424,,0.5236638460742754,0.39337955854211387,0.8426034452001044,0.7673958400810134,0.4366264434614255,0.31511666863906096,,,0.5912749154062711,0.3592175496379252,0.4257756469544353,0.5419266102876358,,1.0,0.6266836679893597,,0.6336476784395612,,1.0,,0.7190976356566963,0.47375912231975204,0.9178045646371438,1.0,0.5154994371544389,0.0,0.550071580277875,0.4111470727331422,0.14618934358230018,0.8020903775679032,0.21888319796177505,,1.0,0.466015913972328,0.24131097678008834,,0.7242904352606201,0.6410706277665876,0.3652282041248881,0.6630837718547828,0.2241653672195295,0.9723529470394323,,0.5500877075794238,0.4057861947558057,0.7634710712317287,,0.41156929803643644,1.0,0.571033320168258,0.8970143348776941,0.22706380970196535,0.5392014204100417,1.0,0.5374614352127322,,0.24880719444165914,0.6339786319199139,6,6,hde-OM1-3,Engine,hde,hde-OM1,
808,67,,1.5501377760933965,0.6178019404119923,0.7136279732597306,,,0.7658130488226542,1.6235566107223862,1.4889707882751533,0.3438258271141382,1.6358022550357112,0.28581028847735424,1.1602068944424093,0.5634854199777126,1.8095209417371065,,0.48000201617209654,1.4940383937557788,,,,1.3841156176654634,0.728690874424913,0.6112216292448963,0.21202507177036473,0.48025231209887914,,0.631520974147988,2.618565979027283,,,0.4378834360307824,,0.42768637870263293,0.6129062799670091,,1.3697455415118758,,0.4958318505352549,0.4326783755575785,0.589935185671631,,,0.3371879412297148,,1.397901640600332,0.4249703821126445,0.6318077919230553,1.3735525778451718,0.9639642191183938,,0.5487322346146871,0.839032719531477,1.2932223764365354,0.6881639781572253,1.7170286610668724,,0.4262768537499216,0.45531989081457624,0.1532987916145843,0.6521369808001317,0.529050990352111,,0.43898948889495737,0.6164094547629948,,,0.6402385086124488,0.8405481147650705,0.5118328217696164,0.47671049675429517,0.6135494894924409,0.5376093467854036,0.6802033394116805,,1.7247534049134146,0.4425438272342273,0.7864218462668011,0.6940586715597521,2.4327533314348306,0.5215963601480914,3.136912330499446,0.445751217416966,,0.41790107011538447,0.5270699784836259,0.21620219042096714,1.6984470034757586,0.5584194603303846,0.5898814338018671,0.19395343157522452,0.30833736282961816,1.7885255259439516,0.6477967521880793,,0.05220590835745695,0.4971494732509039,1.4920717536652868,0.6997036380781623,0.2520353238588636,45,45,mde-OM3-13,Engine,mde,mde-OM3,
55,8,0.5527557787728238,,0.5323591421407224,0.3372759240676191,,0.4200385705402187,,,0.005432910039662063,0.26221141810953547,,,0.4966941121428868,0.14413522463490244,0.7209463023018625,0.3697441096010588,0.2567271539302164,0.42308157640315736,,,0.3021034330718006,1.4728294176235606,0.8619281757974624,0.0,,0.12555588061580553,,1.0,0.29373054679412064,0.0,0.574300922848482,0.5948940703872342,0.17296081562433316,0.20461826861519208,,0.6360097690386267,1.815921792467043,,0.8320363896026306,0.4783325398085535,0.3576892920812628,0.7336522738352026,0.3945421070160215,0.23003854719485578,0.08857584373173315,,0.7563122137837744,0.9648489248244616,0.03985676491387004,,0.6862867152224572,0.5028164687002533,0.5549090096638196,0.7038297116656301,,1.8501330452627087,0.7976239908435847,,0.7031888524019085,,0.8489075662590309,,0.6261038254718315,0.520787696082432,,0.7835016194433727,0.16219532671602818,1.0,1.0,0.47060517500998517,0.015639571315281105,0.45370550498189693,,,,0.6101708272680968,,,0.26013577192207366,0.43429265144530166,0.6939899058047002,0.3754543354568075,0.571626288868322,0.8554851941773985,,0.4966394665338533,0.8916644337318168,0.692067989283538,0.49171430389611515,0.44370583603634894,0.18984979193147172,,0.9373857855627143,0.45736921698824384,0.2865262860401905,0.5179291161277204,0.6542776085939941,0.6571145944479513,0.6516151010472975,0.0,16,16,hde-OM1-4,Engine,hde,hde-OM1,
228,2,0.37080401340248537,,0.6806283250195414,0.0,,1.5056629470747795,0.9996557042792037,1.0,0.5778931645215993,1.0,1.8123245846513845,0.7837278285760986,,0.1100023091633199,0.25829016608184163,1.0,0.43056391013353845,0.9425043128859767,1.7138816780364787,,0.9089585691855171,1.8338368908760336,0.0,0.0,,1.0,,0.43479620937668645,,2.0,0.9524559918635735,0.5670310843100307,1.0,0.6143000179734112,0.1737805106660743,2.0,,0.0,,0.3252180439461308,0.0823248328807094,,0.7359852169686811,0.8987900629541586,0.11864343773050891,0.9250340696310619,,0.6531568760835922,0.8455849000833184,,0.6147817666414543,0.5429851856809266,0.13867374307409103,0.4342473676594037,,1.087099690656315,1.0,0.7055993712850878,,,,,0.8083690756503735,0.23128092661321764,,0.3644076874729585,1.0,0.7110252305619549,,1.0,0.6204864289872343,0.946873663196965,0.7221296984289021,,0.40668507738942755,0.48316692114869036,0.5430438585744142,0.45499139124803123,0.4736576372300541,1.0,0.0,1.3237728125932888,0.0,0.037279318782400386,1.0,1.0,0.6070516763611135,0.6914114953982871,0.18243989704509433,0.467404567992363,0.44100482803574204,,,1.0,,0.07550119860393294,0.4092114712388211,0.0,1.0,0.509386671297411,41,41,hde-OM3-1,Engine,hde,hde-OM3,
865,124,,1.3867903801599168,0.5971566034797982,0.418259428177836,,1.3295696562488135,0.39794080204752075,1.7223647610372281,1.7475411596696757,0.49548971454621027,1.452576173237846,0.200177052906843,1.4248531223373433,0.3571292612422572,1.6086416716272982,,0.26533653304015636,,,0.9395947029319718,,1.7106750727817033,,0.4534115521343695,0.3651113193956146,0.6343471679243322,,0.6984449815183578,2.743176021342797,1.0970472792876034,,,,,0.19933088298706433,,1.8275646607247769,0.2609033423203152,0.6437224347651519,0.5166992797498726,0.5748164165184756,,,0.37343028474954437,,1.728470734804457,0.7960035932721155,0.2599515998974912,1.6104777069964706,0.43624812110501,,0.31885581826272075,0.7517181901241621,1.3254868143253415,0.638162199515048,1.2514665874383708,,0.26043568052857974,0.3656692175765215,0.31736376639268815,0.2366260469777607,0.5198660515805965,,0.46787231209590185,0.342923706937718,,,0.40695907416917365,0.40650199941898135,0.5671494146258842,0.38173580368500903,0.9028063674880852,0.7181600892171748,0.6321424338973837,,,0.6551413420952258,0.5935136943120332,0.2500240659015576,,0.44011931687165384,4.0,0.4901227707757225,,0.4912195472220709,0.7258747569688863,0.3799088866610855,1.8050141902977002,,0.6662218985050978,0.3501946864726159,0.053375084682121224,1.6499852312960044,0.6450358860384967,,0.7579786777470314,0.3847876622163171,1.566681388605954,0.1771069719391499,0.7312756868681225,46,46,mde-OM3-13,Engine,mde,mde-OM3,
180,12,0.7297011587333514,,0.6074515703550096,,,1.5286615571863766,0.25231556041925696,0.10954917476026442,0.31519066692812103,0.4464459797243549,0.29349500564896214,0.8576164759598465,0.6097565426400461,0.8181170244768684,0.5230871141840325,0.36612281715245965,0.18112926236749285,0.09713240036974045,,0.734741749719227,0.4943018338498978,1.7266721275027082,0.3964235277509841,,,0.5371896738374542,,0.616524173066016,0.9295401792951603,1.1905309938689008,0.5830037080905904,0.828246509759879,0.3744547389743958,0.38290861695434575,0.40570646866541976,1.6629599153390433,,0.0,1.0,,0.8081581244977729,0.6129456664837385,0.45938139549074375,0.579279731583512,0.11491047630438633,0.8906099663940764,,,,,,,0.28704054427119685,0.7531518799242956,,1.375472828140103,0.5330379628926689,,0.6268992487569645,,0.7560572013762803,,1.0,0.6923860967085048,,0.5260194825207067,0.5074691233094262,0.6118494709326844,0.5886026631112392,0.19301221331504712,0.560582738244576,0.6910794293988197,0.37558571102110294,,,0.5712191819431436,0.13613383412693575,0.2135580263168753,0.7165882892351921,1.5815571059862585,0.6212669111187139,1.2531194236566363,0.4395052176730535,0.6283725505700248,0.0,0.4036500131121447,0.3962375361745529,0.2513738335742596,1.0,0.7605677022566594,0.1668172217635625,0.7785858487552705,0.6711533462205633,,0.4199019182130128,0.5421435858499893,0.5220647369850266,,,0.7278822517891813,40,40,hde-OM2-5,Engine,hde,hde-OM2,
870,129,,1.5503191276904942,0.593883678406483,0.47321233408050006,,1.2499051263972873,0.744762203904106,1.626615138688693,1.6446685077032615,0.31235148322487777,1.309624277954373,0.5994030441320723,1.7949265652987925,0.8302737131627006,1.58764213325981,,0.5541267621225856,1.427545307512233,,0.7866969983221279,,1.5660668684072514,0.6317150693769042,0.504786568586557,0.11665266586305377,0.5034137909566977,,0.540562345035671,2.552491114727392,1.844111815811611,,0.39054600981226195,,0.4152318675408222,0.6068777719572125,,1.405302421465253,0.6291732365061276,0.37449744421865877,0.42421973752578296,0.6132860162836936,,,0.42140771644442493,,1.363110926297178,0.402012169757282,0.6449497775339575,1.7723309502514992,0.5761793782383903,,0.24754671170817677,0.5134928832054062,1.552532079456091,0.3252153341535056,1.6072711822134784,,0.7121311504072296,0.12435804696994239,0.6562743363063612,0.10310290132011618,0.2982309501239229,,0.4825708622339404,0.6269241212946628,,,0.40240311196937156,0.7348426914956137,0.5672003215074154,0.6644016147861099,,0.5691578954419633,0.5550734999641483,,1.3934042558456703,0.7763493178575005,0.44515041023983487,0.7177594408907988,2.525974543714396,0.5367497961332606,3.348017489128013,0.6127557859593407,,0.4210482172246954,0.4223626762486029,0.5103043991562989,1.5183307346645034,0.6571654331783446,0.7682896946390295,1.0,0.3565165322673277,1.2280459515618585,0.659391971967751,,0.790499248593926,0.5497117467882042,1.7309037525324413,0.666574124232446,,45,45,mde-OM3-13,Engine,mde,mde-OM3,
230,4,0.5216632696210267,,0.0,0.30940540272831296,,2.0,0.8353407714085026,0.3846948328068145,0.3279245344147767,,1.737792992917671,0.29515961939847407,,0.42364101736524074,,0.9382600386217111,0.23330462959361428,0.7456224424234867,1.9756571333787663,,0.0,1.7113488394603862,0.4692991918760713,0.06344353188894913,,,,0.5341361482315877,0.6702755162937606,1.331643337975964,0.0786914690297328,1.0,0.0,0.8948771495957059,0.7974600390513666,1.3901011472953575,,0.6190085884796311,,0.0,0.46940911352700737,,0.6147021659076857,0.21177009102988487,1.0,1.0,,0.47429099118865803,0.0,,0.7350605381160982,0.43410295841411317,0.7720767356645469,0.48147289495249684,,1.848374015612319,0.0,0.8886632799186502,0.5294273288164548,,,,0.4310590886982984,0.6379197297819652,,0.3431330296235578,0.0,0.0,,0.6862922759754493,0.18779994320168514,0.4945767655186602,0.27764461263066803,,1.0,1.0,0.30347256596343186,0.36688906129600046,0.566254855836142,1.866722556552308,0.5355820367057382,,0.39151322724469767,1.0,0.7700316288559108,0.0,0.6522051687642524,0.8920359312050729,0.20784024055231842,0.0,,,1.0603030253602743,0.7915922120553271,,0.2554580409875141,0.5153675207296433,0.8778344517072082,0.07644543124178027,0.0,41,41,hde-OM3-1,Engine,hde,hde-OM3,
666,14,0.426114302598322,1.7972710154354061,0.8313049545777579,0.41730207442366746,,1.9412107011837274,0.5898462563335187,0.8346682699568759,1.3455246361592423,0.1191944204395986,1.4909833944316708,1.0,1.552556703776926,0.7751212113758512,1.6562564354317206,0.3690580767071331,0.6125926190648229,1.4820409813512605,,0.5307116066383107,,,0.5489636599877659,0.7749852015864712,0.29352029989997447,0.15332863537633712,,0.3377659553714307,2.5925293393965556,1.1941442798012076,0.6731113362089262,0.3232667930435589,,,0.42913368208903524,,1.3088952986379458,0.7079389111159502,0.9105034206247175,0.5938189139353854,0.9778187965216985,,,0.429697702421138,,1.7646147465638153,0.22611887720504242,0.8011650423216307,1.6456425929787688,0.47816673157070355,,0.26812945601781024,0.7963372250014134,1.5456158763850407,0.6494452448511773,1.6039362916971656,,0.16439850641018386,0.5229282748851183,0.39532703878462044,0.46343624379907306,,,0.7137136850379477,0.4687100097669785,0.5444225234090193,,0.4620396859731407,0.4531433496539618,0.6668249117866435,0.33353272845176385,0.5893924701805091,0.5373400786427293,,,1.1157666367439942,0.9197214758894904,0.7018871974182345,0.568756681482597,1.469497014358373,0.25029661352654053,2.0099435179593623,0.6725071234728911,,0.11896296938345746,0.7117143305186293,0.8475662520070152,1.4645503701715443,0.6601688699746721,0.6366588800432644,,0.41974686021385466,1.7734000078231544,0.3745195097245116,0.3982272660569938,0.5855234591286613,0.2737491840340066,1.8602265674032128,0.5593497991591339,,67,67,mde-OM3-9,Engine,mde,mde-OM3,
851,110,,,0.37501957612159553,0.6390317629572068,,1.9476451722549246,0.4178031208440422,1.1457788785901073,1.5822222791340819,0.20445685729250687,1.434143669737802,0.5063201467397601,1.3104200942971294,0.49861782466258586,1.3010525123827947,,0.17445670434056096,1.6056192598914003,,0.7078350560517781,,1.4963913492588983,0.4568851529062592,0.5773920407928437,0.5530625781304619,0.47815246219358776,,0.5197668761565748,2.4935746886022643,1.462920858064539,,0.513106477338047,,,0.2523665595709745,,1.329707878912787,0.20192009641111447,0.5372041662011885,0.5894678874621316,0.6034232419728794,,,0.8166610912744932,,1.5631613449393496,0.22184884299161686,0.30464312040250763,1.5647429534238362,,,0.39588337345071445,0.5385810729966207,1.412159674951563,0.4289962079937739,1.4257440875480505,,0.5696407655241346,0.5956354557721626,0.2621774957973539,0.5165827710600479,0.4026404953512391,,0.6297990621849352,0.4595432615775626,,,0.3970406483734704,0.7269694340482052,0.6275136719430044,0.5153777681182178,0.453597058354629,0.5131579473905257,0.4728072884604021,,1.407568586177542,0.6059786542634993,0.5781760648123241,0.4751124947070161,2.346285449125884,0.35102651563453174,3.4765063824900047,0.2478947269150428,,0.426297540562564,,0.317133004114974,1.8950705927346054,0.5616114178434932,,0.4379224719002937,,1.4303271882145874,0.33643500298569884,,0.6753763844562142,0.42215906679225507,1.575719466819952,0.46905471297587126,,45,45,mde-OM3-13,Engine,mde,mde-OM3,
584,5,0.7035604376844916,1.6645959345907668,0.38176374873883556,0.19826805783868373,,,0.7013243929738104,0.4669013609862533,1.8116491270511794,0.7744352456968191,1.1257501786392485,1.0,0.3463943285531014,0.8622161556259693,1.5792640767953037,0.7803179754849773,0.6513364620066345,1.2936143723716371,,0.32089349576187365,,1.1371394458241482,1.0,0.25514856991318535,0.16412296969814646,0.6408121326156891,,0.14882428718677168,2.4153744825941788,,0.5745244368536376,0.5988528050947102,,0.8051883884108685,0.1964704147928494,,1.3572807466486252,0.07702311773153543,0.6782386753772859,0.7982438507341864,0.7002531792043242,,,0.20542909616982824,,,0.36871539281716614,0.709054095844106,1.857854356964115,0.013032250018620845,,0.5300443056119993,0.35453749365925447,0.8250459705695622,0.21099399380058964,1.0,1.0,1.0,0.028662272146174197,0.5054956668097506,0.3156678938261839,0.9846901384503043,,0.5204351680510603,0.2856478593716022,0.6486453683340375,,0.705629054093823,0.6131058210166377,0.6921971773391646,0.8383375542019534,0.05880685970817809,0.013675967914689472,,,1.2164962425883468,0.6770659825219817,0.8134351403637121,0.287505547097533,1.9994315153028448,0.328237623426033,2.5386835030417614,0.9065971915995693,,0.2946590894859549,0.42694985066268615,0.42207410933312817,,0.27874013546627274,,0.22724259563746804,0.14035629443820294,1.3191169203080542,0.826994279217551,,0.5431357494052222,,1.4066705159330848,0.415160123417865,0.15680727532237065,50,50,mde-OM3-6,Engine,mde,mde-OM3,
608,29,0.4556776574919135,1.3277320472952345,0.349997225833065,0.3336348337531965,,2.0,0.6816486252226288,,1.5795436919486052,0.5220812187557738,1.2972223680167603,0.5886686508781531,0.4048214205565285,0.24066365579513618,1.2904092602861947,0.13323406111439107,0.1531887108015087,1.4031067282361016,,0.7110888004738566,,1.6173897764296479,0.26989500664124355,0.10920225898910964,0.7593321527859725,0.4370588299330801,,0.6532282935929458,2.253291504945517,,0.9165188424265158,0.6097151451951951,,0.5076988701282225,0.7568361809846026,,1.7569160109027735,0.9139576862796116,0.5190649161990143,0.3610580173636198,0.3815822261067586,,,0.4448680059592016,,2.0,0.17945252705495537,0.2994797411717133,1.891993340859183,1.0,,0.9134824315152688,0.36879074446972626,0.4287707516312388,0.7939625359784982,1.6206304817995583,0.16166935207217167,0.28685439506490096,0.6647882714361356,0.8343148881282021,0.48311356476590867,0.6206902021606782,,0.5585326321941664,0.6939188166486868,0.3552882393509556,,0.5575776905936768,0.8311470956253807,0.35280098986548225,0.4783961672453276,0.38623618563146583,0.479422516305111,,,1.4309609155029142,0.4145208682432809,0.0,,1.0,0.2563336667079165,2.123166750148175,,,0.5543186751145758,0.8742086344376305,0.4983665093732415,,0.6229018941386842,,0.12108842921005558,0.9647487384123371,1.5624923729284035,0.2607817426815142,,0.29039072626591095,,1.5430303539305057,0.49329811784347616,0.8197956948083769,50,50,mde-OM3-6,Engine,mde,mde-OM3,
172,4,0.23967702774589986,,0.42387560785685646,0.7234640431236159,,1.554058556261755,0.7333071458755214,0.7162367355664557,0.30756347470981427,0.3935853504557311,0.09938088673407496,0.4416912363131178,0.4987863066959309,0.492110032515263,0.5276659001133227,0.39822980820104825,0.12338575274786512,0.268958603470171,1.5746701633457452,0.5327883806115237,0.496526966402773,1.7118470534735397,0.8270397528990127,0.44646209960111527,,0.7635392102282166,,0.762359835507457,0.1324108971035278,1.529437540645807,0.5107709722375184,,0.982988003908193,0.2520063961030753,0.6198322022281142,1.360449281422996,,0.5978104482961807,0.570209801761064,,0.8169408899205467,0.8929407509099716,0.6782472546503933,0.4170142573419432,0.3418027954922575,0.0,,,,,,,0.8128642289265445,0.634749493183363,,1.2582059555198055,0.900142809547618,,0.5255449101444225,,0.5498676289237783,,0.6162805542025968,0.64724538820453,,0.46310792402200746,0.5589652730325502,0.17339567550548204,0.12119402157239828,0.5076594025261182,0.49279386799237995,0.45418790842146184,0.4233237998388963,,,0.4154483795080971,0.40544342407178585,0.5972799988993415,0.3709492085202679,1.3862723364164122,,1.8326990995272872,0.3915735153237887,0.5218593141323247,0.45406406779167946,0.6973116965706387,0.24572595057572133,,0.3002114371437386,0.40523362805819946,0.2933605267533631,0.1738185155921256,0.8634540640235681,,0.021685553288044782,0.5102717702119763,0.6903981392369535,,,0.3732510339521719,34,34,hde-OM2-5,Engine,hde,hde-OM2,
33,23,0.22009072025889828,,1.0,0.10266798768463954,,0.1856588371475314,0.5991106970077348,,0.6262439063783618,0.5958505459729279,0.0,,0.6209005993222307,0.6130004166348344,0.8051916596434365,0.6477890080495268,0.514156671916821,0.4195342277208586,0.5011833683341159,,0.29611199741575467,1.3482750544321616,0.3898741653240014,,0.7725453613659683,,,0.41777719975026767,0.5145164808323751,0.5990659977766707,0.5298273018468886,0.5116448042226169,0.7325686688501016,0.7390451082804208,,,0.12236023104128989,0.6021944898333054,0.28718186499600923,0.04783052836470412,0.8092862208012472,0.5094209762738722,0.5402022146858556,0.45179786938088656,0.4027639218227764,0.48281449047966724,0.6559425737027973,0.556273248336938,,,0.5151430084227182,0.4802680576355519,0.4040071721280207,0.2851641899251978,,1.4964719873887193,0.45547930268182985,,0.8387052201544742,,0.4346133742735854,,0.0870766173018085,0.3788464469709516,0.8835133099918565,0.5561703123951236,0.3111982962784767,0.3329443906648287,0.7918935563732745,0.42962781489726903,0.42578408875604506,,0.25141407076886013,,0.5700464858371106,0.44710684305060694,0.6407821818460794,,0.33057859790549143,0.32664472594693056,0.31720531181115197,0.5376044309767426,0.7341756221399839,0.5693336970204435,,0.4636926795311031,,1.0,,0.5633700670299395,0.5089168713025428,0.41608144479521975,0.9079296021936829,0.47507672905262294,0.9942958210991008,0.04399014842556282,0.5500864879165275,,0.6632607540295984,0.6265357174404095,6,6,hde-OM1-3,Engine,hde,hde-OM1,
190,22,0.17352280439043374,,0.554392607763271,0.6357883150995657,,1.345911310887866,0.5284580988906232,0.7181077878901946,0.8194327119344139,0.6819688314036451,0.5418685158999852,,0.6553334334930707,0.18451507762605118,0.05370773324306288,,0.27654057163147694,0.563656145958953,1.377842320327578,0.3134680919596038,,2.0,0.6048588197927897,0.5342720092992895,,0.2712723555730055,,0.48643837838124326,0.6015973371260209,1.1772596778701965,,0.4898401309356925,0.4118173660695437,0.6316751996248241,0.4212004085215894,1.072571406176154,,0.2201491600714482,0.5819172152525043,,1.0,0.4796379377126584,0.5434735906175512,0.7496287481505456,0.3108858386891145,0.8896188094965392,,,,0.835043198693163,,,0.728665948418689,0.6556077111083012,,1.3578916943298251,0.5662143705437259,,0.7508940777453098,,,,0.2418500208621809,0.18678693177547648,,0.5364453734440209,0.3870061598866762,0.06991311407900037,0.7658317312101851,0.5575857079092296,0.2792779640663632,0.2883181121756441,0.08413118440396061,,,0.4928783964458654,0.5974263431846121,0.637065678285421,0.6125195151946765,1.5410498610151817,0.7393280818411263,1.4109196507662944,0.43606633465816846,0.5825542325821892,0.4981328478150444,0.4081499656385895,0.8533507407361263,0.44268701278349626,0.41302889497301254,0.5315051841863683,0.7646898177320608,0.0,0.6858580263267471,,0.5594888033610255,0.5619507106673308,0.6635653801814498,,,0.5556076944140754,36,36,hde-OM2-5,Engine,hde,hde-OM2,
211,0,,,0.6742140016540359,0.6845373514648335,,1.2918987734479614,0.34840777939964546,,0.035752581294604006,,1.4070181819280847,0.2543657295723527,0.3086846934691583,0.6172803650928905,0.5489037532710672,0.7983515092551853,0.47169471259469364,0.929810821985279,1.4866257623185453,0.3852003187473176,0.10035966739115504,1.3842113666218934,0.2312150932002459,1.0,1.0,0.6738409731854702,,0.48225940120657423,0.4145222080856607,1.451934407113995,0.1824459381931075,,0.7997419134841054,0.559934304671124,0.856820109811267,1.513751959602199,,0.6472490364205178,0.7008870382971141,,0.4568435828054983,1.0,0.5372267548108911,,0.6173678386237129,0.9836953969126506,0.4821898820234171,,,0.5702501073338051,0.5857720076757811,,0.6472654104436908,0.09107598103412295,,1.852966521659586,0.40746237029523147,,0.9633792194091001,,0.040773933340748206,,0.33666696313928185,0.5103229103976937,,0.4753297105491022,1.0,,0.8962857488261168,0.7376649731453553,0.24792117869318217,0.5788336103265525,0.0,,0.6963606728326284,0.5139681796836992,0.5216891895667254,0.3338156578628894,0.07788549782944823,1.0,0.7434665312178799,1.3441436646726985,,0.06411199126994029,0.22011679162147987,,,0.8669766958701695,0.0,0.47713751744103583,0.28600384144666247,,0.78569073310466,,0.5303687260358009,0.5892524042706779,0.6022600255471978,0.8150817409558174,1.0,,45,45,hde-OM2-6,Engine,hde,hde-OM2,
484,7,0.0,2.0,1.0,1.0,,1.4038366145549102,,0.9100650797705013,1.7202125610122687,0.1588881144470292,1.9038589017463106,1.0,0.2981245501009992,0.5416001329002553,1.7478556643650827,0.5549026077970561,0.3392537526577168,1.443281544017393,,,,1.5639950630024178,0.0,0.7260436374052482,1.0,0.34076740777627007,,0.3970178162621296,0.6358470308786002,1.4477879328893324,0.0,0.45662097644377797,,0.0,0.3081018472968881,,2.0,0.6811193384044437,0.2147592308104318,0.5617117019109646,1.0,,,1.0,,0.6925005027485424,0.8113634586591014,0.31836801477094145,1.5846634869520684,0.524475613254748,,0.0,0.4472062702040002,,0.0,1.0,0.7710134795626079,0.8183598576873942,0.32620464132981536,0.0,0.8547802805066254,0.8607535410084588,,,0.3904048562375928,0.5743459774909722,,,0.15913636657936164,,,0.3407617278187713,0.2296497256003819,0.7174281768644724,,1.5685414053462605,0.5407204485676111,,0.7012547497238546,1.5577394949384171,0.8279743937920522,2.344210742754517,0.3712671781292717,,0.8009990319408923,0.4497602231245331,0.7028806624416079,0.5031860618996848,1.0,0.22329328022332742,0.5142317931085733,0.0,1.0,0.15379223885099183,0.8734412744610812,0.7412686514480905,1.0,1.5398818834272543,0.14699858253732,0.699315673129998,31,31,mde-OM3-1,Engine,mde,mde-OM3,
321,19,,0.7330370724739109,0.43226549433073175,0.5127252287400227,,1.3133020420242485,,0.23437232145940043,1.486207196446015,0.526876731019562,1.670281164151644,0.3278930869795029,0.23804994084195236,0.7429146922062171,1.8180047406787363,0.5849588024517587,0.6248630015980048,1.7083571072637733,1.5136627681765091,0.5987181248738409,,,0.4515806355538235,0.4410222859662413,0.472555841217103,,0.20551127151805113,0.6894359028130889,0.4157981901556442,1.3295211000221125,0.4677254562838396,0.5159067123217445,,0.5754792629886762,0.5531998834820554,,1.189572755134414,0.36094036363292226,0.43185271095627226,0.6980922249979563,,,0.5996859682424485,0.8408849582015024,0.6963621937699159,0.5265675591365576,0.44029072841794287,0.1416909102864644,0.7194627815353112,0.6716902255056612,0.9173843918422135,0.6805005611202557,,0.536692814355818,0.47197506794431476,1.4959740781052213,0.6694023291725602,0.6509144527736199,0.7466517197213879,,,0.7242415858844544,,,,0.8832055085425268,,0.694486617266412,0.6456106267178213,0.9072872061208022,,1.0,0.7427109535813033,,0.6479029557966207,0.7407666824563413,,0.40145707234383776,0.06092366317916611,1.4924019447495522,,1.4171820149772536,0.7356389101460712,,0.35194296174980305,,0.4603044471305122,0.46287222967738073,0.4888896344992143,0.15813002260011497,0.20665357251136607,,1.0990253678916855,0.49615071743735656,0.5630053891880771,0.41131377601880303,0.5469869308530052,0.5969627476316313,0.5929461520528768,,50,50,mde-OM1-3,Engine,mde,mde-OM1,
498,13,0.36108592248119925,1.4362413898912978,0.4891196193258966,0.5670422287622563,,1.3287531919380018,0.24498136045156005,0.4799836791800252,,0.5857150064856664,1.9741543886986959,0.40760347821021686,0.3444407429448566,0.47824632293150526,1.7091141464206734,0.23350469748410607,0.6389368610358249,1.3863047392746044,,0.46115655638323905,,1.570511620345711,0.2593125156908354,0.6093423672338825,0.13083865136778874,0.2088188964135685,,0.6164745960490664,1.762994741270182,1.6529950953601942,0.1433180533182763,0.43655042498747193,,0.4875160672648082,0.8095302872714739,,1.5307603427884224,0.8969654983003452,0.9374064325125679,,0.04090397250407178,,,0.33840862618890705,,0.35174572401736864,0.2688550495760699,0.34081307455683063,1.8176997104408525,0.26772100796187015,,0.5947197711750867,,0.31764434553230764,0.6635004907196465,1.6794241821521763,,0.4568341189437149,0.5609030299711615,0.23999328220725405,0.2819470541741609,0.18919909957226932,,0.19788016883542314,0.80437341871794,,,0.013515822494166987,,0.5908656866176112,,0.5475092084417592,,0.09240400038514826,,1.4071764052951956,0.6466297862979863,0.67554748446697,0.5591371997132137,,0.5474665269520322,2.1457194404360047,0.2139016584652802,,0.8005727975714875,0.6021166906344264,0.4779600874688284,0.3394633241714689,0.8767843256793322,0.5251418575835801,0.5958569669103884,0.5098200634644943,1.3580187695114552,0.4867206292730442,0.0,0.858972963992653,0.5011597358146949,,0.5024169276582187,0.4415211272649881,31,31,mde-OM3-4,Engine,mde,mde-OM3,
