R_e,A@e,Method,gini,p value,Run,SPH Executed,info loss,SPH A@1,RF+B A@1,CPI A@1,Avg Acc SPH+CPI
2,0.49,Tailored Approach,0.3,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6243333333333333
3,0.5633333333333334,Tailored Approach,0.3,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6243333333333333
4,0.5933333333333334,Tailored Approach,0.3,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6243333333333333
5,0.64,Tailored Approach,0.3,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6243333333333333
6,0.6666666666666666,Tailored Approach,0.3,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6243333333333333
7,0.6966666666666667,Tailored Approach,0.3,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6243333333333333
8,0.7366666666666667,Tailored Approach,0.3,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6243333333333333
9,0.7533333333333333,Tailored Approach,0.3,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6243333333333333
10,0.7733333333333333,Tailored Approach,0.3,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6243333333333333
1,0.38,CPI,0.35,0.7,,,,,,,
2,0.5,CPI,0.35,0.7,,,,,,,
3,0.57,CPI,0.35,0.7,,,,,,,
4,0.6233333333333333,CPI,0.35,0.7,,,,,,,
5,0.66,CPI,0.35,0.7,,,,,,,
6,0.6866666666666666,CPI,0.35,0.7,,,,,,,
7,0.72,CPI,0.35,0.7,,,,,,,
8,0.74,CPI,0.35,0.7,,,,,,,
9,0.75,CPI,0.35,0.7,,,,,,,
10,0.7666666666666667,CPI,0.35,0.7,,,,,,,
1,0.37,Tailored Approach,0.35,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6609999999999999
2,0.52,Tailored Approach,0.35,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6609999999999999
3,0.6033333333333334,Tailored Approach,0.35,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6609999999999999
4,0.6533333333333333,Tailored Approach,0.35,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6609999999999999
5,0.69,Tailored Approach,0.35,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6609999999999999
6,0.72,Tailored Approach,0.35,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6609999999999999
7,0.7366666666666667,Tailored Approach,0.35,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6609999999999999
8,0.7566666666666667,Tailored Approach,0.35,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6609999999999999
9,0.7766666666666666,Tailored Approach,0.35,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6609999999999999
10,0.7833333333333333,Tailored Approach,0.35,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6609999999999999
1,0.38333333333333336,CPI,0.35,0.8,,,,,,,
2,0.5233333333333333,CPI,0.35,0.8,,,,,,,
3,0.57,CPI,0.35,0.8,,,,,,,
4,0.62,CPI,0.35,0.8,,,,,,,
5,0.65,CPI,0.35,0.8,,,,,,,
6,0.6633333333333333,CPI,0.35,0.8,,,,,,,
7,0.7,CPI,0.35,0.8,,,,,,,
8,0.7033333333333334,CPI,0.35,0.8,,,,,,,
9,0.7333333333333333,CPI,0.35,0.8,,,,,,,
10,0.7533333333333333,CPI,0.35,0.8,,,,,,,
1,0.37666666666666665,Tailored Approach,0.35,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6679999999999999
2,0.5333333333333333,Tailored Approach,0.35,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6679999999999999
3,0.6166666666666667,Tailored Approach,0.35,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6679999999999999
4,0.6566666666666666,Tailored Approach,0.35,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6679999999999999
5,0.69,Tailored Approach,0.35,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6679999999999999
6,0.7233333333333334,Tailored Approach,0.35,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6679999999999999
7,0.7433333333333333,Tailored Approach,0.35,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6679999999999999
8,0.77,Tailored Approach,0.35,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6679999999999999
9,0.7766666666666666,Tailored Approach,0.35,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6679999999999999
10,0.7933333333333333,Tailored Approach,0.35,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6679999999999999
1,0.30666666666666664,CPI,0.35,0.9,,,,,,,
2,0.46,CPI,0.35,0.9,,,,,,,
3,0.52,CPI,0.35,0.9,,,,,,,
4,0.5666666666666667,CPI,0.35,0.9,,,,,,,
5,0.5933333333333334,CPI,0.35,0.9,,,,,,,
6,0.6266666666666667,CPI,0.35,0.9,,,,,,,
7,0.65,CPI,0.35,0.9,,,,,,,
8,0.67,CPI,0.35,0.9,,,,,,,
9,0.6866666666666666,CPI,0.35,0.9,,,,,,,
10,0.7133333333333334,CPI,0.35,0.9,,,,,,,
1,0.32666666666666666,Tailored Approach,0.35,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6446666666666666
2,0.49333333333333335,Tailored Approach,0.35,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6446666666666666
3,0.5866666666666667,Tailored Approach,0.35,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6446666666666666
4,0.6266666666666667,Tailored Approach,0.35,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6446666666666666
5,0.6666666666666666,Tailored Approach,0.35,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6446666666666666
6,0.7,Tailored Approach,0.35,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6446666666666666
7,0.7233333333333334,Tailored Approach,0.35,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6446666666666666
8,0.76,Tailored Approach,0.35,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6446666666666666
9,0.7733333333333333,Tailored Approach,0.35,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6446666666666666
10,0.79,Tailored Approach,0.35,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6446666666666666
1,0.38,CPI,0.4,0.7,,,,,,,
2,0.5,CPI,0.4,0.7,,,,,,,
3,0.57,CPI,0.4,0.7,,,,,,,
4,0.6233333333333333,CPI,0.4,0.7,,,,,,,
5,0.66,CPI,0.4,0.7,,,,,,,
6,0.6866666666666666,CPI,0.4,0.7,,,,,,,
7,0.72,CPI,0.4,0.7,,,,,,,
8,0.74,CPI,0.4,0.7,,,,,,,
9,0.75,CPI,0.4,0.7,,,,,,,
10,0.7666666666666667,CPI,0.4,0.7,,,,,,,
1,0.37333333333333335,Tailored Approach,0.4,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6603333333333333
2,0.5233333333333333,Tailored Approach,0.4,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6603333333333333
3,0.6066666666666667,Tailored Approach,0.4,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6603333333333333
4,0.66,Tailored Approach,0.4,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6603333333333333
5,0.6866666666666666,Tailored Approach,0.4,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6603333333333333
6,0.7166666666666667,Tailored Approach,0.4,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6603333333333333
7,0.7266666666666667,Tailored Approach,0.4,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6603333333333333
8,0.7466666666666667,Tailored Approach,0.4,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6603333333333333
9,0.7766666666666666,Tailored Approach,0.4,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6603333333333333
10,0.7866666666666666,Tailored Approach,0.4,0.7,1.0,32.0,0.1,0.37666666666666665,0.38,0.38,0.6603333333333333
1,0.38333333333333336,CPI,0.4,0.8,,,,,,,
2,0.5233333333333333,CPI,0.4,0.8,,,,,,,
3,0.57,CPI,0.4,0.8,,,,,,,
4,0.62,CPI,0.4,0.8,,,,,,,
5,0.65,CPI,0.4,0.8,,,,,,,
6,0.6633333333333333,CPI,0.4,0.8,,,,,,,
7,0.7,CPI,0.4,0.8,,,,,,,
8,0.7033333333333334,CPI,0.4,0.8,,,,,,,
9,0.7333333333333333,CPI,0.4,0.8,,,,,,,
10,0.7533333333333333,CPI,0.4,0.8,,,,,,,
1,0.38,Tailored Approach,0.4,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6676666666666666
2,0.5366666666666666,Tailored Approach,0.4,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6676666666666666
3,0.6166666666666667,Tailored Approach,0.4,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6676666666666666
4,0.6633333333333333,Tailored Approach,0.4,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6676666666666666
5,0.6866666666666666,Tailored Approach,0.4,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6676666666666666
6,0.72,Tailored Approach,0.4,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6676666666666666
7,0.7366666666666667,Tailored Approach,0.4,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6676666666666666
8,0.7633333333333333,Tailored Approach,0.4,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6676666666666666
9,0.78,Tailored Approach,0.4,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6676666666666666
10,0.7933333333333333,Tailored Approach,0.4,0.8,1.0,32.0,0.1,0.37666666666666665,0.38,0.38333333333333336,0.6676666666666666
1,0.30666666666666664,CPI,0.4,0.9,,,,,,,
2,0.46,CPI,0.4,0.9,,,,,,,
3,0.52,CPI,0.4,0.9,,,,,,,
4,0.5666666666666667,CPI,0.4,0.9,,,,,,,
5,0.5933333333333334,CPI,0.4,0.9,,,,,,,
6,0.6266666666666667,CPI,0.4,0.9,,,,,,,
7,0.65,CPI,0.4,0.9,,,,,,,
8,0.67,CPI,0.4,0.9,,,,,,,
9,0.6866666666666666,CPI,0.4,0.9,,,,,,,
10,0.7133333333333334,CPI,0.4,0.9,,,,,,,
1,0.3333333333333333,Tailored Approach,0.4,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6463333333333334
2,0.5,Tailored Approach,0.4,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6463333333333334
3,0.5933333333333334,Tailored Approach,0.4,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6463333333333334
4,0.64,Tailored Approach,0.4,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6463333333333334
5,0.67,Tailored Approach,0.4,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6463333333333334
6,0.7033333333333334,Tailored Approach,0.4,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6463333333333334
7,0.7166666666666667,Tailored Approach,0.4,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6463333333333334
8,0.75,Tailored Approach,0.4,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6463333333333334
9,0.7733333333333333,Tailored Approach,0.4,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6463333333333334
10,0.7833333333333333,Tailored Approach,0.4,0.9,1.0,32.0,0.1,0.37666666666666665,0.38,0.30666666666666664,0.6463333333333334
1,0.41333333333333333,SPH,-1.0,-1.0,1.0,14.0,0.25,,,,
2,0.5733333333333334,SPH,-1.0,-1.0,1.0,14.0,0.25,,,,
3,0.64,SPH,-1.0,-1.0,1.0,14.0,0.25,,,,
4,0.6866666666666666,SPH,-1.0,-1.0,1.0,14.0,0.25,,,,
5,0.7,SPH,-1.0,-1.0,1.0,14.0,0.25,,,,
6,0.72,SPH,-1.0,-1.0,1.0,14.0,0.25,,,,
7,0.75,SPH,-1.0,-1.0,1.0,14.0,0.25,,,,
8,0.7633333333333333,SPH,-1.0,-1.0,1.0,14.0,0.25,,,,
9,0.7766666666666666,SPH,-1.0,-1.0,1.0,14.0,0.25,,,,
10,0.78,SPH,-1.0,-1.0,1.0,14.0,0.25,,,,
1,0.39666666666666667,RF+B,-1.0,-1.0,1.0,14.0,,,,,
2,0.52,RF+B,-1.0,-1.0,1.0,14.0,,,,,
3,0.5766666666666667,RF+B,-1.0,-1.0,1.0,14.0,,,,,
4,0.6033333333333334,RF+B,-1.0,-1.0,1.0,14.0,,,,,
5,0.64,RF+B,-1.0,-1.0,1.0,14.0,,,,,
6,0.66,RF+B,-1.0,-1.0,1.0,14.0,,,,,
7,0.6866666666666666,RF+B,-1.0,-1.0,1.0,14.0,,,,,
8,0.7166666666666667,RF+B,-1.0,-1.0,1.0,14.0,,,,,
9,0.7333333333333333,RF+B,-1.0,-1.0,1.0,14.0,,,,,
10,0.7566666666666667,RF+B,-1.0,-1.0,1.0,14.0,,,,,
1,0.37,CPI,0.3,0.7,,,,,,,
2,0.49666666666666665,CPI,0.3,0.7,,,,,,,
3,0.5766666666666667,CPI,0.3,0.7,,,,,,,
4,0.6233333333333333,CPI,0.3,0.7,,,,,,,
5,0.64,CPI,0.3,0.7,,,,,,,
6,0.6733333333333333,CPI,0.3,0.7,,,,,,,
7,0.6933333333333334,CPI,0.3,0.7,,,,,,,
8,0.7166666666666667,CPI,0.3,0.7,,,,,,,
9,0.7466666666666667,CPI,0.3,0.7,,,,,,,
10,0.77,CPI,0.3,0.7,,,,,,,
1,0.43666666666666665,Tailored Approach,0.3,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6726666666666666
2,0.5066666666666667,Tailored Approach,0.3,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6726666666666666
3,0.6066666666666667,Tailored Approach,0.3,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6726666666666666
4,0.67,Tailored Approach,0.3,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6726666666666666
5,0.6966666666666667,Tailored Approach,0.3,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6726666666666666
6,0.72,Tailored Approach,0.3,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6726666666666666
7,0.7533333333333333,Tailored Approach,0.3,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6726666666666666
8,0.7633333333333333,Tailored Approach,0.3,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6726666666666666
9,0.7733333333333333,Tailored Approach,0.3,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6726666666666666
10,0.8,Tailored Approach,0.3,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6726666666666666
1,0.38,CPI,0.3,0.8,,,,,,,
2,0.51,CPI,0.3,0.8,,,,,,,
3,0.5733333333333334,CPI,0.3,0.8,,,,,,,
4,0.6233333333333333,CPI,0.3,0.8,,,,,,,
5,0.6366666666666667,CPI,0.3,0.8,,,,,,,
6,0.66,CPI,0.3,0.8,,,,,,,
7,0.69,CPI,0.3,0.8,,,,,,,
8,0.71,CPI,0.3,0.8,,,,,,,
9,0.7233333333333334,CPI,0.3,0.8,,,,,,,
10,0.7533333333333333,CPI,0.3,0.8,,,,,,,
1,0.4166666666666667,Tailored Approach,0.3,0.8,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.38,0.6689999999999999
2,0.5466666666666666,Tailored Approach,0.3,0.8,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.38,0.6689999999999999
3,0.61,Tailored Approach,0.3,0.8,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.38,0.6689999999999999
4,0.6766666666666666,Tailored Approach,0.3,0.8,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.38,0.6689999999999999
5,0.6933333333333334,Tailored Approach,0.3,0.8,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.38,0.6689999999999999
6,0.7066666666666667,Tailored Approach,0.3,0.8,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.38,0.6689999999999999
7,0.74,Tailored Approach,0.3,0.8,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.38,0.6689999999999999
8,0.7533333333333333,Tailored Approach,0.3,0.8,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.38,0.6689999999999999
9,0.7666666666666667,Tailored Approach,0.3,0.8,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.38,0.6689999999999999
10,0.78,Tailored Approach,0.3,0.8,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.38,0.6689999999999999
1,0.33,CPI,0.3,0.9,,,,,,,
2,0.43666666666666665,CPI,0.3,0.9,,,,,,,
3,0.49,CPI,0.3,0.9,,,,,,,
4,0.5333333333333333,CPI,0.3,0.9,,,,,,,
5,0.56,CPI,0.3,0.9,,,,,,,
6,0.5966666666666667,CPI,0.3,0.9,,,,,,,
7,0.6133333333333333,CPI,0.3,0.9,,,,,,,
8,0.6333333333333333,CPI,0.3,0.9,,,,,,,
9,0.6766666666666666,CPI,0.3,0.9,,,,,,,
10,0.7066666666666667,CPI,0.3,0.9,,,,,,,
1,0.4166666666666667,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.33,0.6603333333333332
2,0.5333333333333333,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.33,0.6603333333333332
3,0.6066666666666667,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.33,0.6603333333333332
4,0.6666666666666666,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.33,0.6603333333333332
5,0.6833333333333333,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.33,0.6603333333333332
6,0.7033333333333334,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.33,0.6603333333333332
7,0.7266666666666667,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.33,0.6603333333333332
8,0.7366666666666667,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.33,0.6603333333333332
9,0.75,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.33,0.6603333333333332
10,0.78,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.33,0.6603333333333332
1,0.37,CPI,0.35,0.7,,,,,,,
2,0.49666666666666665,CPI,0.35,0.7,,,,,,,
3,0.5766666666666667,CPI,0.35,0.7,,,,,,,
4,0.6233333333333333,CPI,0.35,0.7,,,,,,,
5,0.64,CPI,0.35,0.7,,,,,,,
6,0.6733333333333333,CPI,0.35,0.7,,,,,,,
7,0.6933333333333334,CPI,0.35,0.7,,,,,,,
8,0.7166666666666667,CPI,0.35,0.7,,,,,,,
9,0.7466666666666667,CPI,0.35,0.7,,,,,,,
10,0.77,CPI,0.35,0.7,,,,,,,
1,0.43666666666666665,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6739999999999998
2,0.5066666666666667,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6739999999999998
3,0.6066666666666667,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6739999999999998
4,0.6766666666666666,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6739999999999998
5,0.7033333333333334,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6739999999999998
6,0.73,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6739999999999998
7,0.7566666666666667,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6739999999999998
8,0.76,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6739999999999998
9,0.77,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6739999999999998
10,0.7933333333333333,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.41333333333333333,0.39666666666666667,0.37,0.6739999999999998
