R_e,A@e,Method,gini,p value,Run,SPH Executed,info loss,SPH A@1,RF+B A@1,CPI A@1,Avg Acc SPH+CPI
8,0.7366666666666667,CPI,,,,,,,,,
9,0.7433333333333333,CPI,,,,,,,,,
10,0.7533333333333333,CPI,,,,,,,,,
1,0.56,Tailored Approach,0.25,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
2,0.6233333333333333,Tailored Approach,0.25,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
3,0.6533333333333333,Tailored Approach,0.25,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
4,0.6933333333333334,Tailored Approach,0.25,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
5,0.72,Tailored Approach,0.25,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
6,0.7466666666666667,Tailored Approach,0.25,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
7,0.7666666666666667,Tailored Approach,0.25,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
8,0.7766666666666666,Tailored Approach,0.25,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
9,0.7866666666666666,Tailored Approach,0.25,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
10,0.8,Tailored Approach,0.25,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
1,0.5033333333333333,CPI,,,,,,,,,
2,0.57,CPI,,,,,,,,,
3,0.6,CPI,,,,,,,,,
4,0.6333333333333333,CPI,,,,,,,,,
5,0.65,CPI,,,,,,,,,
6,0.6666666666666666,CPI,,,,,,,,,
7,0.6766666666666666,CPI,,,,,,,,,
8,0.7,CPI,,,,,,,,,
9,0.7233333333333334,CPI,,,,,,,,,
10,0.7333333333333333,CPI,,,,,,,,,
1,0.56,Tailored Approach,0.25,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
2,0.6233333333333333,Tailored Approach,0.25,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
3,0.6533333333333333,Tailored Approach,0.25,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
4,0.6966666666666667,Tailored Approach,0.25,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
5,0.72,Tailored Approach,0.25,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
6,0.7533333333333333,Tailored Approach,0.25,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
7,0.7766666666666666,Tailored Approach,0.25,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
8,0.7833333333333333,Tailored Approach,0.25,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
9,0.7933333333333333,Tailored Approach,0.25,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
10,0.8,Tailored Approach,0.25,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
1,0.49333333333333335,CPI,,,,,,,,,
2,0.5533333333333333,CPI,,,,,,,,,
3,0.58,CPI,,,,,,,,,
4,0.6233333333333333,CPI,,,,,,,,,
5,0.65,CPI,,,,,,,,,
6,0.6666666666666666,CPI,,,,,,,,,
7,0.68,CPI,,,,,,,,,
8,0.6933333333333334,CPI,,,,,,,,,
9,0.7066666666666667,CPI,,,,,,,,,
10,0.7233333333333334,CPI,,,,,,,,,
1,0.5566666666666666,Tailored Approach,0.25,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
2,0.6266666666666667,Tailored Approach,0.25,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
3,0.65,Tailored Approach,0.25,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
4,0.69,Tailored Approach,0.25,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
5,0.7133333333333334,Tailored Approach,0.25,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
6,0.74,Tailored Approach,0.25,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
7,0.76,Tailored Approach,0.25,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
8,0.7733333333333333,Tailored Approach,0.25,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
9,0.7866666666666666,Tailored Approach,0.25,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
10,0.7966666666666666,Tailored Approach,0.25,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
1,0.48333333333333334,CPI,,,,,,,,,
2,0.5466666666666666,CPI,,,,,,,,,
3,0.59,CPI,,,,,,,,,
4,0.61,CPI,,,,,,,,,
5,0.6366666666666667,CPI,,,,,,,,,
6,0.6533333333333333,CPI,,,,,,,,,
7,0.6733333333333333,CPI,,,,,,,,,
8,0.7,CPI,,,,,,,,,
9,0.7133333333333334,CPI,,,,,,,,,
10,0.7366666666666667,CPI,,,,,,,,,
1,0.5466666666666666,Tailored Approach,0.25,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
2,0.6033333333333334,Tailored Approach,0.25,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
3,0.65,Tailored Approach,0.25,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
4,0.6933333333333334,Tailored Approach,0.25,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
5,0.7166666666666667,Tailored Approach,0.25,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
6,0.7466666666666667,Tailored Approach,0.25,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
7,0.76,Tailored Approach,0.25,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
8,0.7733333333333333,Tailored Approach,0.25,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
9,0.7866666666666666,Tailored Approach,0.25,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
10,0.79,Tailored Approach,0.25,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
1,0.4066666666666667,CPI,,,,,,,,,
2,0.49333333333333335,CPI,,,,,,,,,
3,0.5333333333333333,CPI,,,,,,,,,
4,0.55,CPI,,,,,,,,,
5,0.5766666666666667,CPI,,,,,,,,,
6,0.6033333333333334,CPI,,,,,,,,,
7,0.6433333333333333,CPI,,,,,,,,,
8,0.68,CPI,,,,,,,,,
9,0.7,CPI,,,,,,,,,
10,0.73,CPI,,,,,,,,,
1,0.5233333333333333,Tailored Approach,0.25,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
2,0.58,Tailored Approach,0.25,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
3,0.6533333333333333,Tailored Approach,0.25,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
4,0.6933333333333334,Tailored Approach,0.25,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
5,0.7133333333333334,Tailored Approach,0.25,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
6,0.74,Tailored Approach,0.25,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
7,0.76,Tailored Approach,0.25,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
8,0.77,Tailored Approach,0.25,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
9,0.7833333333333333,Tailored Approach,0.25,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
10,0.8033333333333333,Tailored Approach,0.25,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
1,0.5166666666666667,CPI,,,,,,,,,
2,0.58,CPI,,,,,,,,,
3,0.6266666666666667,CPI,,,,,,,,,
4,0.6633333333333333,CPI,,,,,,,,,
5,0.6833333333333333,CPI,,,,,,,,,
6,0.7133333333333334,CPI,,,,,,,,,
7,0.7333333333333333,CPI,,,,,,,,,
8,0.7433333333333333,CPI,,,,,,,,,
9,0.75,CPI,,,,,,,,,
10,0.76,CPI,,,,,,,,,
1,0.56,Tailored Approach,0.3,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7123333333333333
2,0.6233333333333333,Tailored Approach,0.3,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7123333333333333
3,0.6433333333333333,Tailored Approach,0.3,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7123333333333333
4,0.6866666666666666,Tailored Approach,0.3,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7123333333333333
5,0.7133333333333334,Tailored Approach,0.3,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7123333333333333
6,0.74,Tailored Approach,0.3,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7123333333333333
7,0.7666666666666667,Tailored Approach,0.3,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7123333333333333
8,0.7833333333333333,Tailored Approach,0.3,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7123333333333333
9,0.8,Tailored Approach,0.3,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7123333333333333
10,0.8066666666666666,Tailored Approach,0.3,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7123333333333333
1,0.5166666666666667,CPI,,,,,,,,,
2,0.5633333333333334,CPI,,,,,,,,,
3,0.6033333333333334,CPI,,,,,,,,,
4,0.6366666666666667,CPI,,,,,,,,,
5,0.6533333333333333,CPI,,,,,,,,,
6,0.68,CPI,,,,,,,,,
7,0.7166666666666667,CPI,,,,,,,,,
8,0.7366666666666667,CPI,,,,,,,,,
9,0.7433333333333333,CPI,,,,,,,,,
10,0.7533333333333333,CPI,,,,,,,,,
1,0.56,Tailored Approach,0.3,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
2,0.6233333333333333,Tailored Approach,0.3,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
3,0.6533333333333333,Tailored Approach,0.3,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
4,0.6933333333333334,Tailored Approach,0.3,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
5,0.72,Tailored Approach,0.3,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
6,0.7466666666666667,Tailored Approach,0.3,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
7,0.7666666666666667,Tailored Approach,0.3,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
8,0.7766666666666666,Tailored Approach,0.3,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
9,0.7866666666666666,Tailored Approach,0.3,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
10,0.8,Tailored Approach,0.3,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7126666666666666
1,0.5033333333333333,CPI,,,,,,,,,
2,0.57,CPI,,,,,,,,,
3,0.6,CPI,,,,,,,,,
4,0.6333333333333333,CPI,,,,,,,,,
5,0.65,CPI,,,,,,,,,
6,0.6666666666666666,CPI,,,,,,,,,
7,0.6766666666666666,CPI,,,,,,,,,
8,0.7,CPI,,,,,,,,,
9,0.7233333333333334,CPI,,,,,,,,,
10,0.7333333333333333,CPI,,,,,,,,,
1,0.56,Tailored Approach,0.3,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
2,0.6233333333333333,Tailored Approach,0.3,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
3,0.6533333333333333,Tailored Approach,0.3,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
4,0.6966666666666667,Tailored Approach,0.3,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
5,0.72,Tailored Approach,0.3,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
6,0.7533333333333333,Tailored Approach,0.3,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
7,0.7766666666666666,Tailored Approach,0.3,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
8,0.7833333333333333,Tailored Approach,0.3,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
9,0.7933333333333333,Tailored Approach,0.3,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
10,0.8,Tailored Approach,0.3,0.8,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5033333333333333,0.7159999999999999
1,0.49333333333333335,CPI,,,,,,,,,
2,0.5533333333333333,CPI,,,,,,,,,
3,0.58,CPI,,,,,,,,,
4,0.6233333333333333,CPI,,,,,,,,,
5,0.65,CPI,,,,,,,,,
6,0.6666666666666666,CPI,,,,,,,,,
7,0.68,CPI,,,,,,,,,
8,0.6933333333333334,CPI,,,,,,,,,
9,0.7066666666666667,CPI,,,,,,,,,
10,0.7233333333333334,CPI,,,,,,,,,
1,0.5566666666666666,Tailored Approach,0.3,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
2,0.6266666666666667,Tailored Approach,0.3,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
3,0.65,Tailored Approach,0.3,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
4,0.69,Tailored Approach,0.3,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
5,0.7133333333333334,Tailored Approach,0.3,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
6,0.74,Tailored Approach,0.3,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
7,0.76,Tailored Approach,0.3,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
8,0.7733333333333333,Tailored Approach,0.3,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
9,0.7866666666666666,Tailored Approach,0.3,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
10,0.7966666666666666,Tailored Approach,0.3,0.85,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.49333333333333335,0.7093333333333334
1,0.48333333333333334,CPI,,,,,,,,,
2,0.5466666666666666,CPI,,,,,,,,,
3,0.59,CPI,,,,,,,,,
4,0.61,CPI,,,,,,,,,
5,0.6366666666666667,CPI,,,,,,,,,
6,0.6533333333333333,CPI,,,,,,,,,
7,0.6733333333333333,CPI,,,,,,,,,
8,0.7,CPI,,,,,,,,,
9,0.7133333333333334,CPI,,,,,,,,,
10,0.7366666666666667,CPI,,,,,,,,,
1,0.5466666666666666,Tailored Approach,0.3,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
2,0.6033333333333334,Tailored Approach,0.3,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
3,0.65,Tailored Approach,0.3,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
4,0.6933333333333334,Tailored Approach,0.3,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
5,0.7166666666666667,Tailored Approach,0.3,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
6,0.7466666666666667,Tailored Approach,0.3,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
7,0.76,Tailored Approach,0.3,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
8,0.7733333333333333,Tailored Approach,0.3,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
9,0.7866666666666666,Tailored Approach,0.3,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
10,0.79,Tailored Approach,0.3,0.9,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.48333333333333334,0.7066666666666668
1,0.4066666666666667,CPI,,,,,,,,,
2,0.49333333333333335,CPI,,,,,,,,,
3,0.5333333333333333,CPI,,,,,,,,,
4,0.55,CPI,,,,,,,,,
5,0.5766666666666667,CPI,,,,,,,,,
6,0.6033333333333334,CPI,,,,,,,,,
7,0.6433333333333333,CPI,,,,,,,,,
8,0.68,CPI,,,,,,,,,
9,0.7,CPI,,,,,,,,,
10,0.73,CPI,,,,,,,,,
1,0.5233333333333333,Tailored Approach,0.3,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
2,0.58,Tailored Approach,0.3,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
3,0.6533333333333333,Tailored Approach,0.3,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
4,0.6933333333333334,Tailored Approach,0.3,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
5,0.7133333333333334,Tailored Approach,0.3,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
6,0.74,Tailored Approach,0.3,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
7,0.76,Tailored Approach,0.3,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
8,0.77,Tailored Approach,0.3,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
9,0.7833333333333333,Tailored Approach,0.3,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
10,0.8033333333333333,Tailored Approach,0.3,0.95,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.4066666666666667,0.7020000000000001
1,0.5166666666666667,CPI,,,,,,,,,
2,0.58,CPI,,,,,,,,,
3,0.6266666666666667,CPI,,,,,,,,,
4,0.6633333333333333,CPI,,,,,,,,,
5,0.6833333333333333,CPI,,,,,,,,,
6,0.7133333333333334,CPI,,,,,,,,,
7,0.7333333333333333,CPI,,,,,,,,,
8,0.7433333333333333,CPI,,,,,,,,,
9,0.75,CPI,,,,,,,,,
10,0.76,CPI,,,,,,,,,
1,0.56,Tailored Approach,0.35,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.717
2,0.6333333333333333,Tailored Approach,0.35,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.717
3,0.6566666666666666,Tailored Approach,0.35,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.717
4,0.6966666666666667,Tailored Approach,0.35,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.717
5,0.72,Tailored Approach,0.35,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.717
6,0.7433333333333333,Tailored Approach,0.35,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.717
7,0.7733333333333333,Tailored Approach,0.35,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.717
8,0.7833333333333333,Tailored Approach,0.35,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.717
9,0.7966666666666666,Tailored Approach,0.35,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.717
10,0.8066666666666666,Tailored Approach,0.35,0.7,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.717
1,0.5166666666666667,CPI,,,,,,,,,
2,0.5633333333333334,CPI,,,,,,,,,
3,0.6033333333333334,CPI,,,,,,,,,
4,0.6366666666666667,CPI,,,,,,,,,
5,0.6533333333333333,CPI,,,,,,,,,
6,0.68,CPI,,,,,,,,,
7,0.7166666666666667,CPI,,,,,,,,,
8,0.7366666666666667,CPI,,,,,,,,,
9,0.7433333333333333,CPI,,,,,,,,,
10,0.7533333333333333,CPI,,,,,,,,,
1,0.56,Tailored Approach,0.35,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7196666666666667
2,0.6333333333333333,Tailored Approach,0.35,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7196666666666667
3,0.6633333333333333,Tailored Approach,0.35,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7196666666666667
4,0.7,Tailored Approach,0.35,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7196666666666667
5,0.73,Tailored Approach,0.35,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7196666666666667
6,0.7533333333333333,Tailored Approach,0.35,0.75,1.0,18.0,0.25,0.5633333333333334,0.5333333333333333,0.5166666666666667,0.7196666666666667
