,Method,R_e,A@e,RA@e,Run,n_clusters,algorithm,n_components,max info loss,gini,p value
30,KMeans,1,0.32666666666666666,1.0,1,20.0,KMeans,,,,
31,KMeans,2,0.49333333333333335,1.337837837837838,1,20.0,KMeans,,,,
32,KMeans,3,0.6133333333333333,1.6630434782608696,1,20.0,KMeans,,,,
33,KMeans,4,0.6966666666666667,1.9425837320574162,1,20.0,KMeans,,,,
34,KMeans,5,0.7366666666666667,2.1085972850678734,1,20.0,KMeans,,,,
35,KMeans,6,0.7633333333333333,2.2445414847161573,1,20.0,KMeans,,,,
36,KMeans,7,0.7833333333333333,2.3659574468085105,1,20.0,KMeans,,,,
37,KMeans,8,0.8,2.4833333333333334,1,20.0,KMeans,,,,
38,KMeans,9,0.8266666666666667,2.693548387096774,1,20.0,KMeans,,,,
39,KMeans,10,0.8433333333333334,2.8379446640316206,1,20.0,KMeans,,,,
40,KMeans,1,0.33666666666666667,1.0,1,25.0,KMeans,,,,
41,KMeans,2,0.4633333333333333,1.2733812949640289,1,25.0,KMeans,,,,
42,KMeans,3,0.57,1.5964912280701755,1,25.0,KMeans,,,,
43,KMeans,4,0.6566666666666666,1.9137055837563453,1,25.0,KMeans,,,,
44,KMeans,5,0.7066666666666667,2.1320754716981134,1,25.0,KMeans,,,,
45,KMeans,6,0.7433333333333333,2.3228699551569507,1,25.0,KMeans,,,,
46,KMeans,7,0.7733333333333333,2.5043103448275863,1,25.0,KMeans,,,,
47,KMeans,8,0.8033333333333333,2.7095435684647304,1,25.0,KMeans,,,,
48,KMeans,9,0.82,2.83739837398374,1,25.0,KMeans,,,,
49,KMeans,10,0.84,3.007936507936508,1,25.0,KMeans,,,,
50,KMeans,1,0.34,1.0,1,26.0,KMeans,,,,
51,KMeans,2,0.4866666666666667,1.3013698630136987,1,26.0,KMeans,,,,
52,KMeans,3,0.6,1.6222222222222222,1,26.0,KMeans,,,,
53,KMeans,4,0.6733333333333333,1.881188118811881,1,26.0,KMeans,,,,
54,KMeans,5,0.72,2.0833333333333335,1,26.0,KMeans,,,,
55,KMeans,6,0.77,2.3376623376623376,1,26.0,KMeans,,,,
56,KMeans,7,0.7966666666666666,2.493723849372385,1,26.0,KMeans,,,,
57,KMeans,8,0.81,2.5843621399176953,1,26.0,KMeans,,,,
58,KMeans,9,0.8433333333333334,2.8379446640316206,1,26.0,KMeans,,,,
59,KMeans,10,0.8566666666666667,2.9494163424124515,1,26.0,KMeans,,,,
60,KMeans,1,0.3466666666666667,1.0,1,30.0,KMeans,,,,
61,KMeans,2,0.5133333333333333,1.3246753246753247,1,30.0,KMeans,,,,
62,KMeans,3,0.6266666666666667,1.627659574468085,1,30.0,KMeans,,,,
63,KMeans,4,0.7033333333333334,1.886255924170616,1,30.0,KMeans,,,,
64,KMeans,5,0.7466666666666667,2.0669642857142856,1,30.0,KMeans,,,,
65,KMeans,6,0.78,2.235042735042735,1,30.0,KMeans,,,,
66,KMeans,7,0.8066666666666666,2.3925619834710745,1,30.0,KMeans,,,,
67,KMeans,8,0.84,2.615079365079365,1,30.0,KMeans,,,,
68,KMeans,9,0.85,2.6901960784313728,1,30.0,KMeans,,,,
69,KMeans,10,0.86,2.7751937984496124,1,30.0,KMeans,,,,
70,KMeans,1,0.35333333333333333,1.0,1,35.0,KMeans,,,,
71,KMeans,2,0.5066666666666667,1.3026315789473684,1,35.0,KMeans,,,,
72,KMeans,3,0.6033333333333334,1.574585635359116,1,35.0,KMeans,,,,
73,KMeans,4,0.6533333333333333,1.760204081632653,1,35.0,KMeans,,,,
74,KMeans,5,0.7266666666666667,2.0871559633027523,1,35.0,KMeans,,,,
75,KMeans,6,0.7633333333333333,2.2751091703056767,1,35.0,KMeans,,,,
76,KMeans,7,0.7966666666666666,2.4728033472803346,1,35.0,KMeans,,,,
77,KMeans,8,0.8133333333333334,2.5860655737704916,1,35.0,KMeans,,,,
78,KMeans,9,0.8366666666666667,2.764940239043825,1,35.0,KMeans,,,,
79,KMeans,10,0.8533333333333334,2.90625,1,35.0,KMeans,,,,
80,KMeans,1,0.37,1.0,1,40.0,KMeans,,,,
81,KMeans,2,0.52,1.2884615384615385,1,40.0,KMeans,,,,
82,KMeans,3,0.64,1.609375,1,40.0,KMeans,,,,
83,KMeans,4,0.7133333333333334,1.855140186915888,1,40.0,KMeans,,,,
84,KMeans,5,0.7633333333333333,2.061135371179039,1,40.0,KMeans,,,,
85,KMeans,6,0.8,2.2416666666666667,1,40.0,KMeans,,,,
86,KMeans,7,0.8233333333333334,2.376518218623482,1,40.0,KMeans,,,,
87,KMeans,8,0.85,2.552941176470588,1,40.0,KMeans,,,,
88,KMeans,9,0.8633333333333333,2.6525096525096523,1,40.0,KMeans,,,,
89,KMeans,10,0.88,2.7916666666666665,1,40.0,KMeans,,,,
90,KMeans,1,0.36333333333333334,1.0,1,45.0,KMeans,,,,
91,KMeans,2,0.5033333333333333,1.2781456953642385,1,45.0,KMeans,,,,
92,KMeans,3,0.5833333333333334,1.5142857142857142,1,45.0,KMeans,,,,
93,KMeans,4,0.6666666666666666,1.825,1,45.0,KMeans,,,,
94,KMeans,5,0.71,2.0187793427230045,1,45.0,KMeans,,,,
95,KMeans,6,0.76,2.280701754385965,1,45.0,KMeans,,,,
96,KMeans,7,0.77,2.341991341991342,1,45.0,KMeans,,,,
97,KMeans,8,0.7966666666666666,2.5313807531380754,1,45.0,KMeans,,,,
98,KMeans,9,0.8133333333333334,2.6639344262295084,1,45.0,KMeans,,,,
99,KMeans,10,0.84,2.8968253968253967,1,45.0,KMeans,,,,
100,KMeans,1,0.34,1.0,1,50.0,KMeans,,,,
101,KMeans,2,0.5033333333333333,1.3245033112582782,1,50.0,KMeans,,,,
102,KMeans,3,0.59,1.5706214689265536,1,50.0,KMeans,,,,
103,KMeans,4,0.6833333333333333,1.9024390243902438,1,50.0,KMeans,,,,
104,KMeans,5,0.7533333333333333,2.190265486725664,1,50.0,KMeans,,,,
105,KMeans,6,0.7933333333333333,2.3823529411764706,1,50.0,KMeans,,,,
106,KMeans,7,0.8233333333333334,2.5506072874493926,1,50.0,KMeans,,,,
107,KMeans,8,0.8533333333333334,2.7421875,1,50.0,KMeans,,,,
108,KMeans,9,0.8633333333333333,2.8146718146718146,1,50.0,KMeans,,,,
109,KMeans,10,0.8766666666666667,2.923954372623574,1,50.0,KMeans,,,,
110,Birch,1,0.33666666666666667,1.0,1,10.0,Birch,,,,
111,Birch,2,0.4866666666666667,1.3082191780821917,1,10.0,Birch,,,,
112,Birch,3,0.5933333333333334,1.6123595505617978,1,10.0,Birch,,,,
113,Birch,4,0.6633333333333333,1.864321608040201,1,10.0,Birch,,,,
114,Birch,5,0.6833333333333333,1.9560975609756097,1,10.0,Birch,,,,
115,Birch,6,0.71,2.107981220657277,1,10.0,Birch,,,,
116,Birch,7,0.7366666666666667,2.2850678733031673,1,10.0,Birch,,,,
117,Birch,8,0.76,2.460526315789474,1,10.0,Birch,,,,
118,Birch,9,0.7833333333333333,2.65531914893617,1,10.0,Birch,,,,
119,Birch,10,0.8,2.808333333333333,1,10.0,Birch,,,,
120,Birch,1,0.33666666666666667,1.0,1,15.0,Birch,,,,
121,Birch,2,0.45,1.2518518518518518,1,15.0,Birch,,,,
122,Birch,3,0.5766666666666667,1.6358381502890174,1,15.0,Birch,,,,
123,Birch,4,0.66,1.9343434343434343,1,15.0,Birch,,,,
124,Birch,5,0.7,2.1095238095238096,1,15.0,Birch,,,,
125,Birch,6,0.7333333333333333,2.286363636363636,1,15.0,Birch,,,,
126,Birch,7,0.7633333333333333,2.4716157205240177,1,15.0,Birch,,,,
127,Birch,8,0.7833333333333333,2.6127659574468085,1,15.0,Birch,,,,
128,Birch,9,0.8033333333333333,2.771784232365145,1,15.0,Birch,,,,
129,Birch,10,0.8266666666666667,2.975806451612903,1,15.0,Birch,,,,
130,Birch,1,0.3433333333333333,1.0,1,20.0,Birch,,,,
131,Birch,2,0.4766666666666667,1.2797202797202798,1,20.0,Birch,,,,
132,Birch,3,0.5866666666666667,1.6022727272727273,1,20.0,Birch,,,,
133,Birch,4,0.6766666666666666,1.9211822660098523,1,20.0,Birch,,,,
134,Birch,5,0.7166666666666667,2.0930232558139537,1,20.0,Birch,,,,
135,Birch,6,0.7533333333333333,2.2831858407079646,1,20.0,Birch,,,,
136,Birch,7,0.7733333333333333,2.4051724137931036,1,20.0,Birch,,,,
137,Birch,8,0.8,2.591666666666667,1,20.0,Birch,,,,
138,Birch,9,0.8166666666666667,2.7224489795918365,1,20.0,Birch,,,,
139,Birch,10,0.8366666666666667,2.896414342629482,1,20.0,Birch,,,,
140,Birch,1,0.35,1.0,1,25.0,Birch,,,,
141,Birch,2,0.4766666666666667,1.2657342657342658,1,25.0,Birch,,,,
142,Birch,3,0.59,1.5988700564971752,1,25.0,Birch,,,,
143,Birch,4,0.67,1.8855721393034826,1,25.0,Birch,,,,
144,Birch,5,0.71,2.0610328638497655,1,25.0,Birch,,,,
145,Birch,6,0.7466666666666667,2.2544642857142856,1,25.0,Birch,,,,
146,Birch,7,0.77,2.398268398268398,1,25.0,Birch,,,,
147,Birch,8,0.7966666666666666,2.585774058577406,1,25.0,Birch,,,,
148,Birch,9,0.8133333333333334,2.7172131147540983,1,25.0,Birch,,,,
149,Birch,10,0.8366666666666667,2.9203187250996017,1,25.0,Birch,,,,
150,Birch,1,0.35333333333333333,1.0,1,26.0,Birch,,,,
151,Birch,2,0.48333333333333334,1.2689655172413794,1,26.0,Birch,,,,
152,Birch,3,0.6,1.6055555555555556,1,26.0,Birch,,,,
153,Birch,4,0.6766666666666666,1.8768472906403941,1,26.0,Birch,,,,
154,Birch,5,0.7166666666666667,2.0511627906976746,1,26.0,Birch,,,,
155,Birch,6,0.75,2.2266666666666666,1,26.0,Birch,,,,
156,Birch,7,0.7733333333333333,2.3706896551724137,1,26.0,Birch,,,,
157,Birch,8,0.8,2.558333333333333,1,26.0,Birch,,,,
158,Birch,9,0.81,2.6378600823045266,1,26.0,Birch,,,,
159,Birch,10,0.8333333333333334,2.844,1,26.0,Birch,,,,
160,Birch,1,0.3466666666666667,1.0,1,30.0,Birch,,,,
161,Birch,2,0.4866666666666667,1.2876712328767124,1,30.0,Birch,,,,
162,Birch,3,0.5966666666666667,1.6033519553072626,1,30.0,Birch,,,,
163,Birch,4,0.6633333333333333,1.8442211055276383,1,30.0,Birch,,,,
164,Birch,5,0.7066666666666667,2.0377358490566038,1,30.0,Birch,,,,
165,Birch,6,0.7333333333333333,2.1818181818181817,1,30.0,Birch,,,,
166,Birch,7,0.7733333333333333,2.4310344827586206,1,30.0,Birch,,,,
167,Birch,8,0.81,2.683127572016461,1,30.0,Birch,,,,
168,Birch,9,0.82,2.7601626016260163,1,30.0,Birch,,,,
169,Birch,10,0.8366666666666667,2.904382470119522,1,30.0,Birch,,,,
170,Birch,1,0.3466666666666667,1.0,1,35.0,Birch,,,,
171,Birch,2,0.49666666666666665,1.3020134228187918,1,35.0,Birch,,,,
172,Birch,3,0.6066666666666667,1.60989010989011,1,35.0,Birch,,,,
173,Birch,4,0.6566666666666666,1.7918781725888324,1,35.0,Birch,,,,
174,Birch,5,0.7066666666666667,2.018867924528302,1,35.0,Birch,,,,
175,Birch,6,0.7366666666666667,2.180995475113122,1,35.0,Birch,,,,
176,Birch,7,0.7666666666666667,2.369565217391304,1,35.0,Birch,,,,
177,Birch,8,0.8,2.6041666666666665,1,35.0,Birch,,,,
178,Birch,9,0.8133333333333334,2.709016393442623,1,35.0,Birch,,,,
179,Birch,10,0.8333333333333334,2.884,1,35.0,Birch,,,,
180,Birch,1,0.33,1.0,1,40.0,Birch,,,,
181,Birch,2,0.47333333333333333,1.3028169014084507,1,40.0,Birch,,,,
182,Birch,3,0.5866666666666667,1.6306818181818181,1,40.0,Birch,,,,
183,Birch,4,0.6466666666666666,1.8505154639175259,1,40.0,Birch,,,,
184,Birch,5,0.71,2.131455399061033,1,40.0,Birch,,,,
185,Birch,6,0.7333333333333333,2.2545454545454544,1,40.0,Birch,,,,
186,Birch,7,0.76,2.4210526315789473,1,40.0,Birch,,,,
187,Birch,8,0.7866666666666666,2.610169491525424,1,40.0,Birch,,,,
188,Birch,9,0.8033333333333333,2.7427385892116183,1,40.0,Birch,,,,
189,Birch,10,0.82,2.8902439024390243,1,40.0,Birch,,,,
190,Birch,1,0.33,1.0,1,45.0,Birch,,,,
191,Birch,2,0.4633333333333333,1.2877697841726619,1,45.0,Birch,,,,
192,Birch,3,0.58,1.632183908045977,1,45.0,Birch,,,,
193,Birch,4,0.6433333333333333,1.8652849740932642,1,45.0,Birch,,,,
194,Birch,5,0.7033333333333334,2.132701421800948,1,45.0,Birch,,,,
195,Birch,6,0.73,2.2739726027397262,1,45.0,Birch,,,,
196,Birch,7,0.7566666666666667,2.4405286343612334,1,45.0,Birch,,,,
197,Birch,8,0.7833333333333333,2.629787234042553,1,45.0,Birch,,,,
198,Birch,9,0.7966666666666666,2.7364016736401675,1,45.0,Birch,,,,
199,Birch,10,0.8133333333333334,2.8852459016393444,1,45.0,Birch,,,,
200,Birch,1,0.34,1.0,1,50.0,Birch,,,,
201,Birch,2,0.4633333333333333,1.2661870503597121,1,50.0,Birch,,,,
202,Birch,3,0.59,1.6384180790960452,1,50.0,Birch,,,,
203,Birch,4,0.6566666666666666,1.8781725888324874,1,50.0,Birch,,,,
204,Birch,5,0.7033333333333334,2.085308056872038,1,50.0,Birch,,,,
205,Birch,6,0.73,2.228310502283105,1,50.0,Birch,,,,
206,Birch,7,0.7533333333333333,2.3761061946902653,1,50.0,Birch,,,,
207,Birch,8,0.78,2.5683760683760686,1,50.0,Birch,,,,
208,Birch,9,0.79,2.649789029535865,1,50.0,Birch,,,,
209,Birch,10,0.8066666666666666,2.8016528925619837,1,50.0,Birch,,,,
210,GMM,1,0.3,1.0,1,,GMM,10.0,,,
211,GMM,2,0.47,1.3617021276595744,1,,GMM,10.0,,,
212,GMM,3,0.5466666666666666,1.5914634146341464,1,,GMM,10.0,,,
213,GMM,4,0.61,1.8415300546448088,1,,GMM,10.0,,,
214,GMM,5,0.64,1.9895833333333333,1,,GMM,10.0,,,
215,GMM,6,0.6533333333333333,2.0714285714285716,1,,GMM,10.0,,,
216,GMM,7,0.6866666666666666,2.3106796116504853,1,,GMM,10.0,,,
217,GMM,8,0.71,2.4976525821596245,1,,GMM,10.0,,,
218,GMM,9,0.7266666666666667,2.646788990825688,1,,GMM,10.0,,,
219,GMM,10,0.75,2.8755555555555556,1,,GMM,10.0,,,
220,GMM,1,0.24333333333333335,1.0,1,,GMM,15.0,,,
221,GMM,2,0.36333333333333334,1.3302752293577982,1,,GMM,15.0,,,
222,GMM,3,0.45666666666666667,1.6715328467153285,1,,GMM,15.0,,,
223,GMM,4,0.5166666666666667,1.9419354838709677,1,,GMM,15.0,,,
224,GMM,5,0.5633333333333334,2.195266272189349,1,,GMM,15.0,,,
225,GMM,6,0.58,2.3045977011494254,1,,GMM,15.0,,,
226,GMM,7,0.6166666666666667,2.5837837837837836,1,,GMM,15.0,,,
227,GMM,8,0.6433333333333333,2.8082901554404147,1,,GMM,15.0,,,
228,GMM,9,0.6633333333333333,2.9949748743718594,1,,GMM,15.0,,,
229,GMM,10,0.6733333333333333,3.099009900990099,1,,GMM,15.0,,,
230,GMM,1,0.25,1.0,1,,GMM,20.0,,,
231,GMM,2,0.37333333333333335,1.3303571428571428,1,,GMM,20.0,,,
232,GMM,3,0.44666666666666666,1.6044776119402986,1,,GMM,20.0,,,
233,GMM,4,0.49333333333333335,1.8310810810810811,1,,GMM,20.0,,,
234,GMM,5,0.51,1.934640522875817,1,,GMM,20.0,,,
235,GMM,6,0.5466666666666666,2.207317073170732,1,,GMM,20.0,,,
236,GMM,7,0.5733333333333334,2.4302325581395348,1,,GMM,20.0,,,
237,GMM,8,0.61,2.7650273224043715,1,,GMM,20.0,,,
238,GMM,9,0.63,2.962962962962963,1,,GMM,20.0,,,
239,GMM,10,0.6366666666666667,3.0366492146596857,1,,GMM,20.0,,,
240,GMM,1,0.19,1.0,1,,GMM,25.0,,,
241,GMM,2,0.2633333333333333,1.2784810126582278,1,,GMM,25.0,,,
242,GMM,3,0.3333333333333333,1.64,1,,GMM,25.0,,,
243,GMM,4,0.3933333333333333,2.0,1,,GMM,25.0,,,
244,GMM,5,0.43,2.255813953488372,1,,GMM,25.0,,,
245,GMM,6,0.45,2.422222222222222,1,,GMM,25.0,,,
246,GMM,7,0.45666666666666667,2.489051094890511,1,,GMM,25.0,,,
247,GMM,8,0.4666666666666667,2.607142857142857,1,,GMM,25.0,,,
248,GMM,9,0.49,2.9115646258503403,1,,GMM,25.0,,,
249,GMM,10,0.51,3.189542483660131,1,,GMM,25.0,,,
250,GMM,1,0.24,1.0,1,,GMM,26.0,,,
251,GMM,2,0.35,1.3142857142857143,1,,GMM,26.0,,,
252,GMM,3,0.42,1.5952380952380953,1,,GMM,26.0,,,
253,GMM,4,0.4766666666666667,1.881118881118881,1,,GMM,26.0,,,
254,GMM,5,0.5033333333333333,2.0463576158940397,1,,GMM,26.0,,,
255,GMM,6,0.5333333333333333,2.26875,1,,GMM,26.0,,,
256,GMM,7,0.5666666666666667,2.5470588235294116,1,,GMM,26.0,,,
257,GMM,8,0.6133333333333333,2.9619565217391304,1,,GMM,26.0,,,
258,GMM,9,0.6333333333333333,3.1526315789473682,1,,GMM,26.0,,,
259,GMM,10,0.6366666666666667,3.18848167539267,1,,GMM,26.0,,,
260,GMM,1,0.23333333333333334,1.0,1,,GMM,30.0,,,
261,GMM,2,0.33666666666666667,1.306930693069307,1,,GMM,30.0,,,
262,GMM,3,0.4033333333333333,1.5867768595041323,1,,GMM,30.0,,,
263,GMM,4,0.4666666666666667,1.9142857142857144,1,,GMM,30.0,,,
264,GMM,5,0.5,2.12,1,,GMM,30.0,,,
265,GMM,6,0.5233333333333333,2.2929936305732483,1,,GMM,30.0,,,
266,GMM,7,0.5266666666666666,2.3227848101265822,1,,GMM,30.0,,,
267,GMM,8,0.5533333333333333,2.5963855421686746,1,,GMM,30.0,,,
268,GMM,9,0.57,2.783625730994152,1,,GMM,30.0,,,
269,GMM,10,0.59,3.0282485875706215,1,,GMM,30.0,,,
270,GMM,1,0.22,1.0,1,,GMM,35.0,,,
271,GMM,2,0.32,1.3125,1,,GMM,35.0,,,
272,GMM,3,0.38333333333333336,1.5913043478260869,1,,GMM,35.0,,,
273,GMM,4,0.45,1.9481481481481482,1,,GMM,35.0,,,
274,GMM,5,0.5133333333333333,2.324675324675325,1,,GMM,35.0,,,
275,GMM,6,0.5233333333333333,2.394904458598726,1,,GMM,35.0,,,
276,GMM,7,0.5266666666666666,2.4240506329113924,1,,GMM,35.0,,,
277,GMM,8,0.5433333333333333,2.5950920245398774,1,,GMM,35.0,,,
278,GMM,9,0.5566666666666666,2.748502994011976,1,,GMM,35.0,,,
279,GMM,10,0.5666666666666667,2.876470588235294,1,,GMM,35.0,,,
280,GMM,1,0.21333333333333335,1.0,1,,GMM,40.0,,,
281,GMM,2,0.2966666666666667,1.2808988764044944,1,,GMM,40.0,,,
282,GMM,3,0.37666666666666665,1.6460176991150441,1,,GMM,40.0,,,
283,GMM,4,0.44666666666666666,2.014925373134328,1,,GMM,40.0,,,
284,GMM,5,0.48,2.2222222222222223,1,,GMM,40.0,,,
285,GMM,6,0.5033333333333333,2.3973509933774833,1,,GMM,40.0,,,
286,GMM,7,0.5233333333333333,2.573248407643312,1,,GMM,40.0,,,
287,GMM,8,0.5466666666666666,2.8048780487804876,1,,GMM,40.0,,,
288,GMM,9,0.5733333333333334,3.0930232558139537,1,,GMM,40.0,,,
289,GMM,10,0.5866666666666667,3.25,1,,GMM,40.0,,,
290,GMM,1,0.22666666666666666,1.0,1,,GMM,45.0,,,
291,GMM,2,0.33,1.3131313131313131,1,,GMM,45.0,,,
292,GMM,3,0.42,1.6746031746031746,1,,GMM,45.0,,,
293,GMM,4,0.4866666666666667,1.9931506849315068,1,,GMM,45.0,,,
294,GMM,5,0.5433333333333333,2.3067484662576687,1,,GMM,45.0,,,
295,GMM,6,0.58,2.5402298850574714,1,,GMM,45.0,,,
296,GMM,7,0.5933333333333334,2.640449438202247,1,,GMM,45.0,,,
297,GMM,8,0.61,2.7868852459016393,1,,GMM,45.0,,,
298,GMM,9,0.6466666666666666,3.1391752577319587,1,,GMM,45.0,,,
299,GMM,10,0.66,3.2777777777777777,1,,GMM,45.0,,,
300,GMM,1,0.21333333333333335,1.0,1,,GMM,50.0,,,
301,GMM,2,0.27666666666666667,1.2289156626506024,1,,GMM,50.0,,,
302,GMM,3,0.36,1.6388888888888888,1,,GMM,50.0,,,
303,GMM,4,0.44333333333333336,2.082706766917293,1,,GMM,50.0,,,
304,GMM,5,0.5,2.4133333333333336,1,,GMM,50.0,,,
305,GMM,6,0.5233333333333333,2.573248407643312,1,,GMM,50.0,,,
306,GMM,7,0.5366666666666666,2.6832298136645965,1,,GMM,50.0,,,
307,GMM,8,0.5533333333333333,2.8433734939759034,1,,GMM,50.0,,,
308,GMM,9,0.56,2.9166666666666665,1,,GMM,50.0,,,
309,GMM,10,0.5733333333333334,3.0813953488372094,1,,GMM,50.0,,,
310,SPH,1,0.37,1.0,1,,,,0.25,,
311,SPH,2,0.5333333333333333,1.30625,1,,,,0.25,,
312,SPH,3,0.6233333333333333,1.5508021390374331,1,,,,0.25,,
313,SPH,4,0.6766666666666666,1.7438423645320198,1,,,,0.25,,
314,SPH,5,0.7466666666666667,2.049107142857143,1,,,,0.25,,
315,SPH,6,0.7666666666666667,2.152173913043478,1,,,,0.25,,
316,SPH,7,0.7766666666666666,2.2145922746781115,1,,,,0.25,,
317,SPH,8,0.7933333333333333,2.3361344537815127,1,,,,0.25,,
318,SPH,9,0.8033333333333333,2.4190871369294604,1,,,,0.25,,
319,SPH,10,0.82,2.573170731707317,1,,,,0.25,,
320,SPH,1,0.37,1.0,1,,,,0.3,,
321,SPH,2,0.5433333333333333,1.3190184049079754,1,,,,0.3,,
322,SPH,3,0.63,1.5502645502645502,1,,,,0.3,,
323,SPH,4,0.68,1.7303921568627452,1,,,,0.3,,
324,SPH,5,0.7466666666666667,2.0223214285714284,1,,,,0.3,,
325,SPH,6,0.7666666666666667,2.126086956521739,1,,,,0.3,,
326,SPH,7,0.7766666666666666,2.188841201716738,1,,,,0.3,,
327,SPH,8,0.79,2.2869198312236287,1,,,,0.3,,
328,SPH,9,0.7966666666666666,2.3430962343096233,1,,,,0.3,,
329,SPH,10,0.8133333333333334,2.5,1,,,,0.3,,
330,SPH,1,0.37333333333333335,1.0,1,,,,0.35,,
331,SPH,2,0.5466666666666666,1.3170731707317074,1,,,,0.35,,
332,SPH,3,0.63,1.5396825396825398,1,,,,0.35,,
333,SPH,4,0.68,1.7205882352941178,1,,,,0.35,,
334,SPH,5,0.7466666666666667,2.013392857142857,1,,,,0.35,,
335,SPH,6,0.7666666666666667,2.117391304347826,1,,,,0.35,,
336,SPH,7,0.7766666666666666,2.180257510729614,1,,,,0.35,,
337,SPH,8,0.79,2.278481012658228,1,,,,0.35,,
338,SPH,9,0.7966666666666666,2.3347280334728033,1,,,,0.35,,
339,SPH,10,0.8133333333333334,2.4918032786885247,1,,,,0.35,,
340,SPH,1,0.37333333333333335,1.0,1,,,,0.4,,
341,SPH,2,0.5466666666666666,1.3170731707317074,1,,,,0.4,,
342,SPH,3,0.63,1.5396825396825398,1,,,,0.4,,
343,SPH,4,0.68,1.7205882352941178,1,,,,0.4,,
344,SPH,5,0.7466666666666667,2.013392857142857,1,,,,0.4,,
345,SPH,6,0.7666666666666667,2.117391304347826,1,,,,0.4,,
346,SPH,7,0.7766666666666666,2.180257510729614,1,,,,0.4,,
347,SPH,8,0.79,2.278481012658228,1,,,,0.4,,
348,SPH,9,0.7966666666666666,2.3347280334728033,1,,,,0.4,,
349,SPH,10,0.8133333333333334,2.4918032786885247,1,,,,0.4,,
350,SPH+CPI,1,0.39666666666666667,1.0,1,,,,0.25,0.3,0.7
351,SPH+CPI,2,0.5,1.2066666666666668,1,,,,0.25,0.3,0.7
352,SPH+CPI,3,0.6033333333333334,1.5138121546961325,1,,,,0.25,0.3,0.7
353,SPH+CPI,4,0.6733333333333333,1.7722772277227723,1,,,,0.25,0.3,0.7
354,SPH+CPI,5,0.7333333333333333,2.036363636363636,1,,,,0.25,0.3,0.7
355,SPH+CPI,6,0.7566666666666667,2.158590308370044,1,,,,0.25,0.3,0.7
356,SPH+CPI,7,0.77,2.242424242424242,1,,,,0.25,0.3,0.7
357,SPH+CPI,8,0.78,2.3162393162393164,1,,,,0.25,0.3,0.7
358,SPH+CPI,9,0.7966666666666666,2.4560669456066946,1,,,,0.25,0.3,0.7
359,SPH+CPI,10,0.8133333333333334,2.610655737704918,1,,,,0.25,0.3,0.7
360,SPH+CPI,1,0.3933333333333333,1.0,1,,,,0.25,0.3,0.75
361,SPH+CPI,2,0.51,1.2287581699346406,1,,,,0.25,0.3,0.75
362,SPH+CPI,3,0.6033333333333334,1.5027624309392265,1,,,,0.25,0.3,0.75
363,SPH+CPI,4,0.6733333333333333,1.7623762376237624,1,,,,0.25,0.3,0.75
364,SPH+CPI,5,0.7333333333333333,2.0272727272727273,1,,,,0.25,0.3,0.75
365,SPH+CPI,6,0.7566666666666667,2.149779735682819,1,,,,0.25,0.3,0.75
366,SPH+CPI,7,0.77,2.2337662337662336,1,,,,0.25,0.3,0.75
