,index,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,target,noisy target,group,level-0,level-1,level-2,marker
624,48,0.39729834291280236,2.4808000633032776,0.878931234125428,1.2981634320173667,0.44240208953800886,,1.6034799389758962,0.426563165279758,0.504034854104189,,0.26012261512788015,,0.7469738586246092,0.7403153184973909,0.2740194696250502,0.4541821643281194,1.4494568200895612,0.2033356478333928,0.08032170478357487,,0.6767905301876375,0.5545008559542707,2.5463556336681763,1.6323838920230127,,0.6028434444649465,0.4255695989348954,1.40091539598015,0.28192188919918776,0.27398102608263825,0.591068690074011,1.8079115312946965,2.7817141272496526,0.6789786159471805,,,2.642788969991842,,1.3827523889979805,0.4913562009653412,0.5483684858644196,0.4272563895200243,0.018644320727999108,,1.8836159742640306,,0.7991426487278431,1.6555971807136856,0.4725817870363391,0.44769195344795526,7,7,21,1,1,5,
676,100,0.7040456259812728,2.288749529138299,0.47040550427742084,1.5359687631175405,0.2211227203797556,,1.7268176730543419,0.6100322569453496,0.3246921705235976,,,,0.4001479821498296,0.1476288299635983,0.1349610318812356,0.6589870437285318,1.47262414156482,0.368371951624344,0.5646245026167657,,0.6842342284443075,0.34490356500760316,2.771515076288191,1.4825787346733612,,0.5801298883674436,0.7884838199417489,1.1020395925128783,0.6007165114536903,0.8038542489828153,0.7426940297879597,,2.3066348850754053,0.5166444203907425,,,2.338512506412406,,1.2393709368324968,0.4218992499604589,0.5181485018881136,0.31752725195411635,0.5583521981516572,,1.4286407309108053,,0.6498368188324654,1.9665701636374728,0.562738772945436,0.6611197641548089,6,6,21,1,1,5,
500,41,0.6835733699593276,2.3929383560301956,0.5124854894816319,,,,1.6238694106338212,0.8901004045811011,0.3596139117492702,,0.9640306179076893,1.8846709087955513,0.22652665200521666,0.34261544286591106,0.30505068048346473,0.441258091741746,1.344974979019056,,0.31232285746609856,1.802403287032468,0.8141617016469446,0.0,,0.8387937874925396,,0.2756569200534655,,0.0,0.5271526279065571,0.5494952505628101,0.5675993964391356,,2.8746858018944668,0.3358749429738026,,1.3323616874049589,2.7840208090968686,0.6650728171402834,1.5383859566540026,0.5307223115662852,0.24869284494138175,0.506349693784417,,1.385255422788946,1.285889288135221,0.6795914883317042,0.7685205105205346,,0.9758704024942617,0.8141622448703745,78,78,19,1,1,4,
241,4,0.4236805305825708,1.6169677342313844,0.3484686743166545,1.263947435490489,,,1.4489894019212657,0.5310684914322836,,0.31240657030551383,0.32927194913681285,,0.3020245599028366,,0.7422455939384108,0.4502160240141595,1.6537886170573222,0.6449313088351827,0.6622562504943714,,0.3348891485136148,0.27130840389273614,1.5633010204763658,0.6322465329609692,0.635739845799182,0.5166849269040044,0.6448247890004134,0.2875835428146188,0.6830484124717147,0.7168408993263347,,1.5054118193901793,2.29844168627342,,1.5036799547297321,0.6753907054679195,,0.4490135463189743,,0.44008192979008925,0.4080887407799098,0.6518297025930779,,0.5101116553343794,1.3053586370366337,,0.6599507402797092,1.757674638463976,1.0,0.4378050657896275,35,35,11,1,0,2,
595,19,0.5188365984435876,2.597610787784385,0.8083482128141968,1.7711017188622278,0.5252266060027196,,,0.4072673296589815,0.32740219988519187,,0.6414860582496464,,0.5140661278824993,0.26645399787031526,0.6833038255338703,0.42947815799234235,1.7611717790141896,0.2755465007005095,0.705838321706382,,0.46967078350365227,0.8067016182376482,2.51450451507071,1.5083556654904653,,0.5820590095853703,0.3814774344848357,1.1875027098675255,0.811350960071127,0.41964877467200307,0.7103441431687831,,3.0,0.3727987075064412,,,2.540866359477019,,1.8790931049585313,0.21601927553965036,0.6277653106846641,0.49609199327817005,0.21642722240214654,,1.1559633860680447,,,1.5860066206125167,,0.6495563491062504,9,9,21,1,1,5,
45,0,0.743213277876643,0.26140867632019765,0.6583472845898698,0.14817100721972973,,0.23243822981672713,0.4816646272520892,0.09528775526060078,0.8191073513599613,0.2598091138914807,0.29079634926254533,0.265237897351082,,0.17373013110242475,0.45539476244570276,0.6308170280949872,0.40073159961542343,0.3286652873366423,0.3531009698573772,,0.7560796152979419,0.4127852627287486,1.5959232130997931,0.5667049776792035,,,0.45771638579603124,0.3201722636743524,0.5599626052016281,0.7803791015859851,0.6007995835699984,0.33432116293448283,0.26045559957696574,,1.6005373590555598,,0.4326184801074323,0.43142162553638247,,,0.37628967523508544,,,0.3813102919166073,1.5822946687973616,0.39914830624329883,0.5067773661409926,1.4417777640951865,0.4968672204736147,0.49181328692752313,10,10,3,1,0,0,
680,104,0.4737303753916065,2.1266562072285495,0.8077639976216624,1.6248133791802433,0.6077580252658119,,1.3655973236028651,0.29060532797682526,0.28760350760671055,,0.2250510397354101,,0.7511518471013051,0.9029970086997879,0.3945259514540508,0.6440438710704821,1.5113997576562792,0.47908801109213967,0.35291699338094545,,0.5639358047929068,0.38186429907675606,2.0,1.559225687292249,,0.6846588625152839,0.6315288423729561,,0.6705002933170643,0.731220235635092,0.7316748783854744,1.8250525121334022,2.621765612487805,0.46140714386759,,,2.6424206764239293,,,0.22397569081200286,0.863839571342163,0.7262162959657364,0.17553639838981008,,1.8169765533078417,,0.2748234426876015,1.3974472524356694,0.8948495286098664,0.6629897414873988,12,12,21,1,1,5,
342,5,0.4842870744847448,2.7104828899817885,0.05848879061083996,1.6320739031170286,0.8009285042096997,,1.962157544218719,0.5158831565672407,0.9029790392582617,,0.20578775932568857,0.0,0.6092871882727787,0.1625169049060981,0.5293562831296603,0.6315082595362519,1.0,0.0,0.7643369530077513,1.0630186349259343,0.30398795392417954,0.0,2.949206770458014,0.511343884001208,,,,0.9824163452074571,0.7028390196160105,,,1.445729927470223,2.2542257254174576,0.5216171701554146,,0.3618090919221842,,0.660590527581382,0.4551344227203204,0.2839274045674884,1.0,,0.1118822497625288,0.6755223997996701,,0.5203860490556661,0.0,1.5335406749095055,0.724551979657246,0.3629380185293704,47,47,14,1,1,3,
851,71,0.6616875529118725,2.36529425547159,0.41797513467930686,2.3500296752990115,0.60032011661765,,1.4950749110393147,0.5199682535837478,0.36207454748405715,,0.37015213284229814,,0.6893207151236834,0.6149796540697415,0.5312299243162005,0.6888982835277913,1.9386337677496903,0.3548739207921666,0.5393035756569831,,0.6311280679403058,0.5072071476231159,2.507714605590116,1.4177104270240237,,,,1.9769594222719908,0.1865163377695649,0.3668818992408212,0.6337657374620022,1.481291684874378,2.713034557527058,,,1.7031085053700257,2.3065783102474793,1.601335024962857,,0.2751917005673622,0.587964410773842,0.5013020067883251,0.7606875138819106,,1.5013721994358629,0.5720791335049127,0.8763979939036702,1.451134840675298,0.2613770755356388,0.5652379563572805,59,59,23,1,1,5,
271,34,0.6115224470556805,1.341644779782548,0.346521462546037,1.2572765575305098,,,1.381880463707147,0.6560927586473204,0.7475940431013531,0.9376581743224066,0.44222108077012395,,0.15420615384999703,,0.5876562595775329,0.7379408218043744,1.6433540985826172,0.4706770934818154,0.9310535246437632,,0.4018465672765115,0.6599133794839355,1.4769189223857901,0.44957620387166125,0.6822476512992397,0.22676613999462145,0.6078369701485806,0.7979136636588318,0.5718117695426223,0.6401282426853414,,1.5669410504276113,2.493218900806447,0.6665472089007407,1.2606440079726373,0.414538566889227,,0.6808778892638242,,0.7718425067652648,0.434534595610559,0.4418772010626159,,0.4090780557672635,1.2002404954002008,,0.4441142974460814,1.1269940209514415,0.6704843350297958,0.6155777091351798,37,37,11,1,0,2,
716,25,0.7738706638531256,2.3139644695451262,0.46569583833205536,1.5390331549511709,1.0,,1.548765192164525,0.15760713295502762,0.637787429157913,,,,0.5545693350944577,0.693266781841401,0.2968162292398148,0.3861816659926643,1.5402073328149495,0.25576735438911014,0.6170184426979006,,0.562615182172066,0.3458908832748922,2.9712534950610636,1.6230949079729093,,0.3206733062930038,0.6969860799659242,1.5243267368032503,0.47405533436141056,0.6870417833184435,0.18829433533054732,1.7406494827262655,,0.16528264519941102,,,2.3384365186171987,1.4060240924175704,1.480703125241085,0.37008000878072506,0.2531711196805227,0.3916946835872202,0.8453763585572895,,1.1082336619569622,0.5518832338103619,,1.6708956200726095,0.72640436929424,,20,20,22,1,1,5,
20,13,0.45633919450176696,0.7654592148222273,0.40720255885587314,0.6302613049966785,,0.49560540057813934,0.0027161149645321676,0.5656532118269796,0.0,0.2477598707093183,0.8683404526021804,0.9208689758925858,0.6699575001637691,0.11976438614124012,0.18362080765777855,0.4967420291872343,0.38155639129003477,0.8463358359161612,,,0.3313605874354592,,0.18734385865708048,0.6936882329202712,0.49529684928240986,,0.1884713503877205,0.718876878500764,0.699967290326593,0.811775403160798,0.1694053450500845,0.028146107501120173,,0.66106076082608,0.7802579802439564,0.6666804938487515,0.5861214373888346,0.4103948507262103,,,0.5004929410121449,,,0.30725658045085746,1.5543130126651965,0.7109815103033543,0.4178707352250314,1.4219546494518365,0.024361871118865126,,2,2,1,1,0,0,
304,67,0.14416904610755588,1.4029034274738061,0.5137827781394706,1.5401970575519117,,,1.5487446037786692,0.6219068887129935,0.6439878656409399,0.7681524479142532,0.5917590209853212,,0.6178863565254948,,0.30823247320765135,0.3612448814693133,1.4462836012000957,0.34707308080884886,0.4233668411817583,,,0.27767997850499826,1.757887516348689,0.2112849350405204,0.47442711811059385,0.26257912839411773,0.6024055517426193,0.5575644419347293,0.45237614228699863,0.6567189790103597,,1.9470109435668645,2.530700159253903,,1.1699096932683388,0.42634510456483665,,0.575404427123549,,0.1420376799721474,,0.48406496722792236,,0.30986752536712614,1.1888647634144158,,0.38891262246964015,1.408831494980543,0.2842237786538867,0.2987829875607643,35,35,11,1,0,2,
84,39,0.8763124744737019,0.3205533977292146,0.8618784380286663,0.7460773468323637,,0.7077986235398732,0.871950407404321,0.32041999933084264,0.31375355634417695,0.30136853446808853,0.31537537340721555,0.46014638900693716,,0.4871539297868054,0.47588605849572235,0.36770648921109983,0.3546889497124517,0.5964788611790686,0.8008573749831739,,0.6128486908833412,0.36641771002688495,1.413259134027656,0.5483096759524321,,,0.4934853947821389,0.5907644843594422,,0.14056341455326138,,,0.7473021235563811,,1.2571928506465826,0.6380042854793466,,0.6356903644942813,,,0.5438566831312764,,,0.2039222847360926,1.4066228642229501,0.29559323931408976,0.1851813065430286,1.6200766104437827,0.4278071799213208,0.8931797066609054,9,9,3,1,0,0,
195,16,,1.7293585667491342,0.5673876097354289,1.3692375147854459,,0.5930454404695253,1.7365340675049197,0.25943884860926725,0.5543852059752351,0.16145866876827672,0.17939814247246474,,0.5191973657617296,,,0.6257814122885343,0.856045259199503,0.6437747782596018,,,0.2509668334986559,0.597509497473081,1.5945640958392735,0.4993918107921606,0.41028626738181123,0.3524127566876277,0.14665419735482862,0.5981611012319568,,0.715776584547733,,0.29012540661310565,2.3924709179310635,0.438002099510812,1.7672141586399324,0.2620946846708758,,0.9552739191620977,,0.3181968994126777,,0.5942368738302163,,0.730436152804941,1.6087399211104843,0.6211894659812895,0.666859612448792,1.5474607937992935,0.7601194501573393,0.777725696411425,27,27,9,1,0,2,
481,22,0.5902726182698101,2.5349452302780433,0.4205056445630278,,,,1.5443463105766009,1.0,0.5528981722718114,,0.6966744930871027,1.5119251819249437,0.2986654857700547,0.5194782161486925,0.6045491029814145,,1.6995520787058211,,,1.4588769741483447,0.5938418472375812,0.7541263868586032,2.5419621127103027,0.3582141979269022,,0.4136943381835097,,0.4675558032121435,0.40209880633865397,0.46414096988786235,0.4600986658235219,,2.4796887689224967,0.7544528625624851,,1.5472262560917662,,0.648449690882629,1.5848608100614756,0.3453673125663525,0.6832607235337866,0.7014534541170955,0.5960998284516501,1.3726066675990194,1.497433863639091,0.5383348094078503,0.4669538204870731,,0.47947060273231434,0.3419786679242628,72,72,19,1,1,4,
391,2,0.3346640770383257,2.2037845129705294,1.0,1.1112283098869669,0.897405117436077,,1.0,0.9074293370862443,0.3437982609279197,,0.8552482152020671,1.2593071764687664,,0.0,1.0,1.0,1.35881534674769,,0.9152973859348341,1.4873428889289848,0.6962999019650968,0.670188801999848,2.2285920101655106,0.7173834787023928,,0.982315175022187,0.575991452696691,0.22596722783701603,0.4730827175449663,0.7143967010260683,0.4697051211502913,,2.745024652656958,,,0.6214288106034234,1.1063382241888098,0.5395876571220314,1.6107272399657315,0.0,0.2737230540179346,,0.0,0.45616247773439095,1.3122420802580614,0.0,1.0,,0.6849953838668408,0.3300727258517412,53,53,16,1,1,4,
27,20,0.3600366660880733,0.4731157223378046,0.6064677585944384,0.1908566756295783,,0.7920918451515505,0.7181601181364258,,0.941386312653231,0.2627337884155065,0.5960657115171998,0.7075071614205881,0.5573645151565647,0.7067676991537966,0.7533984580642246,0.20741995567772317,0.539494806233704,0.2354186095131577,,,0.5878209266920028,,0.40120932292991146,0.5450808412823689,0.21386672693404535,,0.0352151996792762,0.5221156474806699,0.4108276223805546,0.5140580242425503,0.49978812653717075,0.5572250571975698,,0.5742292049500383,0.29108081850960543,1.0,0.7491453182266811,0.6544137544514084,,,0.4856044316128165,,,0.5732787156202449,1.544145326964051,0.9189125047813439,0.3748881317620754,1.0,0.0,0.904796296998203,2,2,1,1,0,0,
931,151,0.45421297476456834,2.6903421506591303,0.46791266150508704,2.0801378379040645,0.5852728913782529,,1.3413273413169637,0.6059888606674798,0.4594813628542584,,0.41538980057756486,,0.2893866076392992,0.5101589813787686,0.3748755643489472,0.4601600961839215,1.5030582014719114,0.4878112385635511,0.5635813621673559,,0.22067517990601815,0.5291484370400941,2.507180994880492,1.3220522020575456,,,,1.3017946168286727,0.5331881940708331,0.5166654640061802,0.5825536865515721,1.4314086005492912,2.741996211675172,,,1.5696810799877312,2.5972467860762163,1.6595451546124855,,0.3991474300990411,0.8056882123521294,0.6331581632890477,0.46425986642302725,,1.4058173254214053,0.3719651562095747,0.49489025749160304,1.6789841275822321,0.5654057362979193,0.7535659836134214,59,59,23,1,1,5,
287,50,0.574860510759146,1.0780983605890513,0.013990803382094269,1.6517763887880148,,,1.7747310629955244,,0.3777374829015803,0.3656195317103135,0.4853915446422934,,0.1555166742367958,,0.32707681563833163,0.526607237268386,1.2924907156687302,0.5783511198926675,0.7735286341524243,,0.5479714140019554,0.10491689784427233,1.6994183139014438,0.5137632058961589,0.33376221878389634,0.7147895158502352,0.8983208618712909,0.4043068084654716,0.009748656510729726,0.7392663984606141,,1.7807162256210525,2.765863919674675,0.46262860263150996,1.4266784943157265,0.7533362819112305,,0.0,,0.46941400986924503,0.5925564356899824,0.636102795609496,,0.6404339020116369,1.3482583252368898,,0.41576282463642794,1.2900287834886388,0.3536382296413578,0.4318586042501477,35,35,11,1,0,2,
608,32,0.754358235214373,2.8136829142311726,0.5312373641446732,1.626292370517862,0.5730202709941745,,1.8212681083146856,0.5142156291900588,0.6826779472018448,,0.3695876374957913,,,0.5990170976806934,0.6090251390090793,0.32880740243040113,1.3240583705327276,0.5623270302327176,0.511227915765022,,,0.2848671343864617,2.189355488259553,1.305960092408114,,0.5835432433513885,1.0,1.4482789339589814,0.5689106614278671,,0.627832531307289,1.6489755093081824,2.4965517120597074,0.5215770813737057,,,2.372020582762665,,1.4370791931115658,0.7018278521742497,0.47919759558393993,0.5971067346802389,0.8976337619185051,,1.0,,0.3446831189141248,1.5211450286668229,0.7570490313534181,0.36455166420132307,7,7,21,1,1,5,
994,214,0.2745567671565059,2.7594687076608575,0.8532671010847638,2.466553467101539,0.505465480397839,,1.56855124064535,0.28465502414605137,,,0.640609934328296,,0.5404144707426357,0.8122585365497389,0.5367371469826596,0.6254393799959199,1.3232829773293764,0.4853488712424629,0.4229575173747384,,0.7282723369173555,,2.220776755311789,1.69789744941863,,0.3430833522106317,,1.6454288023528967,0.2523956746443142,0.24583811415442164,0.3298266594366859,1.1187662149019135,2.6021573739142037,,,1.5395394547784744,2.8892280879297965,1.26245245451687,,0.5391709301149753,0.5810977352482001,,0.8352841400447595,,1.613347426438144,0.5265370289980129,0.3907021031980776,1.0,0.5270808350896542,0.7808826666699138,59,59,23,1,1,5,
978,198,0.6975316879313187,2.3584090263141073,0.48275977683146315,2.5651644254133803,0.6001749793255128,,1.509062742525508,0.6292698286495583,0.5349240438485491,,0.4034707981910204,,,0.7454025801195878,,,1.4443438615931339,0.769076646106593,0.6476389121977562,,0.366389101923375,0.40521599160607225,,1.406457850631162,,0.2875372909213132,,1.4963705950452786,0.030240377802836112,0.32885152764189635,0.8298622244546773,1.2530486953984186,2.47861737085701,,,1.743565122307161,2.5020866065767624,1.4164206949388916,,,0.7540593651115189,0.6124396759029609,0.6638693464400289,,1.3745877627803273,0.4808321851813937,,1.6995407623248107,0.14527661585585552,0.7678275140484776,59,59,23,1,1,5,
592,16,0.2835133026766941,2.378175284389796,0.35274606421363985,1.3937588544470636,0.15168695345540587,,1.631038145841798,0.538338656928273,0.3047890539142499,,0.5114558163803874,,0.8270337383947518,0.5113487242060963,0.7107184892455708,0.5093385574314677,1.5754165095568444,0.38878521865526705,0.35287535877746673,,0.6147622554723606,0.5777435209455072,2.7202155499616474,1.364963000918235,,0.45535868613444663,0.5998449587794454,1.6385718780406267,0.7648492363070505,,0.7109607804288185,1.6234763163707346,2.521550818966211,0.22956458516824368,,,2.460529785968123,,1.4196357626407952,0.13258303043539724,0.38119478164056,0.14818997113029075,0.5254196401158328,,1.8268088070377102,,0.5744691127684389,1.4686775325713666,0.7597216153714457,0.5815295316915617,9,9,21,1,1,5,
111,12,,0.0,,1.2680012604656794,,0.9316453059992835,1.3128960567234256,,,0.0,,0.9363306900691476,0.6733676599899148,0.0,0.762345260744081,0.0,,0.440911100958714,0.24992110518491328,,0.15273536802680004,0.5273699263073351,1.531074452872757,1.0,0.4921547448143804,0.35144872977925684,0.7016996889343067,1.0,0.29953866035989357,0.39071198642999044,0.8656862226265023,0.19982403792377937,0.12278837953223348,0.5078963180889129,1.3741857205417272,,0.783752782110145,1.0,,0.727612741271822,,0.6576531961450304,,0.740654050933721,2.0,0.8871190321409147,1.0,1.6898187907925828,0.9768867483335598,0.3249106720191928,16,16,5,1,0,1,
491,32,0.8053484839272682,2.647583256015318,0.842397879944601,,,,1.5525993736750299,0.3519730739679393,0.8631121822350525,,0.6494595807313449,1.2547834579905344,0.33723857790147943,0.21794635457344608,0.4594827325941646,,1.4952007875522888,,0.20288354700668573,1.5121824086400606,0.29891844859426625,0.5082726423799687,2.562331955361846,0.35217410404944155,,0.05005737633973314,,0.4249813124429441,0.4931987934662988,0.5716765251562445,0.5477161426789678,,2.2737027606594777,0.4896008649523375,,1.543638459214642,2.481673233005304,0.8969921859483759,1.5563717428945656,0.48500935608418605,0.3224477892528972,0.6777954519983319,0.3765596240172041,1.0,1.683004885935064,0.6196927731430492,0.6021868126080397,,0.498011441267122,0.5386398532415155,67,67,19,1,1,4,
60,15,,0.4941760975403199,0.3967693048490529,0.4091301162171974,,0.5639084168641658,0.4650017762339269,0.33559961405854755,0.3193802248756175,0.5036352502349992,0.4911943681532948,0.2005068630680382,,0.20328551496166805,0.2537299152204725,0.6246256801930399,0.24158138291895065,0.6362549422503809,0.0,,0.9203565706177178,0.6854698774271486,1.2000185677759232,0.3049667918393065,,,0.6574882821109729,0.1810580950295618,0.4375831766287923,0.4133158753153308,0.43046019627422377,0.2571538853042045,0.273210725028925,,1.56941076052061,0.6792119940901519,0.6370877501668731,0.3477251767525947,,,0.4118399386750804,,,0.667754636340149,2.0,0.4474345272144471,0.7432423948886422,1.5299741531270232,0.5193622927816892,0.5856330297316497,9,9,3,1,0,0,
