,Method,R_e,A@e,RA@e,Run,n_clusters,algorithm,n_components,max info loss,gini,p value
36,KMeans,7,0.43,3.511627906976744,1,20.0,KMeans,,,,
37,KMeans,8,0.49333333333333335,4.087837837837838,1,20.0,KMeans,,,,
38,KMeans,9,0.5433333333333333,4.539877300613497,1,20.0,KMeans,,,,
39,KMeans,10,0.5833333333333334,4.914285714285715,1,20.0,KMeans,,,,
40,KMeans,1,0.13666666666666666,1.0,1,25.0,KMeans,,,,
41,KMeans,2,0.19666666666666666,1.305084745762712,1,25.0,KMeans,,,,
42,KMeans,3,0.27666666666666667,1.7951807228915662,1,25.0,KMeans,,,,
43,KMeans,4,0.3233333333333333,2.11340206185567,1,25.0,KMeans,,,,
44,KMeans,5,0.36333333333333334,2.4311926605504586,1,25.0,KMeans,,,,
45,KMeans,6,0.42333333333333334,2.937007874015748,1,25.0,KMeans,,,,
46,KMeans,7,0.45666666666666667,3.2335766423357666,1,25.0,KMeans,,,,
47,KMeans,8,0.49666666666666665,3.61744966442953,1,25.0,KMeans,,,,
48,KMeans,9,0.5366666666666666,4.0186335403726705,1,25.0,KMeans,,,,
49,KMeans,10,0.5766666666666667,4.433526011560693,1,25.0,KMeans,,,,
50,KMeans,1,0.12333333333333334,1.0,1,26.0,KMeans,,,,
51,KMeans,2,0.21,1.4126984126984128,1,26.0,KMeans,,,,
52,KMeans,3,0.29333333333333333,1.8636363636363635,1,26.0,KMeans,,,,
53,KMeans,4,0.3566666666666667,2.2429906542056073,1,26.0,KMeans,,,,
54,KMeans,5,0.38666666666666666,2.456896551724138,1,26.0,KMeans,,,,
55,KMeans,6,0.4533333333333333,2.9779411764705883,1,26.0,KMeans,,,,
56,KMeans,7,0.49666666666666665,3.3288590604026846,1,26.0,KMeans,,,,
57,KMeans,8,0.5566666666666666,3.8323353293413174,1,26.0,KMeans,,,,
58,KMeans,9,0.5966666666666667,4.17877094972067,1,26.0,KMeans,,,,
59,KMeans,10,0.62,4.397849462365591,1,26.0,KMeans,,,,
60,KMeans,1,0.12,1.0,1,30.0,KMeans,,,,
61,KMeans,2,0.20333333333333334,1.4098360655737705,1,30.0,KMeans,,,,
62,KMeans,3,0.2866666666666667,1.872093023255814,1,30.0,KMeans,,,,
63,KMeans,4,0.37,2.3513513513513513,1,30.0,KMeans,,,,
64,KMeans,5,0.41333333333333333,2.629032258064516,1,30.0,KMeans,,,,
65,KMeans,6,0.4633333333333333,2.9928057553956835,1,30.0,KMeans,,,,
66,KMeans,7,0.5266666666666666,3.4746835443037973,1,30.0,KMeans,,,,
67,KMeans,8,0.5566666666666666,3.718562874251497,1,30.0,KMeans,,,,
68,KMeans,9,0.6033333333333334,4.12707182320442,1,30.0,KMeans,,,,
69,KMeans,10,0.65,4.5487179487179485,1,30.0,KMeans,,,,
70,KMeans,1,0.13333333333333333,1.0,1,35.0,KMeans,,,,
71,KMeans,2,0.21,1.3650793650793651,1,35.0,KMeans,,,,
72,KMeans,3,0.27666666666666667,1.7590361445783131,1,35.0,KMeans,,,,
73,KMeans,4,0.32,2.0625,1,35.0,KMeans,,,,
74,KMeans,5,0.4,2.65,1,35.0,KMeans,,,,
75,KMeans,6,0.4533333333333333,3.0441176470588234,1,35.0,KMeans,,,,
76,KMeans,7,0.5133333333333333,3.5064935064935066,1,35.0,KMeans,,,,
77,KMeans,8,0.55,3.806060606060606,1,35.0,KMeans,,,,
78,KMeans,9,0.5866666666666667,4.130681818181818,1,35.0,KMeans,,,,
79,KMeans,10,0.62,4.446236559139785,1,35.0,KMeans,,,,
80,KMeans,1,0.11333333333333333,1.0,1,40.0,KMeans,,,,
81,KMeans,2,0.21333333333333335,1.46875,1,40.0,KMeans,,,,
82,KMeans,3,0.3333333333333333,2.02,1,40.0,KMeans,,,,
83,KMeans,4,0.4066666666666667,2.377049180327869,1,40.0,KMeans,,,,
84,KMeans,5,0.45666666666666667,2.664233576642336,1,40.0,KMeans,,,,
85,KMeans,6,0.5133333333333333,3.0324675324675323,1,40.0,KMeans,,,,
86,KMeans,7,0.5533333333333333,3.319277108433735,1,40.0,KMeans,,,,
87,KMeans,8,0.59,3.610169491525424,1,40.0,KMeans,,,,
88,KMeans,9,0.6333333333333333,3.9789473684210526,1,40.0,KMeans,,,,
89,KMeans,10,0.6633333333333333,4.251256281407035,1,40.0,KMeans,,,,
90,KMeans,1,0.12666666666666668,1.0,1,45.0,KMeans,,,,
91,KMeans,2,0.20333333333333334,1.3770491803278688,1,45.0,KMeans,,,,
92,KMeans,3,0.27666666666666667,1.8072289156626506,1,45.0,KMeans,,,,
93,KMeans,4,0.31333333333333335,2.0638297872340425,1,45.0,KMeans,,,,
94,KMeans,5,0.36333333333333334,2.467889908256881,1,45.0,KMeans,,,,
95,KMeans,6,0.39666666666666667,2.764705882352941,1,45.0,KMeans,,,,
96,KMeans,7,0.44333333333333336,3.210526315789474,1,45.0,KMeans,,,,
97,KMeans,8,0.47333333333333333,3.5140845070422535,1,45.0,KMeans,,,,
98,KMeans,9,0.52,4.006410256410256,1,45.0,KMeans,,,,
99,KMeans,10,0.57,4.5321637426900585,1,45.0,KMeans,,,,
100,KMeans,1,0.11666666666666667,1.0,1,50.0,KMeans,,,,
101,KMeans,2,0.19,1.3859649122807018,1,50.0,KMeans,,,,
102,KMeans,3,0.2866666666666667,1.930232558139535,1,50.0,KMeans,,,,
103,KMeans,4,0.33666666666666667,2.237623762376238,1,50.0,KMeans,,,,
104,KMeans,5,0.38,2.5526315789473686,1,50.0,KMeans,,,,
105,KMeans,6,0.4533333333333333,3.110294117647059,1,50.0,KMeans,,,,
106,KMeans,7,0.48333333333333334,3.3517241379310345,1,50.0,KMeans,,,,
107,KMeans,8,0.5433333333333333,3.8650306748466257,1,50.0,KMeans,,,,
108,KMeans,9,0.5666666666666667,4.076470588235294,1,50.0,KMeans,,,,
109,KMeans,10,0.59,4.3107344632768365,1,50.0,KMeans,,,,
110,Birch,1,0.11666666666666667,1.0,1,10.0,Birch,,,,
111,Birch,2,0.17666666666666667,1.3396226415094339,1,10.0,Birch,,,,
112,Birch,3,0.25666666666666665,1.8571428571428572,1,10.0,Birch,,,,
113,Birch,4,0.31333333333333335,2.24468085106383,1,10.0,Birch,,,,
114,Birch,5,0.35,2.533333333333333,1,10.0,Birch,,,,
115,Birch,6,0.38333333333333336,2.8347826086956522,1,10.0,Birch,,,,
116,Birch,7,0.4166666666666667,3.168,1,10.0,Birch,,,,
117,Birch,8,0.45666666666666667,3.591240875912409,1,10.0,Birch,,,,
118,Birch,9,0.5066666666666667,4.125,1,10.0,Birch,,,,
119,Birch,10,0.5366666666666666,4.453416149068323,1,10.0,Birch,,,,
120,Birch,1,0.12,1.0,1,15.0,Birch,,,,
121,Birch,2,0.17333333333333334,1.3076923076923077,1,15.0,Birch,,,,
122,Birch,3,0.2733333333333333,1.9268292682926829,1,15.0,Birch,,,,
123,Birch,4,0.33,2.282828282828283,1,15.0,Birch,,,,
124,Birch,5,0.37333333333333335,2.5982142857142856,1,15.0,Birch,,,,
125,Birch,6,0.42,2.9761904761904763,1,15.0,Birch,,,,
126,Birch,7,0.46,3.3260869565217392,1,15.0,Birch,,,,
127,Birch,8,0.51,3.784313725490196,1,15.0,Birch,,,,
128,Birch,9,0.5466666666666666,4.134146341463414,1,15.0,Birch,,,,
129,Birch,10,0.5866666666666667,4.534090909090909,1,15.0,Birch,,,,
130,Birch,1,0.12,1.0,1,20.0,Birch,,,,
131,Birch,2,0.18,1.3333333333333333,1,20.0,Birch,,,,
132,Birch,3,0.27,1.8888888888888888,1,20.0,Birch,,,,
133,Birch,4,0.33,2.272727272727273,1,20.0,Birch,,,,
134,Birch,5,0.3933333333333333,2.711864406779661,1,20.0,Birch,,,,
135,Birch,6,0.44,3.0606060606060606,1,20.0,Birch,,,,
136,Birch,7,0.49333333333333335,3.4864864864864864,1,20.0,Birch,,,,
137,Birch,8,0.5366666666666666,3.8509316770186337,1,20.0,Birch,,,,
138,Birch,9,0.5733333333333334,4.180232558139535,1,20.0,Birch,,,,
139,Birch,10,0.61,4.530054644808743,1,20.0,Birch,,,,
140,Birch,1,0.10666666666666667,1.0,1,25.0,Birch,,,,
141,Birch,2,0.17666666666666667,1.3962264150943395,1,25.0,Birch,,,,
142,Birch,3,0.26666666666666666,1.9375,1,25.0,Birch,,,,
143,Birch,4,0.33,2.3333333333333335,1,25.0,Birch,,,,
144,Birch,5,0.4,2.8,1,25.0,Birch,,,,
145,Birch,6,0.44,3.090909090909091,1,25.0,Birch,,,,
146,Birch,7,0.5066666666666667,3.6052631578947367,1,25.0,Birch,,,,
147,Birch,8,0.5466666666666666,3.926829268292683,1,25.0,Birch,,,,
148,Birch,9,0.5833333333333334,4.2457142857142856,1,25.0,Birch,,,,
149,Birch,10,0.6133333333333333,4.5271739130434785,1,25.0,Birch,,,,
150,Birch,1,0.11,1.0,1,26.0,Birch,,,,
151,Birch,2,0.18666666666666668,1.4107142857142858,1,26.0,Birch,,,,
152,Birch,3,0.27,1.9012345679012346,1,26.0,Birch,,,,
153,Birch,4,0.32666666666666666,2.2653061224489797,1,26.0,Birch,,,,
154,Birch,5,0.4066666666666667,2.80327868852459,1,26.0,Birch,,,,
155,Birch,6,0.44666666666666666,3.08955223880597,1,26.0,Birch,,,,
156,Birch,7,0.51,3.5751633986928106,1,26.0,Birch,,,,
157,Birch,8,0.5533333333333333,3.9216867469879517,1,26.0,Birch,,,,
158,Birch,9,0.59,4.237288135593221,1,26.0,Birch,,,,
159,Birch,10,0.6166666666666667,4.486486486486487,1,26.0,Birch,,,,
160,Birch,1,0.12,1.0,1,30.0,Birch,,,,
161,Birch,2,0.2,1.4,1,30.0,Birch,,,,
162,Birch,3,0.2833333333333333,1.8705882352941177,1,30.0,Birch,,,,
163,Birch,4,0.3466666666666667,2.2596153846153846,1,30.0,Birch,,,,
164,Birch,5,0.42,2.738095238095238,1,30.0,Birch,,,,
165,Birch,6,0.4633333333333333,3.0431654676258995,1,30.0,Birch,,,,
166,Birch,7,0.52,3.4743589743589745,1,30.0,Birch,,,,
167,Birch,8,0.5666666666666667,3.847058823529412,1,30.0,Birch,,,,
168,Birch,9,0.59,4.0508474576271185,1,30.0,Birch,,,,
169,Birch,10,0.62,4.338709677419355,1,30.0,Birch,,,,
170,Birch,1,0.11,1.0,1,35.0,Birch,,,,
171,Birch,2,0.19333333333333333,1.4310344827586208,1,35.0,Birch,,,,
172,Birch,3,0.2733333333333333,1.8902439024390243,1,35.0,Birch,,,,
173,Birch,4,0.32666666666666666,2.2346938775510203,1,35.0,Birch,,,,
174,Birch,5,0.3933333333333333,2.7033898305084745,1,35.0,Birch,,,,
175,Birch,6,0.44,3.053030303030303,1,35.0,Birch,,,,
176,Birch,7,0.49333333333333335,3.47972972972973,1,35.0,Birch,,,,
177,Birch,8,0.53,3.792452830188679,1,35.0,Birch,,,,
178,Birch,9,0.56,4.071428571428571,1,35.0,Birch,,,,
179,Birch,10,0.5966666666666667,4.435754189944134,1,35.0,Birch,,,,
180,Birch,1,0.11333333333333333,1.0,1,40.0,Birch,,,,
181,Birch,2,0.2,1.4333333333333333,1,40.0,Birch,,,,
182,Birch,3,0.2733333333333333,1.853658536585366,1,40.0,Birch,,,,
183,Birch,4,0.33,2.2222222222222223,1,40.0,Birch,,,,
184,Birch,5,0.39666666666666667,2.689075630252101,1,40.0,Birch,,,,
185,Birch,6,0.44333333333333336,3.037593984962406,1,40.0,Birch,,,,
186,Birch,7,0.5133333333333333,3.5779220779220777,1,40.0,Birch,,,,
187,Birch,8,0.56,3.9464285714285716,1,40.0,Birch,,,,
188,Birch,9,0.5766666666666667,4.092485549132948,1,40.0,Birch,,,,
189,Birch,10,0.6066666666666667,4.384615384615385,1,40.0,Birch,,,,
190,Birch,1,0.11333333333333333,1.0,1,45.0,Birch,,,,
191,Birch,2,0.20333333333333334,1.4426229508196722,1,45.0,Birch,,,,
192,Birch,3,0.29,1.9080459770114941,1,45.0,Birch,,,,
193,Birch,4,0.3466666666666667,2.25,1,45.0,Birch,,,,
194,Birch,5,0.42333333333333334,2.748031496062992,1,45.0,Birch,,,,
195,Birch,6,0.47,3.0709219858156027,1,45.0,Birch,,,,
196,Birch,7,0.52,3.448717948717949,1,45.0,Birch,,,,
197,Birch,8,0.5633333333333334,3.798816568047337,1,45.0,Birch,,,,
198,Birch,9,0.5833333333333334,3.9771428571428573,1,45.0,Birch,,,,
199,Birch,10,0.6033333333333334,4.176795580110498,1,45.0,Birch,,,,
200,Birch,1,0.11666666666666667,1.0,1,50.0,Birch,,,,
201,Birch,2,0.20333333333333334,1.4262295081967213,1,50.0,Birch,,,,
202,Birch,3,0.2733333333333333,1.829268292682927,1,50.0,Birch,,,,
203,Birch,4,0.34,2.2549019607843137,1,50.0,Birch,,,,
204,Birch,5,0.41,2.7235772357723578,1,50.0,Birch,,,,
205,Birch,6,0.47333333333333333,3.1619718309859155,1,50.0,Birch,,,,
206,Birch,7,0.5166666666666667,3.4838709677419355,1,50.0,Birch,,,,
207,Birch,8,0.5533333333333333,3.783132530120482,1,50.0,Birch,,,,
208,Birch,9,0.57,3.935672514619883,1,50.0,Birch,,,,
209,Birch,10,0.5833333333333334,4.074285714285714,1,50.0,Birch,,,,
210,GMM,1,0.09333333333333334,1.0,1,,GMM,10.0,,,
211,GMM,2,0.15333333333333332,1.391304347826087,1,,GMM,10.0,,,
212,GMM,3,0.20333333333333334,1.7868852459016393,1,,GMM,10.0,,,
213,GMM,4,0.24,2.125,1,,GMM,10.0,,,
214,GMM,5,0.2966666666666667,2.6741573033707864,1,,GMM,10.0,,,
215,GMM,6,0.32,2.9166666666666665,1,,GMM,10.0,,,
216,GMM,7,0.36333333333333334,3.403669724770642,1,,GMM,10.0,,,
217,GMM,8,0.4,3.825,1,,GMM,10.0,,,
218,GMM,9,0.4533333333333333,4.4338235294117645,1,,GMM,10.0,,,
219,GMM,10,0.5,4.953333333333333,1,,GMM,10.0,,,
220,GMM,1,0.07,1.0,1,,GMM,15.0,,,
221,GMM,2,0.12,1.4166666666666667,1,,GMM,15.0,,,
222,GMM,3,0.16,1.8125,1,,GMM,15.0,,,
223,GMM,4,0.18333333333333332,2.090909090909091,1,,GMM,15.0,,,
224,GMM,5,0.21333333333333335,2.5,1,,GMM,15.0,,,
225,GMM,6,0.24,2.888888888888889,1,,GMM,15.0,,,
226,GMM,7,0.2733333333333333,3.3902439024390243,1,,GMM,15.0,,,
227,GMM,8,0.30333333333333334,3.8461538461538463,1,,GMM,15.0,,,
228,GMM,9,0.3333333333333333,4.31,1,,GMM,15.0,,,
229,GMM,10,0.3566666666666667,4.682242990654205,1,,GMM,15.0,,,
230,GMM,1,0.08333333333333333,1.0,1,,GMM,20.0,,,
231,GMM,2,0.11666666666666667,1.2857142857142858,1,,GMM,20.0,,,
232,GMM,3,0.17666666666666667,1.8679245283018868,1,,GMM,20.0,,,
233,GMM,4,0.21666666666666667,2.2615384615384615,1,,GMM,20.0,,,
234,GMM,5,0.25666666666666665,2.688311688311688,1,,GMM,20.0,,,
235,GMM,6,0.29,3.0689655172413794,1,,GMM,20.0,,,
236,GMM,7,0.32,3.4375,1,,GMM,20.0,,,
237,GMM,8,0.35,3.8285714285714287,1,,GMM,20.0,,,
238,GMM,9,0.37333333333333335,4.151785714285714,1,,GMM,20.0,,,
239,GMM,10,0.39666666666666667,4.495798319327731,1,,GMM,20.0,,,
240,GMM,1,0.06333333333333334,1.0,1,,GMM,25.0,,,
241,GMM,2,0.09,1.2962962962962963,1,,GMM,25.0,,,
242,GMM,3,0.12,1.7222222222222223,1,,GMM,25.0,,,
243,GMM,4,0.15,2.1777777777777776,1,,GMM,25.0,,,
244,GMM,5,0.19666666666666666,2.847457627118644,1,,GMM,25.0,,,
245,GMM,6,0.23333333333333334,3.342857142857143,1,,GMM,25.0,,,
246,GMM,7,0.25666666666666665,3.675324675324675,1,,GMM,25.0,,,
247,GMM,8,0.2866666666666667,4.127906976744186,1,,GMM,25.0,,,
248,GMM,9,0.32,4.635416666666667,1,,GMM,25.0,,,
249,GMM,10,0.35333333333333333,5.1415094339622645,1,,GMM,25.0,,,
250,GMM,1,0.08,1.0,1,,GMM,26.0,,,
251,GMM,2,0.1,1.2,1,,GMM,26.0,,,
252,GMM,3,0.16333333333333333,1.8979591836734695,1,,GMM,26.0,,,
253,GMM,4,0.2,2.283333333333333,1,,GMM,26.0,,,
254,GMM,5,0.22666666666666666,2.6029411764705883,1,,GMM,26.0,,,
255,GMM,6,0.25333333333333335,2.960526315789474,1,,GMM,26.0,,,
256,GMM,7,0.28,3.3452380952380953,1,,GMM,26.0,,,
257,GMM,8,0.30666666666666664,3.75,1,,GMM,26.0,,,
258,GMM,9,0.33666666666666667,4.217821782178218,1,,GMM,26.0,,,
259,GMM,10,0.37,4.738738738738738,1,,GMM,26.0,,,
260,GMM,1,0.06666666666666667,1.0,1,,GMM,30.0,,,
261,GMM,2,0.11666666666666667,1.4285714285714286,1,,GMM,30.0,,,
262,GMM,3,0.15666666666666668,1.8297872340425532,1,,GMM,30.0,,,
263,GMM,4,0.19666666666666666,2.2711864406779663,1,,GMM,30.0,,,
264,GMM,5,0.23333333333333334,2.7,1,,GMM,30.0,,,
265,GMM,6,0.27666666666666667,3.216867469879518,1,,GMM,30.0,,,
266,GMM,7,0.30666666666666664,3.5869565217391304,1,,GMM,30.0,,,
267,GMM,8,0.34,4.019607843137255,1,,GMM,30.0,,,
268,GMM,9,0.37333333333333335,4.464285714285714,1,,GMM,30.0,,,
269,GMM,10,0.41333333333333333,5.0,1,,GMM,30.0,,,
270,GMM,1,0.056666666666666664,1.0,1,,GMM,35.0,,,
271,GMM,2,0.10666666666666667,1.46875,1,,GMM,35.0,,,
272,GMM,3,0.15333333333333332,1.934782608695652,1,,GMM,35.0,,,
273,GMM,4,0.22,2.5606060606060606,1,,GMM,35.0,,,
274,GMM,5,0.25666666666666665,2.909090909090909,1,,GMM,35.0,,,
275,GMM,6,0.2733333333333333,3.097560975609756,1,,GMM,35.0,,,
276,GMM,7,0.3,3.4444444444444446,1,,GMM,35.0,,,
277,GMM,8,0.33,3.8585858585858586,1,,GMM,35.0,,,
278,GMM,9,0.35333333333333333,4.19811320754717,1,,GMM,35.0,,,
279,GMM,10,0.38333333333333336,4.6521739130434785,1,,GMM,35.0,,,
280,GMM,1,0.06666666666666667,1.0,1,,GMM,40.0,,,
281,GMM,2,0.11666666666666667,1.4285714285714286,1,,GMM,40.0,,,
282,GMM,3,0.14666666666666667,1.75,1,,GMM,40.0,,,
283,GMM,4,0.18666666666666668,2.232142857142857,1,,GMM,40.0,,,
284,GMM,5,0.23666666666666666,2.816901408450704,1,,GMM,40.0,,,
285,GMM,6,0.25333333333333335,3.026315789473684,1,,GMM,40.0,,,
286,GMM,7,0.28,3.4047619047619047,1,,GMM,40.0,,,
287,GMM,8,0.30666666666666664,3.8043478260869565,1,,GMM,40.0,,,
288,GMM,9,0.32666666666666666,4.122448979591836,1,,GMM,40.0,,,
289,GMM,10,0.37,4.8108108108108105,1,,GMM,40.0,,,
290,GMM,1,0.06666666666666667,1.0,1,,GMM,45.0,,,
291,GMM,2,0.11333333333333333,1.411764705882353,1,,GMM,45.0,,,
292,GMM,3,0.14,1.7142857142857142,1,,GMM,45.0,,,
293,GMM,4,0.17666666666666667,2.188679245283019,1,,GMM,45.0,,,
294,GMM,5,0.2,2.5166666666666666,1,,GMM,45.0,,,
295,GMM,6,0.23333333333333334,3.0142857142857142,1,,GMM,45.0,,,
296,GMM,7,0.26,3.423076923076923,1,,GMM,45.0,,,
297,GMM,8,0.2966666666666667,3.9887640449438204,1,,GMM,45.0,,,
298,GMM,9,0.32,4.354166666666667,1,,GMM,45.0,,,
299,GMM,10,0.34,4.686274509803922,1,,GMM,45.0,,,
300,GMM,1,0.06666666666666667,1.0,1,,GMM,50.0,,,
301,GMM,2,0.11666666666666667,1.4285714285714286,1,,GMM,50.0,,,
302,GMM,3,0.15333333333333332,1.8043478260869565,1,,GMM,50.0,,,
303,GMM,4,0.2,2.316666666666667,1,,GMM,50.0,,,
304,GMM,5,0.22666666666666666,2.6323529411764706,1,,GMM,50.0,,,
305,GMM,6,0.26666666666666666,3.1375,1,,GMM,50.0,,,
306,GMM,7,0.30666666666666664,3.641304347826087,1,,GMM,50.0,,,
307,GMM,8,0.33,3.9494949494949494,1,,GMM,50.0,,,
308,GMM,9,0.36333333333333334,4.412844036697248,1,,GMM,50.0,,,
309,GMM,10,0.3933333333333333,4.838983050847458,1,,GMM,50.0,,,
310,SPH,1,0.12,1.0,1,,,,0.25,,
311,SPH,2,0.19,1.368421052631579,1,,,,0.25,,
312,SPH,3,0.27,1.8518518518518519,1,,,,0.25,,
313,SPH,4,0.33666666666666667,2.277227722772277,1,,,,0.25,,
314,SPH,5,0.39,2.6495726495726495,1,,,,0.25,,
315,SPH,6,0.44333333333333336,3.0526315789473686,1,,,,0.25,,
316,SPH,7,0.4866666666666667,3.404109589041096,1,,,,0.25,,
317,SPH,8,0.5366666666666666,3.8322981366459627,1,,,,0.25,,
318,SPH,9,0.57,4.1345029239766085,1,,,,0.25,,
319,SPH,10,0.5966666666666667,4.396648044692737,1,,,,0.25,,
320,SPH,1,0.12666666666666668,1.0,1,,,,0.3,,
321,SPH,2,0.19333333333333333,1.3448275862068966,1,,,,0.3,,
322,SPH,3,0.2733333333333333,1.829268292682927,1,,,,0.3,,
323,SPH,4,0.34,2.2549019607843137,1,,,,0.3,,
324,SPH,5,0.3933333333333333,2.6271186440677967,1,,,,0.3,,
325,SPH,6,0.44333333333333336,3.007518796992481,1,,,,0.3,,
326,SPH,7,0.4866666666666667,3.363013698630137,1,,,,0.3,,
327,SPH,8,0.5366666666666666,3.7950310559006213,1,,,,0.3,,
328,SPH,9,0.57,4.099415204678363,1,,,,0.3,,
329,SPH,10,0.5966666666666667,4.363128491620111,1,,,,0.3,,
330,SPH,1,0.12666666666666668,1.0,1,,,,0.35,,
331,SPH,2,0.19333333333333333,1.3448275862068966,1,,,,0.35,,
332,SPH,3,0.2733333333333333,1.829268292682927,1,,,,0.35,,
333,SPH,4,0.34,2.2549019607843137,1,,,,0.35,,
334,SPH,5,0.3933333333333333,2.6271186440677967,1,,,,0.35,,
335,SPH,6,0.44333333333333336,3.007518796992481,1,,,,0.35,,
336,SPH,7,0.4866666666666667,3.363013698630137,1,,,,0.35,,
337,SPH,8,0.5366666666666666,3.7950310559006213,1,,,,0.35,,
338,SPH,9,0.57,4.099415204678363,1,,,,0.35,,
339,SPH,10,0.5966666666666667,4.363128491620111,1,,,,0.35,,
340,SPH,1,0.12666666666666668,1.0,1,,,,0.4,,
341,SPH,2,0.19333333333333333,1.3448275862068966,1,,,,0.4,,
342,SPH,3,0.2733333333333333,1.829268292682927,1,,,,0.4,,
343,SPH,4,0.34,2.2549019607843137,1,,,,0.4,,
344,SPH,5,0.3933333333333333,2.6271186440677967,1,,,,0.4,,
345,SPH,6,0.44333333333333336,3.007518796992481,1,,,,0.4,,
346,SPH,7,0.4866666666666667,3.363013698630137,1,,,,0.4,,
347,SPH,8,0.5366666666666666,3.7950310559006213,1,,,,0.4,,
348,SPH,9,0.57,4.099415204678363,1,,,,0.4,,
349,SPH,10,0.5966666666666667,4.363128491620111,1,,,,0.4,,
350,SPH+CPI,1,0.12,1.0,1,,,,0.25,0.3,0.7
351,SPH+CPI,2,0.19,1.368421052631579,1,,,,0.25,0.3,0.7
352,SPH+CPI,3,0.27,1.8518518518518519,1,,,,0.25,0.3,0.7
353,SPH+CPI,4,0.33666666666666667,2.277227722772277,1,,,,0.25,0.3,0.7
354,SPH+CPI,5,0.39,2.6495726495726495,1,,,,0.25,0.3,0.7
355,SPH+CPI,6,0.44333333333333336,3.0526315789473686,1,,,,0.25,0.3,0.7
356,SPH+CPI,7,0.4866666666666667,3.404109589041096,1,,,,0.25,0.3,0.7
357,SPH+CPI,8,0.5366666666666666,3.8322981366459627,1,,,,0.25,0.3,0.7
358,SPH+CPI,9,0.57,4.1345029239766085,1,,,,0.25,0.3,0.7
359,SPH+CPI,10,0.5966666666666667,4.396648044692737,1,,,,0.25,0.3,0.7
360,SPH+CPI,1,0.12,1.0,1,,,,0.25,0.3,0.75
361,SPH+CPI,2,0.19,1.368421052631579,1,,,,0.25,0.3,0.75
362,SPH+CPI,3,0.27,1.8518518518518519,1,,,,0.25,0.3,0.75
363,SPH+CPI,4,0.33666666666666667,2.277227722772277,1,,,,0.25,0.3,0.75
364,SPH+CPI,5,0.39,2.6495726495726495,1,,,,0.25,0.3,0.75
365,SPH+CPI,6,0.44333333333333336,3.0526315789473686,1,,,,0.25,0.3,0.75
366,SPH+CPI,7,0.4866666666666667,3.404109589041096,1,,,,0.25,0.3,0.75
367,SPH+CPI,8,0.5366666666666666,3.8322981366459627,1,,,,0.25,0.3,0.75
368,SPH+CPI,9,0.57,4.1345029239766085,1,,,,0.25,0.3,0.75
369,SPH+CPI,10,0.5966666666666667,4.396648044692737,1,,,,0.25,0.3,0.75
