,index,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,target,noisy target,group,level-0,level-1,level-2,marker
191,32,1.3814935342327277,0.3484311551557884,0.5548212980853316,,0.36659569115265334,0.45280575849462906,0.7489183016875908,0.5952594198839142,0.519725842513003,,,0.45360333020485355,0.3753752577734158,0.8822859690708857,1.3125632927379762,0.5501854368805684,,,0.0662818375180649,,,0.6577500489611452,0.18296138521829208,0.5761167619636782,,,0.2571671883484103,0.2971424852090169,0.8580703665614771,0.8668829251375479,1.7056192675927566,0.35911552047790535,0.22728250907405625,0.6058172917587306,0.6678246689461228,0.8656775778437145,0.7491208163784947,,,,0.7825904553100999,0.40954665261967144,,0.2907540209121807,0.8190432569506618,0.5123182136232649,,0.4147519842087613,0.6974956739159418,0.442215751678109,1.5540003382804572,0.5296428220388604,0.282222853711253,1.0,1.0,0.3536395889577132,0.4168111474399847,0.0,0.691512883313401,,1.7835971726063238,0.09080046065029056,,0.7494447413024455,,,0.502920454365244,0.5921472241809852,,0.6169107167855342,0.6492895645528592,0.8905553521364207,,0.4245932648362613,0.3670301366802813,0.05789458655308906,1.6110820573088778,,0.0,1.3225418525017405,0.430042570289302,0.0247956535732781,0.9317315313185318,0.8741936406809689,,0.028104321999152318,2.36582468447594,1.0423252576815236,0.3664266374324765,0.10319971213457008,,,0.14452399826009316,1.0,0.39623588516832137,0.459133824820699,0.32057578043471374,0.36833143161970394,0.41066693251427483,0.3455058058993791,28,28,10,0,0,2,
1049,269,1.3199726113452088,0.48365161571018966,0.3636413174497639,0.5980929450746364,1.559547757639005,0.2899201635718934,0.6610655400721664,0.6941196890317594,0.18566710322943766,0.529944339627145,,,0.27166435179402504,0.807715477488087,,0.6616364528509071,0.815479163472186,0.6433516557134259,0.21721159462189876,,0.7117124343773095,0.13035660916461558,,0.13552500766173042,0.6009134379394295,,0.5642954181141653,0.5302003141419919,0.6891283636186013,0.5837043846175373,1.5646223823168255,0.36362948088125946,0.4333148696843169,0.3747325971874854,0.15191648412232875,,0.44027013362584166,0.43277528076975214,0.6457686844985248,0.3885394303539986,0.712116510287007,0.5458448019696942,0.7474462013343686,0.4266877055640434,0.4555925982859944,,0.6390010643711728,,0.35940849641040135,,1.5480027297839465,,0.5385743209738808,,,,0.3606229890486161,2.2319031304899406,,0.5624951739749977,,,1.5385803207148425,0.4244512062300161,0.5773946636280066,1.5703837093478001,0.42827576239826654,0.8103280771131002,0.47782187782068763,1.6889010458525517,1.7454770699288518,,,0.4101412820471817,0.5914088622104668,0.5824566102592323,,0.5796495121305616,0.1944558400180633,2.2494017721722517,,1.2348125596232038,,0.6072171185771967,0.6438877952910916,1.650318122373808,2.35375364081712,1.6464514190447606,0.5417333221056151,0.4555933663859446,0.7830064902756866,1.4471444757978105,,0.37073699719941255,3.60775481219415,0.5252029391882445,0.579470614558947,0.6460644097195478,0.7841841049436398,,37,37,23,0,1,5,
142,32,0.6832513066474286,0.621742035525183,0.6740637407989089,0.41410577926257364,,0.39355049553528154,0.16806596184674705,0.5311677698129663,0.8544297072328002,,,0.44545252742297814,0.5983373605757367,0.7680873286328267,1.5705129451342903,0.7391673974593517,0.9615552206322209,,0.6783269710861305,,0.37987413147518473,0.3877680949085375,0.27337226385502017,0.8085353012008482,,,0.25598421828289114,,0.7930856300470422,0.18498720941961083,1.3872239395378703,,0.5493324333877699,0.5932182005945102,0.19234644993157876,0.26227426862898084,0.5104478010500277,,,0.8980093759386956,0.4475721248656025,0.9896863961785357,,0.2624896079137222,0.3104256275591796,0.5166579349197833,0.759339620618583,0.6655299744725051,0.3912136461118843,0.4679045851074898,1.5380891886907566,0.45805906072432806,0.023563703012394587,0.7023188572385706,0.6195529581732295,0.4375801794353399,0.7532921837930563,0.6189870791882403,0.34907072108607684,0.4083324988011932,1.2401634908853931,0.20036330561887195,,0.23289514343475562,0.7158069112997751,1.3774016850172888,0.7008745182023436,0.41836927493821574,,0.628035047287321,0.2931393485796702,0.7412167798652289,0.5521707024056834,0.27184110406336537,0.32122611824544267,0.7086898051088754,1.7208663331642198,,0.8455204297833958,1.2244591950189894,0.2770234729324379,1.0,0.11476099721774864,0.7725915239239985,,0.8409858464271918,,1.13696928995997,,0.541097247961445,0.43719941834987014,,0.46042856841680946,0.20672214976055756,,0.3183530387030854,,0.3208528047344311,0.8559672431758211,0.6037606322487309,23,23,9,0,0,2,
345,8,1.4107991677788474,0.8235255378712855,0.4538299633854412,0.412291537340008,1.7504333379733712,,0.4268587601532407,0.35827886265614667,0.40786453916000764,0.5934864283820512,0.6398585946619951,0.865753732475632,,0.3868376653355327,,0.4236212116996947,0.8362229700025129,0.0,0.7182009374243375,,0.4538557857605393,0.554855081931547,0.6917978643887193,0.8242813773179355,,0.4387797052251189,0.8882579201304939,,0.43058424041787213,,,0.9215128319318825,,0.7179113291917755,0.21018442869738826,0.511696921841019,0.5004525189202967,0.4564983124023269,0.9435540031462407,0.5144242362523627,0.011820754966391116,0.5570239136769777,0.9516264317464991,,,0.7990789638324399,,,0.604595988907152,,1.5198485619578528,0.7312591904085528,1.0,0.6521801646818948,0.06867015500790409,1.0,0.0,1.7026924322580483,0.3158219553143941,,1.7606961545998487,0.761204495525311,0.3656769848244065,,0.6154810146445043,,0.025952065194841962,0.0,0.0,0.0,1.618758727439423,0.7014397705793547,,0.21478485881245798,0.5773904055615647,0.6409043640642963,,0.2215836231150413,0.9976022692690171,1.0,0.0,0.9371418702874588,1.0,0.6834919425413355,0.7129539962009097,0.6486324056868088,2.236770665454448,,0.47653103819843384,,0.6185757948913678,0.6100929879248509,0.42787576628947877,0.8143169485585522,1.0,0.4969431849053241,0.008974570425671848,1.0,0.034159292805464654,,50,50,14,0,1,3,
483,24,,0.2321559980185254,0.30165876162460825,0.43481704978510016,1.4818375172524203,,0.031769129070834005,0.631429903214349,0.4702983368843382,,0.0,0.6036781361025186,,0.4205540081195846,,0.29309039190225333,0.3439565459043942,0.35138833226668637,0.2465416749099902,,0.26514521980147576,,0.5776569013742574,0.7033181907697009,0.5974338352778096,0.5452032946144332,0.2512419387261179,0.5881267234124923,0.29328288404551267,0.6576640099342915,1.2066415341768866,0.6598830649508377,0.44190831308799433,,0.367035164913964,0.7901158890614788,0.8154166913881536,,0.23897527532071944,0.16043056079452048,0.4851122115051972,0.5495203025519161,,0.04590697028104386,,0.43275348614725684,0.9065904009789482,,0.3873021053092756,,1.764289585324237,0.17614782326518316,0.4654274994391933,,0.4119011311600246,,0.4232858804226652,2.5744229250152815,0.2674894327606844,0.29520117847081356,1.3909291596523279,0.7289923151568567,0.1222640458887614,,0.39205881629432987,1.4130155845431966,0.5592351674397339,,0.5304101814305358,1.5843477310751068,1.4340018469524836,0.4013063516562971,,0.7562483530743284,,0.5837584669784569,,0.3250502842147843,,2.621820694924312,0.13218461784384453,0.6441284488531454,0.5563298337638302,0.5598534181500469,,1.4961007728384934,2.0284944114026424,1.7544964624427428,0.24831268490013586,,0.6218187122016409,0.21612831809068775,0.6319898045887823,0.7159831476240943,2.8203215230494645,0.39490712464157707,0.317858862908461,,0.8107534305452481,,66,66,19,0,1,4,
258,61,1.5990609567004643,0.5392614429444681,0.6066296899444376,0.25210269927682244,1.6291031915381078,,0.3263160261428716,0.49311005166793576,0.3746118451466114,,,0.21763026807158084,0.5151079895712314,,1.7121363515905648,,1.0,,0.2872216591543556,,0.9477319338220933,0.729487081320948,0.3661014444655952,,,,,0.8995605180057902,0.7102968366605331,0.49951890429778323,1.2028570395963352,0.33302239633758746,0.5265587671901693,1.0,0.3159375263446721,0.17023973410640297,0.6560391198386091,,,0.415507219169971,0.5195449700112255,0.4763450253220147,,0.7060174085584544,0.504924568112419,0.5658726194897706,,0.17452527232331033,0.7881608309859994,0.5440061460448755,1.559202317706146,0.8542434124104282,0.6609639179313248,0.5725604835635842,,0.44977710127661796,0.18713330875402254,0.32657708948033004,0.267152152444914,0.8705772180119327,1.669140028696665,0.8161938285421251,,0.6824646513418139,0.7052456020977653,1.3211028462424776,0.3414268353771348,0.31824412779004646,,0.24282550441319428,1.0,0.7731268197487329,0.8815532836414044,0.639848170983597,0.1303737713900047,0.5611684445875983,1.2401965913066846,,0.7073762146398975,1.609416431047726,0.18896478772332193,0.3224870301242041,,0.21528615887170505,,0.904872208961183,,1.5728127966840486,0.31236786602427263,,0.5134688778042497,,0.35808165719500135,0.2693201450168566,0.6885309201874088,0.5006193425180304,0.6210578849543867,0.6139947027750209,0.8690129616172414,0.38488583167881146,40,40,11,0,0,2,
73,12,0.835259629253763,0.42841895282795367,0.5106193331275644,0.5186512309312603,0.3240435592580767,1.0,0.20634466738617696,0.41917280038136695,0.1122711547495581,,,0.4094061403642721,0.21361082352566613,0.36879738004510954,0.2679061310131292,0.8205255487668728,0.3510078937753641,0.5695993667264353,0.5998835835440165,0.7243642049209579,0.7084522180295578,,0.5113602260885665,0.6818545437135248,0.3786846042958557,0.5943402939105201,0.4367787263390528,0.55130680405228,0.42726081663559135,0.5644104565560569,1.0,0.8167559174981127,1.0,0.1479711378208633,,0.05622748247053665,0.4150249046267675,0.24819951331294268,,,,0.38258373330050705,0.4134636665539666,0.003201142640424932,0.37047598083068484,0.6715203380911839,0.5429747435044324,0.43651490230447343,0.04060439975816869,,,0.5746611596889776,,0.6540380970995054,0.9570982911937307,0.19976559231932134,0.6240781882909864,,0.9148142459007628,0.6388442461870514,2.0,,,0.27062341968421944,0.2942116780743796,,,0.16900130891097606,,0.14893996101429446,0.7670831874837009,,0.8726685087318581,0.8083949099612614,0.6566414085118373,0.6338606220887696,1.4399198436494072,,0.9612960917671328,1.6308365887167227,0.47229733026078935,0.5798566312823462,0.40898736955452025,1.0,,0.3693576776142699,,1.4341645822589266,0.5835897589000866,0.5971637200515418,0.6598068762348759,0.7602174039392313,0.0,0.36703930263036505,,0.2056936056336996,0.8654916958542714,0.801374634028951,0.5876516767469335,0.6971090181542681,16,16,7,0,0,1,
624,48,1.3980265300390284,0.31073871960854377,0.424612572440211,0.7909814273377659,1.7398048401572237,0.40742795470164717,0.28267528365952843,0.4577636177756089,0.3815091778104801,0.8733844775841323,,0.3881389182662959,0.7454090540284751,0.5331492727821728,,0.19741472435859625,0.597666640765894,0.8001954183162657,0.44288312339270464,,0.44597948711063135,0.7836234187855436,,0.6401531719911693,0.020960610677532857,0.5256517562312303,0.04813405187597042,0.46558913787139633,,0.3478782893338865,1.1523929196236837,0.6214830520798098,0.21256577418625927,0.7301655951658486,0.45986603051368297,,0.5498985044780293,0.3702678126877077,,0.3742182612764204,0.7783457487155284,0.6288543619821361,0.08980132754203608,0.629747106975239,0.46793212089981473,0.3381339354726508,0.5686749901132897,,0.5323718948464348,,1.4683552747741304,0.7910043086005633,0.5202186998431559,,0.7906185358345444,,0.6689407576061127,2.2989776775556447,0.5131817274888474,0.8308581221678352,,,1.8604121327929557,0.6755191564465687,0.48226760503559357,1.5432590847883816,,0.49761744339085584,0.5749836508422383,1.4532842358729554,1.3493694892721928,0.397946317052972,,0.3081231217588392,,,,0.2848010324852086,0.4481463057630339,2.2549305785914258,,0.6842748561344674,0.7272407581005959,0.477153208798043,0.7112185564506425,1.4501043113143206,2.355677645256199,1.7512901147629103,0.6372231497316374,0.3389931130719618,0.6427908035661768,1.8843893623314751,0.49220051914464924,0.48544635902887706,,0.43001356461313234,0.451974730941012,0.8067400959798467,0.6194560804368016,,3,3,21,0,1,5,
135,25,0.7084097861413484,0.5911640981443899,0.3345649140962934,0.6123846512209669,,0.4269633033525863,0.6265365556085523,0.598147431878577,0.2631399804946283,,,0.2700744152560291,0.7498430858059758,0.5566145835763615,1.8899733906923544,0.628354730435738,0.2088510061226142,,0.3986349648322352,,0.26126001117791403,0.43316122345218916,0.43245769668763656,0.4795606430868251,,,0.36938070190316574,0.7580686464590234,0.4681880665125246,,1.1188190626138672,,0.37708119601608914,0.555548616381375,0.5518056086139917,1.0,0.8969688996564882,,,0.489655941669339,0.7596939452640427,0.29911449636381787,,0.4130539336121658,0.25226402991132835,0.5208784112338827,0.4209900656032114,0.7262166535596458,0.5656594686958633,0.797732034807709,1.5969466847805251,0.08095218275564527,0.5450942397898849,0.332537641064603,0.8574686148261589,0.6021122608217498,0.0,0.2472034868679609,0.49601638376989104,0.48588841327077953,1.528867277938721,0.527141326790573,,0.09610789925838803,0.6423081936317799,1.1671457998212107,0.32021498551988625,0.5833645931059442,,0.47669337234884696,0.48158746669332025,0.4348876812345702,0.7534640531648604,0.23203632977820704,0.7588145183853494,0.3658757641862977,1.7554249950908387,,0.8368091651234606,1.125893761641863,0.6908388861186402,0.29436377550476517,0.5177770326188589,0.37536716496975253,,0.6073139312811383,,1.2201365332883787,,0.3684111583892396,0.7031211947370533,,0.0520090936725946,0.8901819649601409,,0.258042209300295,,0.4860810924060678,0.4794323864189869,0.8570213880699962,24,24,9,0,0,2,
866,86,1.4915130034641169,,0.5600176797771794,0.2798313036648445,1.2145509343239174,0.40910023482047736,0.5274838460882069,0.7578027934573478,0.5125845319460411,0.2912105191627111,,,0.42264118571327985,0.34774489524076935,,0.47511199191885617,0.4128623296434936,0.9959905920469849,,,0.6759311581911328,0.7947283889049991,,0.20896507817519092,0.4340972087916641,,0.4651687465133681,0.4742805428815133,0.6476958544710533,0.854738236223409,1.7929585876941827,0.49897908604038704,0.13256105735799853,0.5085479219336433,0.21185520742036332,,0.36981500203534184,0.5451726115259216,0.4705061738110433,0.5773246748104196,0.5533331497688883,0.6812643055333688,0.6883463717425323,0.39308985640300265,,0.49629960814755725,0.5284206387141158,,0.6257450956840298,,1.601797824350041,0.6347838887724483,0.621756282436526,,,,0.6021472942753099,2.6196253565493266,0.5442319252068355,,,,1.7751294704509653,0.15866782545935124,0.608523375795278,1.405345939832026,0.633491277516479,0.6426088406864081,0.7435295709629989,1.394279380571768,1.5061096671767449,,,0.4492845319713506,0.6383129573984256,0.2307639889734023,,0.5103542101122214,0.41120535830139265,2.624797562491723,,1.7514952804643071,,0.663039482123947,0.5515110658236202,1.3955267256267043,2.458153979589965,1.6757425268300719,0.3697253134414729,0.7324541665056512,0.7307566969088768,1.368504999461739,0.32832444453911114,0.550575638304775,3.4497944775373495,0.541783842177394,0.5892414392731549,0.756870393899719,0.27111076744337614,,38,38,23,0,1,5,
469,10,,0.6782979087824587,0.8883066518089963,0.5992376556818352,1.6818845813666798,,0.27313589678333416,0.5723428945358783,0.5538702766455553,,0.9278056391662346,0.9224181599070163,0.18901926683290413,0.8098789527028427,,0.39716303303208,0.8231799283209135,0.503311701764787,0.6137458581756668,,,0.4386986835310034,0.5888572289989275,0.16560288566334588,0.9549879102466668,0.03814788479326634,0.5709579435684446,0.2935832759053681,0.3548464338720615,0.751982759951133,1.6778875275679306,0.7506571700241493,0.4268418622973832,,0.0,0.7482116252913394,0.7054402179383427,,0.23738998684299695,0.34792345619288917,0.6906593504794389,0.43810507696810347,,0.7178327950021929,,0.5466546691360333,0.5689927555006974,,0.7119140762996243,,1.4367480615575816,0.3924556955753149,0.5185985944527957,,1.0,,0.6979595396274347,2.0801257551907004,0.7201524624186484,0.5181283549805872,,0.18397157906980888,0.6920887583144526,,0.7444123824965067,1.6252476016505137,0.5781709825397257,,0.9525247335172883,1.4987715480741355,1.2945767088875821,0.3700128569321416,,0.31366857823110983,,0.8063965420095476,,0.7201747047494795,0.0,2.5645072841472842,0.19033382304077393,0.31677206628031884,0.3058525922872749,0.7596439439500868,0.038143996444690076,1.3164042040517783,2.5377145907452157,1.3415967104051052,0.1783265260868665,0.6420269838619412,0.5055972534373445,0.14934466953464004,0.7777567016624662,0.7322876354901895,2.7258359593679704,0.4826069706541395,0.4984608418939769,,0.33695645042041183,,79,79,19,0,1,4,
887,107,1.5474968767264066,0.4900851990652747,0.5938664314660516,0.854528501914221,1.6112243433274664,0.42300926866390737,0.7517050602500253,0.41925540274093964,0.5210736934124297,0.27867596120042193,,,0.46674496045883507,,,0.21901805395917462,0.7653465878786981,0.5049099170404983,0.5062784942883304,,0.4356110330968114,0.3885583821992377,,0.47207820389012156,0.7934911342233607,,0.26913466646543605,0.46833064932531554,0.3102324376206912,0.46063970059936854,,0.04417758731208523,0.03754133003905793,0.6135533873490189,0.2529064181512846,,0.3143888479816533,0.43624341555866425,0.564301872609341,0.4509151362160437,,0.650752914863059,0.5835172840868195,0.437639930627232,0.4901953861385021,0.2528377457306809,0.5805666639777026,,0.13543259745676223,,1.353917845444381,0.35427841668845533,0.23409749117780979,,,,0.44559587156040925,2.4393992846565036,0.32947538187668657,0.5335168544753962,,,1.8689952626680004,0.3455546712078607,0.6169693642945395,1.5121797789599474,0.390047372089034,0.40391792799153486,0.3672021308177581,1.472840471919674,1.7060507937626652,,,,0.4113664796713526,0.5894034119594668,,0.27544368679748465,0.1710383997032656,2.494522214107883,,1.480423808580822,,0.6752944106696921,0.46381643385855836,1.7341884394648925,2.1090651988935387,1.3001581397852364,0.30677517130941134,0.4615051277515928,0.6505999978759223,1.5825215828852144,0.5241520517962776,0.41050057212407753,3.3725767287965174,0.10353432896011802,0.5918642001755429,0.7494886769655232,,,62,62,23,0,1,5,
1008,228,1.6524787706098363,0.3632284458928829,0.46006491523926535,0.44244112864145446,1.6210104241367407,0.25951810353227406,,0.6888733939761157,0.29225608776002726,0.4367228316135187,,,0.4284208587902555,0.7201269343613708,,0.5195002028233398,,0.526075388178737,0.5813376024653925,,0.6184141146868022,0.464790022858239,,0.34881510387651116,0.43737347826710005,,0.6565646435575061,0.6950945679551526,0.4288832600807938,0.45645923295382707,1.5968142924999502,0.4292260203509186,0.2738998704536303,0.6351268528531215,0.8404568103327692,,0.4496498844035113,0.8242214756911578,0.46277890516047326,0.6061213308206744,0.8032263472121975,0.4576015728033214,0.32692517489873285,0.4521183665199993,0.44501181102168363,0.5133917134784901,0.46477873288461896,,0.8625461673756776,,1.3708471028602531,0.6719131766045063,0.333811682558177,,,,0.28769969303375964,2.228918505702181,0.6180242222994615,0.44462137959319187,,,1.503584710190497,0.45974602847613344,0.2358962217858595,1.7237152029981826,0.9235274777404604,1.0,0.5732550817612158,1.4693742306430786,1.660220259919436,,,0.45299160466572314,0.5046163806937398,0.41338313600317944,,0.4714796792552194,0.598370100321363,2.4972540347791736,,1.7763044288096657,,0.5398448160710069,0.07036133076943345,1.5562154112524333,2.561506521211969,1.3607845787546966,0.46247222438289837,,0.7279108569381179,1.3820715817844165,0.07634028951743364,0.37133610365817993,3.560904254909486,0.5155391889590103,0.5714414763614084,0.48659140658195116,,,37,37,23,0,1,5,
491,32,,0.798119385142805,0.18759667614150036,0.5504009440844351,1.3628239017449837,,0.6433144931439074,0.2572895991062713,0.5883946804880951,,0.8994262120095073,0.38910939075705103,0.21315227086086128,0.4328773310729189,,0.8799188383178957,0.4051827845352603,0.5402343436514161,0.2545710192382843,,,0.31420443314877994,0.886571201252511,0.7731123209619795,0.503831684752794,0.40210888718119703,0.28825273972993515,0.04561870546560907,0.2611879590171963,0.38932920633819507,1.4957696028575702,0.3378869802655498,,,0.5158119278035298,0.7815947581450914,0.280712138993039,,0.6483805090301432,0.4397821557879094,0.5537913134514417,0.5946625340127292,,0.7986519687623256,,0.6550613516896261,0.1687416028361051,,0.3465306308900486,,1.5494187740727448,0.3721581873407702,0.4047106613706587,,0.7269367750064204,,0.6814948440106126,2.776980190611386,0.8228202562672657,0.4908800582427887,1.062558018912802,0.32228938446899213,0.8325971981164646,,0.7114510358938191,1.2851867447879206,0.44331646510141565,,0.5124496337897452,1.7541828879958166,1.5612098698309778,0.36069699032983304,,,,0.7659719733680725,,0.41431674899878906,0.49524643726364675,2.916603376603524,0.7879860892716372,0.6590240395322982,0.4100873907975534,0.5669663738786307,0.9424445987072526,1.2766144310422916,2.5756288055561463,1.2919619253215318,0.27964627517719226,0.27850575123638116,0.4069120376794371,0.3520587942456277,0.6235453280420173,0.41001818189300876,2.2532633460806766,0.9791799865756482,0.7628140643396422,,0.7303447983487787,,80,80,19,0,1,4,
173,14,1.1839790338779066,0.6520905267968331,0.6229574409687404,,0.4019701453357791,0.025589866990720786,0.7569865968981093,0.5515278823649673,0.03721820255564474,,,0.3516385780363471,0.7211548186479488,0.24290075557638185,1.37524890861213,0.7021055145886936,,,0.4917588796488012,,0.5928870608121055,0.7890478976383455,0.10474714252179111,0.6122537074683023,,,0.6897184599638332,0.5260140184055716,0.19924802034044006,0.5172626120764833,1.654198088418969,0.9914895380519865,0.6844694318711294,0.523205808361703,0.19784432534010854,0.7278005640919651,0.5906332161948136,,,,0.6615910894220799,0.5982342402489825,,0.27369845172827695,0.46536879864786035,0.6384205463293955,,0.0,,0.508286745388653,1.4169206133219188,,0.4297946905633006,0.2834437569822189,0.22568047063237123,0.3488037717911262,1.0,,0.5182516217107536,0.34719946599207613,1.8937949904916476,0.2029725390952764,,0.681648305618509,0.0,,0.7998951736588644,0.6764620373809167,,0.421783965760932,,,,0.5688626326698311,0.4178582995798155,0.3161274935039033,1.6408363787204538,,0.6206780556123538,1.4942283276027273,0.6219625542911048,0.2278834121102933,0.18947378475811028,0.5112668499961932,,0.8314249828446264,2.5536895151489967,1.5618112023891029,0.5790254779010746,,0.22711852800073282,,0.5146387068337024,0.606176620054489,0.33630823567010865,0.4053205690133227,0.23510817328119957,0.6008537021069873,0.2603929388200311,0.3288034755652576,28,28,10,0,0,2,
845,65,1.5272379284014215,0.4799227158194742,,0.8549138923011574,1.2251112392507126,0.509393330161276,0.5190524048787931,0.4740336023457481,0.4874302387720236,0.42894935031377857,,,0.2778691470109594,0.6395380899753963,,0.7165533458470532,0.566339402206926,0.7329001075732683,0.3975048614044361,,0.5377967439139529,0.6195379461139782,,0.42842187746744187,0.34830101498872457,,0.5236603661413682,0.37680824922918643,0.6192851301036225,0.5710620420114084,,0.5686303994165355,0.32521816833803113,0.5990497703661923,0.46153664426761354,,0.41157339498580214,0.34583864128020253,0.4348399629713212,0.6148094392013406,0.30917653315333493,0.6296778459047822,0.2616197655191063,0.4504009466125299,0.7800157609423986,0.10561601748256358,,,0.27398834378591774,,1.7766684956852554,0.33499167032739924,0.2833560920143224,,,,0.8307360453627549,2.4825537663168893,0.6691107361713344,0.6597726745202276,,,1.491176514545613,0.7724248470997493,0.5477664564955014,1.515536156254361,0.7392995727867984,0.6596363017423303,0.30158298887103296,1.8203084729533323,1.4470675470980128,,,0.4901045539172433,0.3785300639563911,0.44841419502746294,,0.4656644444551139,0.48782280377758186,2.3261314189021416,,1.5309018970565853,,0.23283610805581173,0.7309239544064068,1.662916260515656,2.3405741621184313,1.6594990795134148,0.559492987065234,0.8250283787928026,0.4452399468328898,1.5626924445321144,0.48499722598643313,0.5075439983205075,3.4617334714213954,0.603306438713147,0.6014489942827963,0.6065614805747559,0.5731934572810096,,35,35,23,0,1,5,
340,3,1.7489804706074936,0.932591351017886,1.0,0.7947178794277792,1.7783149946041026,0.03583164044872576,0.12029366905510726,0.0,1.0,0.6493879411928039,0.23999239793886973,0.441319934535574,,0.7702702627476181,,1.0,0.12436106789695031,1.0,0.0,,,0.7536921299822603,0.8054198217400117,0.5383646962613459,,0.28761429887270057,1.0,,0.2028216910738538,,,0.0,0.389842518997218,0.0,0.28206972903259625,0.6512771934170821,0.17871994643714734,0.45712498262261525,0.7384765565114806,0.606809419678625,0.47919426078744504,0.35750129158516547,0.26955465472873913,,,0.3487547187536281,,,0.901137173467982,,1.748862627331251,0.15198935368540573,0.5508017824791728,0.037162440029672006,0.45369484415186245,0.46533444090756865,0.6277132567201961,1.4452830184558167,0.20239408466483766,,1.307796454236756,,0.2437530978376612,,1.0,,,0.21740800564362406,0.504867254965482,0.47110046910579906,,0.37430679600529393,,0.8735360581314862,1.0,1.0,,,0.5548122050190619,1.6991960731562314,0.46168986531686645,0.6697011109131591,0.8931460487249431,0.6785291425352127,0.7981070263453028,1.0,2.3610827688200033,,,,0.42312010482323265,0.18031383369227122,0.27315932646756086,0.5895588905595708,1.5165336936490976,0.912285175784008,1.0,,0.35329388418462576,,50,50,14,0,1,3,
894,114,1.4955213642572074,0.3265769227006811,0.6427211716222978,0.4628361520079656,1.5462742220058807,0.417447878207856,0.5885507354313769,0.7860914646317954,0.5398826061612312,0.25331784904340227,,,0.5184350333204559,0.5082628987297093,,0.3838789677200674,0.4801439007984358,0.6866347021964858,0.5639324383518245,,0.7127940624748362,0.3952565440494545,,0.6963043782773627,0.6588186205137017,,0.5555420659748229,0.5566770197355931,0.5220566199992572,0.3461698878240549,1.4887465823503012,0.6610573438426117,0.5358417619225891,0.5876456776083052,0.548841467967695,,0.4624379028904558,0.6742790932945651,0.2151159808153159,0.3747241555015036,0.3677078026601258,0.44241072327490955,0.12384947264137017,0.5233291737057741,0.3503610604488832,0.4661481806841971,0.49927736168063724,,0.41672060932534155,,1.3406639058354495,0.6909235406858347,0.4952014749039542,,,,0.4761975827204097,2.7972835028827183,,0.5983581789867621,,,1.2595985503693652,0.45872354766450385,0.34946930784048197,1.7474571168367459,0.5400868992638237,0.6119328801744018,0.6175096469407503,1.636811370603029,1.4514150699775337,,,0.7016776003538482,0.5884369302690005,0.46968930289481325,,0.3281350077960998,0.22656711700459628,2.5534130727852564,,1.507503227951669,,0.6335561553983852,0.3831783644371867,1.5592746052585191,2.3939551840643314,1.6940728752683727,0.6971369512893824,,0.5910373769455839,1.3620271945712608,0.5566450486286003,0.41318456758005123,3.3608806669375695,0.48847131086273365,0.4689213790641389,0.41706343267623314,0.6707849809600969,,37,37,23,0,1,5,
999,219,1.536863844365235,0.3270753193303918,0.5024686925455321,,1.404314386240417,0.7241357825499154,0.794530369502071,0.6943754528217572,0.3897947813555903,0.7504497759916491,,,0.6593657015662686,0.3512387388841512,,0.5174006932821904,0.7927323503974535,0.6138024297939638,0.3682167838003244,,0.5749918460767965,0.8009926750829955,,0.4643296955293773,0.4149490318276217,,0.561027922150341,0.4852298170900667,0.7062136638493256,1.0,1.3933603096490441,0.6796203485140491,0.5608989884362794,,0.47805879912101135,,0.21605045749971447,0.14253619751020616,0.3562727794446436,0.7006017645025796,0.2559684188027999,0.6727071126155426,0.4330636667930598,0.5240983993929818,0.6790931781492939,0.39694377835587724,0.32752455756424304,,0.3705063101804094,,1.202264657821622,0.46207513696693786,0.44091994228679277,,,,0.6851423030565948,2.5510548536513373,0.2316797105506834,0.6468473739093232,,,1.5551193386734115,,0.4431678740528044,1.6156320532581172,0.5890651151464058,0.5596238604691798,0.7481630035178541,1.4021079653918058,1.1122978296623554,,,1.0,0.40423215636232024,0.5413104300045884,,1.0,0.4250863239321328,2.2869655689363952,,1.6810123055237094,,0.43660772575180645,0.23873655764431492,1.5023212333353242,2.6901057729043916,1.9474963410991326,0.5239873467790176,0.1996226980908823,0.5567880675276419,1.6344454535931112,0.20118880358168756,0.49281225395433914,3.421622642212242,0.06564712675986693,0.6427807127961885,0.5254996293963803,,,41,41,23,0,1,5,
