,#Samples,missing,#Features,#Classes,Gini,#SPH,#CPI,Method,Run,n_clusters,algorithm,n_components,max info loss,gini,p value
0,50.534883720930225,7.2418293532475015,82.00000000000003,8.46511627906977,0.1612788388871089,7,14,SPH+CPI,1,,,,0.35,0.3,0.85
0,50.53488372093023,7.028775090619818,81.81395348837212,8.46511627906977,0.14470794518181918,7,14,SPH+CPI,1,,,,0.35,0.3,0.9
0,57.18421052631578,7.361052386335242,82.07894736842107,9.578947368421053,0.21083670170584606,7,9,SPH+CPI,1,,,,0.35,0.35,0.7
0,57.18421052631579,7.360849248497921,82.07894736842107,9.578947368421053,0.21369887270445545,7,9,SPH+CPI,1,,,,0.35,0.35,0.75
0,57.18421052631579,7.356123694819082,82.07894736842107,9.578947368421051,0.2108830091817032,7,9,SPH+CPI,1,,,,0.35,0.35,0.8
0,57.18421052631578,7.352381117614897,82.07894736842107,9.578947368421053,0.20624083166907534,7,9,SPH+CPI,1,,,,0.35,0.35,0.85
0,57.18421052631578,7.294051587688738,82.0263157894737,9.578947368421051,0.19337231967479943,7,9,SPH+CPI,1,,,,0.35,0.35,0.9
0,63.91176470588234,7.212484427754914,81.97058823529414,10.705882352941174,0.24627758526309865,7,5,SPH+CPI,1,,,,0.35,0.4,0.7
0,63.91176470588234,7.212257391348497,81.97058823529414,10.705882352941176,0.24947648226154445,7,5,SPH+CPI,1,,,,0.35,0.4,0.75
0,63.91176470588235,7.20697589017803,81.97058823529414,10.705882352941178,0.2464202070633721,7,5,SPH+CPI,1,,,,0.35,0.4,0.8
0,63.911764705882355,7.202793009773354,81.97058823529414,10.705882352941174,0.24123189101984668,7,5,SPH+CPI,1,,,,0.35,0.4,0.85
0,63.91176470588234,7.1940554519466,81.97058823529414,10.705882352941174,0.2293857410071207,7,5,SPH+CPI,1,,,,0.35,0.4,0.9
0,50.53488372093024,7.251389994144673,82.00000000000003,8.465116279069766,0.16478222418159613,7,14,SPH+CPI,1,,,,0.4,0.3,0.7
0,50.53488372093023,7.251210476986109,82.00000000000003,8.465116279069766,0.16731158459897197,7,14,SPH+CPI,1,,,,0.4,0.3,0.75
0,50.53488372093023,7.245136747055852,82.00000000000003,8.46511627906977,0.1653812283168731,7,14,SPH+CPI,1,,,,0.4,0.3,0.8
0,50.534883720930225,7.2418293532475015,82.00000000000003,8.46511627906977,0.1612788388871089,7,14,SPH+CPI,1,,,,0.4,0.3,0.85
0,50.53488372093023,7.028775090619818,81.81395348837212,8.46511627906977,0.14470794518181918,7,14,SPH+CPI,1,,,,0.4,0.3,0.9
0,57.18421052631578,7.361052386335242,82.07894736842107,9.578947368421053,0.21083670170584606,7,9,SPH+CPI,1,,,,0.4,0.35,0.7
0,57.18421052631579,7.360849248497921,82.07894736842107,9.578947368421053,0.21369887270445545,7,9,SPH+CPI,1,,,,0.4,0.35,0.75
0,57.18421052631579,7.356123694819082,82.07894736842107,9.578947368421051,0.2108830091817032,7,9,SPH+CPI,1,,,,0.4,0.35,0.8
0,57.18421052631578,7.352381117614897,82.07894736842107,9.578947368421053,0.20624083166907534,7,9,SPH+CPI,1,,,,0.4,0.35,0.85
0,57.18421052631578,7.294051587688738,82.0263157894737,9.578947368421051,0.19337231967479943,7,9,SPH+CPI,1,,,,0.4,0.35,0.9
0,63.91176470588234,7.212484427754914,81.97058823529414,10.705882352941174,0.24627758526309865,7,5,SPH+CPI,1,,,,0.4,0.4,0.7
0,63.91176470588234,7.212257391348497,81.97058823529414,10.705882352941176,0.24947648226154445,7,5,SPH+CPI,1,,,,0.4,0.4,0.75
0,63.91176470588235,7.20697589017803,81.97058823529414,10.705882352941178,0.2464202070633721,7,5,SPH+CPI,1,,,,0.4,0.4,0.8
0,63.911764705882355,7.202793009773354,81.97058823529414,10.705882352941174,0.24123189101984668,7,5,SPH+CPI,1,,,,0.4,0.4,0.85
0,63.91176470588234,7.1940554519466,81.97058823529414,10.705882352941174,0.2293857410071207,7,5,SPH+CPI,1,,,,0.4,0.4,0.9
0,751.0,24.05992010652465,100.0,84.0,0.5016010398833302,0,0,RF,1,,,,,,
