,Method,R_e,A@e,RA@e,Run,n_clusters,algorithm,n_components,max info loss,gini,p value
120,Birch,1,0.2,1.0,1,15.0,Birch,,,,
121,Birch,2,0.31333333333333335,1.3617021276595744,1,15.0,Birch,,,,
122,Birch,3,0.39666666666666667,1.7058823529411764,1,15.0,Birch,,,,
123,Birch,4,0.4633333333333333,2.035971223021583,1,15.0,Birch,,,,
124,Birch,5,0.5166666666666667,2.3419354838709676,1,15.0,Birch,,,,
125,Birch,6,0.5666666666666667,2.664705882352941,1,15.0,Birch,,,,
126,Birch,7,0.6,2.9055555555555554,1,15.0,Birch,,,,
127,Birch,8,0.6266666666666667,3.122340425531915,1,15.0,Birch,,,,
128,Birch,9,0.6633333333333333,3.4472361809045227,1,15.0,Birch,,,,
129,Birch,10,0.7,3.7904761904761903,1,15.0,Birch,,,,
130,Birch,1,0.22333333333333333,1.0,1,20.0,Birch,,,,
131,Birch,2,0.3233333333333333,1.309278350515464,1,20.0,Birch,,,,
132,Birch,3,0.41,1.6666666666666667,1,20.0,Birch,,,,
133,Birch,4,0.48333333333333334,2.0206896551724136,1,20.0,Birch,,,,
134,Birch,5,0.5533333333333333,2.397590361445783,1,20.0,Birch,,,,
135,Birch,6,0.5933333333333334,2.640449438202247,1,20.0,Birch,,,,
136,Birch,7,0.62,2.827956989247312,1,20.0,Birch,,,,
137,Birch,8,0.64,2.9895833333333335,1,20.0,Birch,,,,
138,Birch,9,0.6766666666666666,3.315270935960591,1,20.0,Birch,,,,
139,Birch,10,0.7066666666666667,3.599056603773585,1,20.0,Birch,,,,
140,Birch,1,0.22333333333333333,1.0,1,25.0,Birch,,,,
141,Birch,2,0.31666666666666665,1.2947368421052632,1,25.0,Birch,,,,
142,Birch,3,0.39666666666666667,1.638655462184874,1,25.0,Birch,,,,
143,Birch,4,0.47333333333333333,2.0211267605633805,1,25.0,Birch,,,,
144,Birch,5,0.5433333333333333,2.4049079754601226,1,25.0,Birch,,,,
145,Birch,6,0.58,2.632183908045977,1,25.0,Birch,,,,
146,Birch,7,0.6233333333333333,2.935828877005348,1,25.0,Birch,,,,
147,Birch,8,0.64,3.0677083333333335,1,25.0,Birch,,,,
148,Birch,9,0.6733333333333333,3.3613861386138613,1,25.0,Birch,,,,
149,Birch,10,0.7066666666666667,3.6745283018867925,1,25.0,Birch,,,,
150,Birch,1,0.22,1.0,1,26.0,Birch,,,,
151,Birch,2,0.31666666666666665,1.305263157894737,1,26.0,Birch,,,,
152,Birch,3,0.39,1.623931623931624,1,26.0,Birch,,,,
153,Birch,4,0.47333333333333333,2.0422535211267605,1,26.0,Birch,,,,
154,Birch,5,0.5433333333333333,2.423312883435583,1,26.0,Birch,,,,
155,Birch,6,0.58,2.6494252873563218,1,26.0,Birch,,,,
156,Birch,7,0.6266666666666667,2.973404255319149,1,26.0,Birch,,,,
157,Birch,8,0.64,3.078125,1,26.0,Birch,,,,
158,Birch,9,0.6733333333333333,3.371287128712871,1,26.0,Birch,,,,
159,Birch,10,0.71,3.7136150234741785,1,26.0,Birch,,,,
160,Birch,1,0.21666666666666667,1.0,1,30.0,Birch,,,,
161,Birch,2,0.32,1.3229166666666667,1,30.0,Birch,,,,
162,Birch,3,0.38333333333333336,1.6,1,30.0,Birch,,,,
163,Birch,4,0.4666666666666667,2.0285714285714285,1,30.0,Birch,,,,
164,Birch,5,0.5433333333333333,2.4478527607361964,1,30.0,Birch,,,,
165,Birch,6,0.5766666666666667,2.653179190751445,1,30.0,Birch,,,,
166,Birch,7,0.6266666666666667,3.0,1,30.0,Birch,,,,
167,Birch,8,0.65,3.1794871794871793,1,30.0,Birch,,,,
168,Birch,9,0.6833333333333333,3.4634146341463414,1,30.0,Birch,,,,
169,Birch,10,0.7166666666666667,3.7674418604651163,1,30.0,Birch,,,,
170,Birch,1,0.18,1.0,1,35.0,Birch,,,,
171,Birch,2,0.30333333333333334,1.4065934065934067,1,35.0,Birch,,,,
172,Birch,3,0.37,1.6936936936936937,1,35.0,Birch,,,,
173,Birch,4,0.4666666666666667,2.1714285714285713,1,35.0,Birch,,,,
174,Birch,5,0.5333333333333333,2.525,1,35.0,Birch,,,,
175,Birch,6,0.57,2.7485380116959064,1,35.0,Birch,,,,
176,Birch,7,0.62,3.0913978494623655,1,35.0,Birch,,,,
177,Birch,8,0.6466666666666666,3.2938144329896906,1,35.0,Birch,,,,
178,Birch,9,0.6733333333333333,3.51980198019802,1,35.0,Birch,,,,
179,Birch,10,0.7033333333333334,3.796208530805687,1,35.0,Birch,,,,
180,Birch,1,0.18333333333333332,1.0,1,40.0,Birch,,,,
181,Birch,2,0.3,1.3888888888888888,1,40.0,Birch,,,,
182,Birch,3,0.36333333333333334,1.6697247706422018,1,40.0,Birch,,,,
183,Birch,4,0.4633333333333333,2.172661870503597,1,40.0,Birch,,,,
184,Birch,5,0.53,2.5283018867924527,1,40.0,Birch,,,,
185,Birch,6,0.5666666666666667,2.7529411764705882,1,40.0,Birch,,,,
186,Birch,7,0.61,3.0546448087431695,1,40.0,Birch,,,,
187,Birch,8,0.64,3.2864583333333335,1,40.0,Birch,,,,
188,Birch,9,0.6666666666666666,3.515,1,40.0,Birch,,,,
189,Birch,10,0.6933333333333334,3.764423076923077,1,40.0,Birch,,,,
190,Birch,1,0.17666666666666667,1.0,1,45.0,Birch,,,,
191,Birch,2,0.3,1.4111111111111112,1,45.0,Birch,,,,
192,Birch,3,0.36,1.6759259259259258,1,45.0,Birch,,,,
193,Birch,4,0.45666666666666667,2.167883211678832,1,45.0,Birch,,,,
194,Birch,5,0.53,2.559748427672956,1,45.0,Birch,,,,
195,Birch,6,0.5666666666666667,2.7823529411764705,1,45.0,Birch,,,,
196,Birch,7,0.6166666666666667,3.1243243243243244,1,45.0,Birch,,,,
197,Birch,8,0.64,3.3020833333333335,1,45.0,Birch,,,,
198,Birch,9,0.67,3.557213930348259,1,45.0,Birch,,,,
199,Birch,10,0.7033333333333334,3.862559241706161,1,45.0,Birch,,,,
200,Birch,1,0.16333333333333333,1.0,1,50.0,Birch,,,,
201,Birch,2,0.31666666666666665,1.4842105263157894,1,50.0,Birch,,,,
202,Birch,3,0.38,1.736842105263158,1,50.0,Birch,,,,
203,Birch,4,0.4533333333333333,2.1029411764705883,1,50.0,Birch,,,,
204,Birch,5,0.53,2.5220125786163523,1,50.0,Birch,,,,
205,Birch,6,0.5666666666666667,2.7470588235294118,1,50.0,Birch,,,,
206,Birch,7,0.62,3.1129032258064515,1,50.0,Birch,,,,
207,Birch,8,0.6366666666666667,3.2408376963350785,1,50.0,Birch,,,,
208,Birch,9,0.6633333333333333,3.472361809045226,1,50.0,Birch,,,,
209,Birch,10,0.7033333333333334,3.843601895734597,1,50.0,Birch,,,,
210,GMM,1,0.12666666666666668,1.0,1,,GMM,10.0,,,
211,GMM,2,0.21,1.3968253968253967,1,,GMM,10.0,,,
212,GMM,3,0.25666666666666665,1.6883116883116882,1,,GMM,10.0,,,
213,GMM,4,0.30333333333333334,2.043956043956044,1,,GMM,10.0,,,
214,GMM,5,0.3433333333333333,2.3883495145631066,1,,GMM,10.0,,,
215,GMM,6,0.36,2.5555555555555554,1,,GMM,10.0,,,
216,GMM,7,0.36333333333333334,2.596330275229358,1,,GMM,10.0,,,
217,GMM,8,0.39666666666666667,3.0504201680672267,1,,GMM,10.0,,,
218,GMM,9,0.4266666666666667,3.46875,1,,GMM,10.0,,,
219,GMM,10,0.44,3.6666666666666665,1,,GMM,10.0,,,
220,GMM,1,0.15,1.0,1,,GMM,15.0,,,
221,GMM,2,0.2633333333333333,1.4303797468354431,1,,GMM,15.0,,,
222,GMM,3,0.3466666666666667,1.8076923076923077,1,,GMM,15.0,,,
223,GMM,4,0.4,2.1,1,,GMM,15.0,,,
224,GMM,5,0.43666666666666665,2.3435114503816794,1,,GMM,15.0,,,
225,GMM,6,0.47333333333333333,2.6267605633802815,1,,GMM,15.0,,,
226,GMM,7,0.5066666666666667,2.914473684210526,1,,GMM,15.0,,,
227,GMM,8,0.5233333333333333,3.0764331210191083,1,,GMM,15.0,,,
228,GMM,9,0.55,3.3636363636363638,1,,GMM,15.0,,,
229,GMM,10,0.5733333333333334,3.633720930232558,1,,GMM,15.0,,,
230,GMM,1,0.15,1.0,1,,GMM,20.0,,,
231,GMM,2,0.26666666666666666,1.4375,1,,GMM,20.0,,,
232,GMM,3,0.34,1.7745098039215685,1,,GMM,20.0,,,
233,GMM,4,0.39666666666666667,2.092436974789916,1,,GMM,20.0,,,
234,GMM,5,0.43,2.317829457364341,1,,GMM,20.0,,,
235,GMM,6,0.4766666666666667,2.6783216783216783,1,,GMM,20.0,,,
236,GMM,7,0.5133333333333333,2.987012987012987,1,,GMM,20.0,,,
237,GMM,8,0.5366666666666666,3.2049689440993787,1,,GMM,20.0,,,
238,GMM,9,0.57,3.543859649122807,1,,GMM,20.0,,,
239,GMM,10,0.5966666666666667,3.8324022346368714,1,,GMM,20.0,,,
240,GMM,1,0.15,1.0,1,,GMM,25.0,,,
241,GMM,2,0.24666666666666667,1.3918918918918919,1,,GMM,25.0,,,
242,GMM,3,0.31333333333333335,1.7340425531914894,1,,GMM,25.0,,,
243,GMM,4,0.35,1.9714285714285715,1,,GMM,25.0,,,
244,GMM,5,0.3933333333333333,2.305084745762712,1,,GMM,25.0,,,
245,GMM,6,0.42333333333333334,2.5669291338582676,1,,GMM,25.0,,,
246,GMM,7,0.4666666666666667,2.9785714285714286,1,,GMM,25.0,,,
247,GMM,8,0.48333333333333334,3.1517241379310343,1,,GMM,25.0,,,
248,GMM,9,0.5066666666666667,3.4210526315789473,1,,GMM,25.0,,,
249,GMM,10,0.53,3.710691823899371,1,,GMM,25.0,,,
250,GMM,1,0.18,1.0,1,,GMM,26.0,,,
251,GMM,2,0.2833333333333333,1.3647058823529412,1,,GMM,26.0,,,
252,GMM,3,0.38,1.780701754385965,1,,GMM,26.0,,,
253,GMM,4,0.44,2.0833333333333335,1,,GMM,26.0,,,
254,GMM,5,0.47333333333333333,2.288732394366197,1,,GMM,26.0,,,
255,GMM,6,0.5033333333333333,2.5099337748344372,1,,GMM,26.0,,,
256,GMM,7,0.5333333333333333,2.7625,1,,GMM,26.0,,,
257,GMM,8,0.57,3.0994152046783627,1,,GMM,26.0,,,
258,GMM,9,0.6033333333333334,3.425414364640884,1,,GMM,26.0,,,
259,GMM,10,0.62,3.6021505376344085,1,,GMM,26.0,,,
260,GMM,1,0.12,1.0,1,,GMM,30.0,,,
261,GMM,2,0.2,1.4,1,,GMM,30.0,,,
262,GMM,3,0.2633333333333333,1.7848101265822784,1,,GMM,30.0,,,
263,GMM,4,0.3466666666666667,2.3173076923076925,1,,GMM,30.0,,,
264,GMM,5,0.38,2.5526315789473686,1,,GMM,30.0,,,
265,GMM,6,0.42,2.880952380952381,1,,GMM,30.0,,,
266,GMM,7,0.47,3.3191489361702127,1,,GMM,30.0,,,
267,GMM,8,0.49333333333333335,3.5405405405405403,1,,GMM,30.0,,,
268,GMM,9,0.5166666666666667,3.7870967741935484,1,,GMM,30.0,,,
269,GMM,10,0.52,3.826923076923077,1,,GMM,30.0,,,
270,GMM,1,0.15666666666666668,1.0,1,,GMM,35.0,,,
271,GMM,2,0.2866666666666667,1.4534883720930232,1,,GMM,35.0,,,
272,GMM,3,0.37333333333333335,1.8125,1,,GMM,35.0,,,
273,GMM,4,0.4266666666666667,2.0859375,1,,GMM,35.0,,,
274,GMM,5,0.48333333333333334,2.4275862068965517,1,,GMM,35.0,,,
275,GMM,6,0.5366666666666666,2.782608695652174,1,,GMM,35.0,,,
276,GMM,7,0.5833333333333334,3.12,1,,GMM,35.0,,,
277,GMM,8,0.6,3.2555555555555555,1,,GMM,35.0,,,
278,GMM,9,0.6366666666666667,3.586387434554974,1,,GMM,35.0,,,
279,GMM,10,0.66,3.813131313131313,1,,GMM,35.0,,,
280,GMM,1,0.16,1.0,1,,GMM,40.0,,,
281,GMM,2,0.22666666666666666,1.2941176470588236,1,,GMM,40.0,,,
282,GMM,3,0.32,1.7916666666666667,1,,GMM,40.0,,,
283,GMM,4,0.39,2.1880341880341883,1,,GMM,40.0,,,
284,GMM,5,0.42,2.388888888888889,1,,GMM,40.0,,,
285,GMM,6,0.4533333333333333,2.6544117647058822,1,,GMM,40.0,,,
286,GMM,7,0.5,3.06,1,,GMM,40.0,,,
287,GMM,8,0.5233333333333333,3.2802547770700636,1,,GMM,40.0,,,
288,GMM,9,0.5666666666666667,3.7176470588235295,1,,GMM,40.0,,,
289,GMM,10,0.6,4.066666666666666,1,,GMM,40.0,,,
290,GMM,1,0.16,1.0,1,,GMM,45.0,,,
291,GMM,2,0.25333333333333335,1.368421052631579,1,,GMM,45.0,,,
292,GMM,3,0.31333333333333335,1.6808510638297873,1,,GMM,45.0,,,
293,GMM,4,0.4,2.183333333333333,1,,GMM,45.0,,,
294,GMM,5,0.45666666666666667,2.5328467153284673,1,,GMM,45.0,,,
295,GMM,6,0.51,2.895424836601307,1,,GMM,45.0,,,
296,GMM,7,0.5366666666666666,3.099378881987578,1,,GMM,45.0,,,
297,GMM,8,0.5733333333333334,3.4127906976744184,1,,GMM,45.0,,,
298,GMM,9,0.6033333333333334,3.6906077348066297,1,,GMM,45.0,,,
299,GMM,10,0.63,3.9576719576719577,1,,GMM,45.0,,,
300,GMM,1,0.14666666666666667,1.0,1,,GMM,50.0,,,
301,GMM,2,0.2733333333333333,1.4634146341463414,1,,GMM,50.0,,,
302,GMM,3,0.36333333333333334,1.8440366972477065,1,,GMM,50.0,,,
303,GMM,4,0.42333333333333334,2.1496062992125986,1,,GMM,50.0,,,
304,GMM,5,0.4766666666666667,2.4685314685314683,1,,GMM,50.0,,,
305,GMM,6,0.5266666666666666,2.8037974683544302,1,,GMM,50.0,,,
306,GMM,7,0.5533333333333333,3.0060240963855422,1,,GMM,50.0,,,
307,GMM,8,0.5966666666666667,3.368715083798883,1,,GMM,50.0,,,
308,GMM,9,0.6266666666666667,3.6382978723404253,1,,GMM,50.0,,,
309,GMM,10,0.66,3.95959595959596,1,,GMM,50.0,,,
310,SPH,1,0.20333333333333334,1.0,1,,,,0.25,,
311,SPH,2,0.31333333333333335,1.351063829787234,1,,,,0.25,,
312,SPH,3,0.39666666666666667,1.6974789915966386,1,,,,0.25,,
313,SPH,4,0.48333333333333334,2.110344827586207,1,,,,0.25,,
314,SPH,5,0.52,2.3141025641025643,1,,,,0.25,,
315,SPH,6,0.5666666666666667,2.6176470588235294,1,,,,0.25,,
316,SPH,7,0.5966666666666667,2.8379888268156424,1,,,,0.25,,
317,SPH,8,0.6366666666666667,3.162303664921466,1,,,,0.25,,
318,SPH,9,0.6633333333333333,3.3969849246231156,1,,,,0.25,,
319,SPH,10,0.6933333333333334,3.6826923076923075,1,,,,0.25,,
320,SPH,1,0.20333333333333334,1.0,1,,,,0.3,,
321,SPH,2,0.31333333333333335,1.351063829787234,1,,,,0.3,,
322,SPH,3,0.39666666666666667,1.6974789915966386,1,,,,0.3,,
323,SPH,4,0.48333333333333334,2.110344827586207,1,,,,0.3,,
324,SPH,5,0.52,2.3141025641025643,1,,,,0.3,,
325,SPH,6,0.5666666666666667,2.6176470588235294,1,,,,0.3,,
326,SPH,7,0.5966666666666667,2.8379888268156424,1,,,,0.3,,
327,SPH,8,0.6366666666666667,3.162303664921466,1,,,,0.3,,
328,SPH,9,0.6633333333333333,3.3969849246231156,1,,,,0.3,,
329,SPH,10,0.6933333333333334,3.6826923076923075,1,,,,0.3,,
330,SPH,1,0.20333333333333334,1.0,1,,,,0.35,,
331,SPH,2,0.31333333333333335,1.351063829787234,1,,,,0.35,,
332,SPH,3,0.39666666666666667,1.6974789915966386,1,,,,0.35,,
333,SPH,4,0.48333333333333334,2.110344827586207,1,,,,0.35,,
334,SPH,5,0.52,2.3141025641025643,1,,,,0.35,,
335,SPH,6,0.5666666666666667,2.6176470588235294,1,,,,0.35,,
336,SPH,7,0.5966666666666667,2.8379888268156424,1,,,,0.35,,
337,SPH,8,0.6366666666666667,3.162303664921466,1,,,,0.35,,
338,SPH,9,0.6633333333333333,3.3969849246231156,1,,,,0.35,,
339,SPH,10,0.69,3.652173913043478,1,,,,0.35,,
340,SPH,1,0.20333333333333334,1.0,1,,,,0.4,,
341,SPH,2,0.31333333333333335,1.351063829787234,1,,,,0.4,,
342,SPH,3,0.39666666666666667,1.6974789915966386,1,,,,0.4,,
343,SPH,4,0.48333333333333334,2.110344827586207,1,,,,0.4,,
344,SPH,5,0.52,2.3141025641025643,1,,,,0.4,,
345,SPH,6,0.5666666666666667,2.6176470588235294,1,,,,0.4,,
346,SPH,7,0.5966666666666667,2.8379888268156424,1,,,,0.4,,
347,SPH,8,0.6366666666666667,3.162303664921466,1,,,,0.4,,
348,SPH,9,0.6633333333333333,3.3969849246231156,1,,,,0.4,,
349,SPH,10,0.69,3.652173913043478,1,,,,0.4,,
350,SPH+CPI,1,0.19666666666666666,1.0,1,,,,0.25,0.3,0.7
351,SPH+CPI,2,0.31666666666666665,1.3789473684210527,1,,,,0.25,0.3,0.7
352,SPH+CPI,3,0.3933333333333333,1.694915254237288,1,,,,0.25,0.3,0.7
353,SPH+CPI,4,0.4866666666666667,2.136986301369863,1,,,,0.25,0.3,0.7
354,SPH+CPI,5,0.5233333333333333,2.337579617834395,1,,,,0.25,0.3,0.7
355,SPH+CPI,6,0.5666666666666667,2.6176470588235294,1,,,,0.25,0.3,0.7
356,SPH+CPI,7,0.6,2.861111111111111,1,,,,0.25,0.3,0.7
357,SPH+CPI,8,0.63,3.105820105820106,1,,,,0.25,0.3,0.7
358,SPH+CPI,9,0.6566666666666666,3.3451776649746194,1,,,,0.25,0.3,0.7
359,SPH+CPI,10,0.6766666666666666,3.541871921182266,1,,,,0.25,0.3,0.7
360,SPH+CPI,1,0.2,1.0,1,,,,0.25,0.3,0.75
361,SPH+CPI,2,0.32,1.375,1,,,,0.25,0.3,0.75
362,SPH+CPI,3,0.3933333333333333,1.6779661016949152,1,,,,0.25,0.3,0.75
363,SPH+CPI,4,0.4866666666666667,2.1232876712328768,1,,,,0.25,0.3,0.75
364,SPH+CPI,5,0.5233333333333333,2.3248407643312103,1,,,,0.25,0.3,0.75
365,SPH+CPI,6,0.5666666666666667,2.6058823529411765,1,,,,0.25,0.3,0.75
366,SPH+CPI,7,0.6,2.85,1,,,,0.25,0.3,0.75
