R_e,A@e,Method,gini,p value,Run,SPH Executed,info loss,SPH A@1,RF+B A@1,CPI A@1,Avg Acc SPH+CPI
6,0.6266666666666667,CPI,0.3,0.9,,,,,,,
7,0.65,CPI,0.3,0.9,,,,,,,
8,0.67,CPI,0.3,0.9,,,,,,,
9,0.6866666666666666,CPI,0.3,0.9,,,,,,,
10,0.7133333333333334,CPI,0.3,0.9,,,,,,,
1,0.4033333333333333,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6726666666666666
2,0.55,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6726666666666666
3,0.62,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6726666666666666
4,0.6633333333333333,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6726666666666666
5,0.7033333333333334,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6726666666666666
6,0.7166666666666667,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6726666666666666
7,0.7333333333333333,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6726666666666666
8,0.7566666666666667,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6726666666666666
9,0.7833333333333333,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6726666666666666
10,0.7966666666666666,Tailored Approach,0.3,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6726666666666666
1,0.38,CPI,0.35,0.7,,,,,,,
2,0.5,CPI,0.35,0.7,,,,,,,
3,0.57,CPI,0.35,0.7,,,,,,,
4,0.6233333333333333,CPI,0.35,0.7,,,,,,,
5,0.66,CPI,0.35,0.7,,,,,,,
6,0.6866666666666666,CPI,0.35,0.7,,,,,,,
7,0.72,CPI,0.35,0.7,,,,,,,
8,0.74,CPI,0.35,0.7,,,,,,,
9,0.75,CPI,0.35,0.7,,,,,,,
10,0.7666666666666667,CPI,0.35,0.7,,,,,,,
1,0.42,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6753333333333333
2,0.5233333333333333,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6753333333333333
3,0.6166666666666667,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6753333333333333
4,0.6633333333333333,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6753333333333333
5,0.71,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6753333333333333
6,0.7333333333333333,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6753333333333333
7,0.7433333333333333,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6753333333333333
8,0.76,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6753333333333333
9,0.79,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6753333333333333
10,0.7933333333333333,Tailored Approach,0.35,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6753333333333333
1,0.38333333333333336,CPI,0.35,0.8,,,,,,,
2,0.5233333333333333,CPI,0.35,0.8,,,,,,,
3,0.57,CPI,0.35,0.8,,,,,,,
4,0.62,CPI,0.35,0.8,,,,,,,
5,0.65,CPI,0.35,0.8,,,,,,,
6,0.6633333333333333,CPI,0.35,0.8,,,,,,,
7,0.7,CPI,0.35,0.8,,,,,,,
8,0.7033333333333334,CPI,0.35,0.8,,,,,,,
9,0.7333333333333333,CPI,0.35,0.8,,,,,,,
10,0.7533333333333333,CPI,0.35,0.8,,,,,,,
1,0.44,Tailored Approach,0.35,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6773333333333333
2,0.5266666666666666,Tailored Approach,0.35,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6773333333333333
3,0.6266666666666667,Tailored Approach,0.35,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6773333333333333
4,0.6766666666666666,Tailored Approach,0.35,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6773333333333333
5,0.72,Tailored Approach,0.35,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6773333333333333
6,0.73,Tailored Approach,0.35,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6773333333333333
7,0.7366666666666667,Tailored Approach,0.35,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6773333333333333
8,0.7533333333333333,Tailored Approach,0.35,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6773333333333333
9,0.7733333333333333,Tailored Approach,0.35,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6773333333333333
10,0.79,Tailored Approach,0.35,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6773333333333333
1,0.30666666666666664,CPI,0.35,0.9,,,,,,,
2,0.46,CPI,0.35,0.9,,,,,,,
3,0.52,CPI,0.35,0.9,,,,,,,
4,0.5666666666666667,CPI,0.35,0.9,,,,,,,
5,0.5933333333333334,CPI,0.35,0.9,,,,,,,
6,0.6266666666666667,CPI,0.35,0.9,,,,,,,
7,0.65,CPI,0.35,0.9,,,,,,,
8,0.67,CPI,0.35,0.9,,,,,,,
9,0.6866666666666666,CPI,0.35,0.9,,,,,,,
10,0.7133333333333334,CPI,0.35,0.9,,,,,,,
1,0.4033333333333333,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
2,0.5533333333333333,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
3,0.62,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
4,0.66,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
5,0.7033333333333334,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
6,0.72,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
7,0.7333333333333333,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
8,0.76,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
9,0.78,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
10,0.7966666666666666,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
1,0.38,CPI,0.4,0.7,,,,,,,
2,0.5,CPI,0.4,0.7,,,,,,,
3,0.57,CPI,0.4,0.7,,,,,,,
4,0.6233333333333333,CPI,0.4,0.7,,,,,,,
5,0.66,CPI,0.4,0.7,,,,,,,
6,0.6866666666666666,CPI,0.4,0.7,,,,,,,
7,0.72,CPI,0.4,0.7,,,,,,,
8,0.74,CPI,0.4,0.7,,,,,,,
9,0.75,CPI,0.4,0.7,,,,,,,
10,0.7666666666666667,CPI,0.4,0.7,,,,,,,
1,0.42,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
2,0.5166666666666667,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
3,0.61,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
4,0.6633333333333333,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
5,0.7033333333333334,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
6,0.73,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
7,0.7366666666666667,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
8,0.7566666666666667,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
9,0.7933333333333333,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
10,0.8,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
1,0.38333333333333336,CPI,0.4,0.8,,,,,,,
2,0.5233333333333333,CPI,0.4,0.8,,,,,,,
3,0.57,CPI,0.4,0.8,,,,,,,
4,0.62,CPI,0.4,0.8,,,,,,,
5,0.65,CPI,0.4,0.8,,,,,,,
6,0.6633333333333333,CPI,0.4,0.8,,,,,,,
7,0.7,CPI,0.4,0.8,,,,,,,
8,0.7033333333333334,CPI,0.4,0.8,,,,,,,
9,0.7333333333333333,CPI,0.4,0.8,,,,,,,
10,0.7533333333333333,CPI,0.4,0.8,,,,,,,
1,0.44,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
2,0.52,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
3,0.62,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
4,0.68,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
5,0.7133333333333334,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
6,0.7266666666666667,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
7,0.7333333333333333,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
8,0.7533333333333333,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
9,0.78,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
10,0.7933333333333333,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
1,0.30666666666666664,CPI,0.4,0.9,,,,,,,
2,0.46,CPI,0.4,0.9,,,,,,,
3,0.52,CPI,0.4,0.9,,,,,,,
4,0.5666666666666667,CPI,0.4,0.9,,,,,,,
5,0.5933333333333334,CPI,0.4,0.9,,,,,,,
6,0.6266666666666667,CPI,0.4,0.9,,,,,,,
7,0.65,CPI,0.4,0.9,,,,,,,
8,0.67,CPI,0.4,0.9,,,,,,,
9,0.6866666666666666,CPI,0.4,0.9,,,,,,,
10,0.7133333333333334,CPI,0.4,0.9,,,,,,,
1,0.4033333333333333,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
2,0.55,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
3,0.6233333333333333,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
4,0.6733333333333333,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
5,0.7033333333333334,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
6,0.72,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
7,0.73,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
8,0.7566666666666667,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
9,0.7833333333333333,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
10,0.7966666666666666,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
